start	end	sentNum	speaker	confidence	text
5460	6010	1	A	0.59	You.
8300	9160	2	A	0.99995	Hello and welcome.
9230	11832	3	A	0.99142	It's August 16, 2023.
11966	22170	4	A	0.92846	We're in the collective behavior discussion section of the active inference for the Social sciences course in 2023.
22540	37456	5	A	0.99998	So perhaps let us all go around and give an opening in introduction and or reflection and see who joins and what happens from there.
37558	40530	6	A	0.99959	But just so that everybody has said hello.
48840	49412	7	B	0.99847	Hi, everyone.
49466	53092	8	B	0.99884	I'm Brun 09:00 P.m.
53146	58490	9	B	0.99984	In South Africa, and, yeah, just excited to be and see what happens.
66580	67708	10	C	0.90319	Hi, I'm Andrew.
67804	79184	11	C	0.82415	I'm a graduate student in Indiana, and I guess my field of interest now is knowledge management.
79232	92890	12	C	1.0	And I think that figuring out how we collectively learn and can share information is a really interesting topic, and I'd like to see how this would apply.
97850	115646	13	D	0.40449	Hi, I'm Gina, and I'm from Guatemala, but I'm living in Spain, studying and doing experiments related to this topic and trying to learn a little bit of the theory that's behind it so we can advance better.
115828	116910	14	D	0.65805	I'm excited.
120610	121166	15	E	0.99955	Hello.
121268	122266	16	E	1.0	My name is Sasha.
122298	124282	17	E	0.92185	I'm calling in from California.
124346	126000	18	E	0.96493	I'm also a graduate student.
127190	132562	19	E	0.81614	Yeah, just really enjoyed the spirited presentation last week.
132616	134450	20	E	0.54959	I'm looking forward to a discussion.
136310	146790	21	A	0.91	All right, well, how about anyone can give a first reflection on collective behavior?
148170	156154	22	A	0.9334	What was their thought or context before, and where are they at as we kind of begin?
156272	157370	23	A	0.99583	Yeah, Regina.
160830	170718	24	D	0.64	Okay, so I just want to make sure that I understand because I took, like, two big lessons from your lesson, right?
170804	185586	25	D	0.98	And the first one is that this famous model of active inference that has the agent and the environment and the Markov blanket in the middle, right?
185688	187826	26	D	1.0	And just interacts with everything.
187928	188386	27	D	0.972	Right.
188488	209318	28	D	0.99852	So I think what I got from what you discuss, maybe I didn't have a good definition of an agent, but first, that you can have that agent not be just an individual, but also your definition of an individual changes depending on what you want to study in the behavior.
209414	209818	29	D	0.99969	Right.
209904	222174	30	D	0.87032	So an agent can be an ant, it can be an ecosystem, it can be an eye looking at something, or it can be as a society, for example.
222292	234420	31	D	1.0	And I think that's a big take for me because it changes a lot the concept of how to study things and use active imprints just by changing how big the agent can be.
234790	237220	32	D	0.99939	So I don't know if I got that right.
237830	239890	33	D	0.68793	So first, that clarification.
243340	244970	34	A	0.65852	So what is an agent?
249820	254616	35	D	0.94569	Yeah, so I don't know if there's, like, a formal definition of an agent in active inference.
254728	255100	36	D	0.98896	Right.
255170	267148	37	D	0.82633	But if we want to study whatever we want, because I'm about study, because I have to do that's, like, my goal, whatever I'm doing.
