"Start Time","End Time","Transcript"
"00;00;29;14","00;00;30;02","Right."
"00;00;30;06","00;00;31;07","Hello"
"00;00;31;07","00;00;32;12","and"
"00;00;32;12","00;00;32;25","welcome,"
"00;00;32;25","00;00;33;27","everyone."
"00;00;34;12","00;00;35;14","It is"
"00;00;35;14","00;00;35;23","just"
"00;00;35;23","00;00;36;06","adjusting"
"00;00;36;06","00;00;36;24","things."
"00;00;36;28","00;00;37;12","It is"
"00;00;37;12","00;00;38;07","May 4th."
"00;00;38;07","00;00;38;13","May"
"00;00;38;13","00;00;39;03","the fourth"
"00;00;39;03","00;00;39;24","of 20"
"00;00;39;24","00;00;40;14","to be"
"00;00;40;14","00;00;40;21","with"
"00;00;40;21","00;00;41;05","you."
"00;00;41;13","00;00;41;22","And"
"00;00;41;22","00;00;41;27","we're"
"00;00;41;27","00;00;42;06","here"
"00;00;42;06","00;00;42;28","in"
"00;00;42;28","00;00;43;23","active"
"00;00;44;00","00;00;44;12","live"
"00;00;44;12","00;00;44;28","stream"
"00;00;44;28","00;00;45;06","number"
"00;00;45;06","00;00;47;10","43.12."
"00;00;47;11","00;00;48;00","I don't know"
"00;00;48;00","00;00;48;05","how"
"00;00;48;05","00;00;48;21","you do it"
"00;00;48;21","00;00;48;27","with"
"00;00;48;27","00;00;49;10","always"
"00;00;49;10","00;00;50;02","joining"
"00;00;50;02","00;00;50;15","during"
"00;00;50;15","00;00;50;19","the"
"00;00;50;19","00;00;50;27","theme"
"00;00;50;27","00;00;51;17","song"
"00;00;52;27","00;00;53;10","welcome"
"00;00;53;10","00;00;53;29","to"
"00;00;53;29","00;00;54;17","the Active"
"00;00;54;17","00;00;55;07","Lab."
"00;00;55;22","00;00;55;28","We're"
"00;00;55;28","00;00;55;29","a"
"00;00;55;29","00;00;56;25","participatory"
"00;00;56;25","00;00;57;10","online"
"00;00;57;10","00;00;57;29","lab"
"00;00;57;29","00;00;59;03","that is"
"00;00;59;03","00;00;59;22","communicating,"
"00;00;59;22","00;01;00;07","learning"
"00;01;00;07","00;01;00;11","and"
"00;01;00;11","00;01;01;01","practicing"
"00;01;01;01","00;01;01;16","applied"
"00;01;01;16","00;01;01;26","active"
"00;01;01;26","00;01;02;23","inference."
"00;01;02;23","00;01;02;28","You"
"00;01;02;28","00;01;03;02","can"
"00;01;03;02","00;01;03;11","find"
"00;01;03;11","00;01;03;23","us at"
"00;01;03;23","00;01;04;05","links"
"00;01;04;05","00;01;04;14","on this"
"00;01;04;14","00;01;05;02","slide."
"00;01;05;18","00;01;06;19","This is recorded"
"00;01;06;19","00;01;06;29","in an"
"00;01;06;29","00;01;07;14","archived"
"00;01;07;14","00;01;07;20","live"
"00;01;07;20","00;01;08;00","stream,"
"00;01;08;00","00;01;08;06","so"
"00;01;08;06","00;01;08;15","please"
"00;01;08;15","00;01;08;24","provide"
"00;01;08;24","00;01;08;28","us"
"00;01;08;28","00;01;09;16","with feedback"
"00;01;09;16","00;01;09;21","so"
"00;01;09;21","00;01;09;29","we can"
"00;01;09;29","00;01;10;09","improve"
"00;01;10;09","00;01;11;04","our work"
"00;01;11;17","00;01;11;23","all"
"00;01;11;23","00;01;12;12","backgrounds"
"00;01;12;12","00;01;12;17","and"
"00;01;12;17","00;01;13;05","perspectives"
"00;01;13;05","00;01;13;11","are"
"00;01;13;11","00;01;14;01","welcome"
"00;01;14;01","00;01;14;06","and"
"00;01;14;06","00;01;14;10","we'll"
"00;01;14;10","00;01;14;13","be"
"00;01;14;13","00;01;14;28","following"
"00;01;14;28","00;01;15;06","video"
"00;01;15;06","00;01;16;01","etiquette"
"00;01;16;01","00;01;16;04","for"
"00;01;16;04","00;01;16;10","live"
"00;01;16;10","00;01;17;03","streams."
"00;01;18;12","00;01;18;21","Check"
"00;01;18;21","00;01;18;28","out"
"00;01;18;28","00;01;19;09","active"
"00;01;19;09","00;01;19;24","inference"
"00;01;19;24","00;01;20;01","dot"
"00;01;20;01","00;01;20;23","org"
"00;01;20;24","00;01;20;29","if you"
"00;01;20;29","00;01;21;04","want"
"00;01;21;04","00;01;21;18","to"
"00;01;21;18","00;01;21;28","learn"
"00;01;21;28","00;01;22;05","more"
"00;01;22;05","00;01;22;12","about"
"00;01;22;12","00;01;22;18","what's"
"00;01;22;18","00;01;23;04","happening"
"00;01;23;04","00;01;23;08","in"
"00;01;23;08","00;01;23;24","the lab"
"00;01;23;24","00;01;24;04","and"
"00;01;24;04","00;01;24;10","get"
"00;01;24;10","00;01;25;02","involved"
