"Speaker Name","Start Time","End Time","Transcript"
"Unknown","00;00;26;29","00;00;58;16","Hello and welcome everyone. It's April 28th, 20, 22. And we're here in Acton five live stream number 43.0 discussing predictive coding a theoretical experimental review. Welcome to the Acton Flop We're a participatory online lab that is communicating, learning and practicing applied active inference. You can find us at links here on the slide. This is recorded in an archived live stream, so please provide us with feedback so we can improve our work."
"Unknown","00;01;00;09","00;01;31;07","All backgrounds and perspectives are welcome and we'll be following the video etiquette for live streams head over to active inference dot org if you want to learn more about how to participate in the live streams or anything else happening in Acton Flat OK, we're here today to learn and discuss the paper. Predictive Coding A theoretical and experimental review by Barron Milledge and you'll Seth and Christopher Buckley."
"Unknown","00;01;32;05","00;02;01;23","The video is just an introduction and a contextualization for some of the ideas and some of the details of the paper and the broad sense. It's not a review or a final word. It's as with some of these other technical dense papers, it's like an opening for those who have technical questions at the learning side of things or at the more advanced research side of things to come get involved because this is a technical paper, but also hopefully as well unpack."
"Unknown","00;02;01;23","00;02;26;21","It has a lot of cool biological and philosophical implications so in 43.0, we're going to say hello and introduce some big questions, then cover the aims and claims of the paper. The abstract in the roadmap, and then pretty much just jump right in and we're going to focus a lot on the introduction, the context and the single layer predictive coding model."
"Unknown","00;02;27;01","00;02;49;18","And then we'll go a little bit faster through the later sections of the paper talking about some generalizations of predictive coding and some important points that the authors raise. So if you want to participate in 43.1 or point two in the coming weeks, just let us know. OK, so we can say hello and give any information that we'd like."
"Unknown","00;02;49;18","00;03;23;00","And also just maybe something that we thought was exciting or something that motivated us to get involved in this quite involved paper. So I'm Daniel, I'm a researcher in California, and I was curious to learn more about how predictive coding and predictive processing related to active inference and also just about how different models framed anticipatory systems. So over to you, Maria, hello, Daniel."
"Unknown","00;03;23;00","00;04;02;10","And everyone. I have a bachelor's degree in psychology and I am a master's candidate. In Philosophy of Science in the University of San Paulo, Brazil. And I am researching the relationship between predictive processing and illusionist theories of consciousness. And I think what brought me here today was my my wish to start learning about the Formalisms, because I don't really see it in philosophy and I don't actually needed for my dissertation, but eventually I wanted to continue my my work on predict destruction."
"Unknown","00;04;02;10","00;04;30;05","So eventually I had to study it and I just thought, well, maybe that's a good idea to come here and minimize my uncertainties. Awesome. Through inference and or through action. And also, thanks a lot, Brock, for helping in the Dark Zero So we'll just start with the big questions. And these are the kind of questions that might motivate someone or interest them in this paper without even mentioning active inference per se."
"Unknown","00;04;30;07","00;04;59;02","But these are like some big questions that get touched upon. What is the formal basis of predictive coding? How is predictive coding used or useful what are some areas of current and future developments and what is the relationship between predictive coding and active inference? And hopefully we'll draw out more questions. Anything else to add about this no, that's really cool."
"Unknown","00;05;00;18","00;05;29;26","The paper is predictive coding a theoretical and experimental view. I think the first version was from 2021, but the second revised version was 22 by Milledge, Seth and Buckley and just to review the core claim and then some of the aims and directions they set out, they write that no comprehensive review of predictive coding theory, and especially if recent developments in the field exists, that's their claim."
