"Speaker Name","Start Time","End Time","Transcript"
"Unknown","00;00;12;01","00;00;37;24","Hello everyone, and welcome to the Active Inference Lab. This is Active Lab Live stream number 27.2 on August 31st 2021 we are a participatory online lab that is communicating, learning and practicing applied active inference. You can find us at the links here this is a recorded and an archived live stream so please provide us with feedback so that we can improve our work."
"Unknown","00;00;39;03","00;01;22;19","All backgrounds and perspectives are welcome here and we'll follow video etiquette for live streams and see who joins us. The short link is the calendar of live streams of the past and future and we did choose 28 paper but didn't update the slide. So check the link for next week's paper. Today in 27.2. Welcome to Stevens. Greetings. In 27.2 we're joined by the two Stevens as it were and Will and a few questions that we can have slides for the figures to go through the paper itself."
"Unknown","00;01;22;19","00;01;49;00","Anything else that anyone wants to add and then of course, any questions that people type in the live chat as well. If they're watching live so we can just say hello and then we can leave it to the author last just to maybe open it up or just bring what they were thinking about. Our second discussion here today."
"Unknown","00;01;49;12","00;02;13;17","So I'm Daniel and I'm a post-doc in California. Air. I'll pass to Steven Silhouette. Oh, hello there. I'm Steven. I'm based in Toronto and I'm working on social topographies and other spatial meaning making and hoping to find ways for active inference to shed light and all of that. And I pass it. I pass it to the other. Steven, is that OK?"
"Unknown","00;02;16;06","00;02;51;23","Yeah. Good day to you. I'm I'm in Finland, southern Finland, a base of the technical research center of Finland. And I'm ready to answer questions cool. So again, anyone who is watching can post a question, but then there's a few that we have lined up a little bit just one theme that stood out as far as selecting this paper was that it was applied."
"Unknown","00;02;51;24","00;03;33;17","It was applied to making the kinds of objects and supporting the ability to have the Internet and computers as well as just objects like pens and things like that. So how does this idea of helping us design physical systems, which ends up being our niche modification activity as an economy, how do we help design? Maybe if we're not an industrial engineer, but potentially people working on different kinds of projects that end up modifying the environment, maybe even influencing the same systems that industrial engineers use or using some of the same techniques."
"Unknown","00;03;33;17","00;04;21;28","But people who are just thinking along these lines and want to take what you translated one step towards application in your paper and then think about how it applies in their own work to cyber physical systems. So the latest trend in this is for example, in in the USA, I think it's called smart manufacturing and in Europe industry for quite a and a big thing in this is the idea of having digital twins or digital siblings or even avatars."
"Unknown","00;04;23;03","00;05;41;27","And the idea of this is, is that there's a physical machine. The physical process has got sensors on it and actuators on it. And the sensors bring live data to the digital equivalent of this physical process. And through so and then it seeks to optimize by seeing what's going on so on a basic or basic level is although difficult to achieve, is predictive maintenance, for example, so if nothing else, at least to stop the physical process from malfunctioning or even worse, stopping and there's no there's no theoretical foundation for these industrial innovations, things like digital twin."
"Unknown","00;05;41;27","00;06;32;18","So of course there's the theoretical background of cyber physical systems but there's nothing to anchor it with, in my opinion. That's very straightforward. So if we look at life sciences generally, we know that evolution has had millennia of millions of years to iterate, to develop elegant solutions so it seems sensible, at least to me, to to look to the life sciences to see how nature's evolved towards least action."
"Unknown","00;06;34;02","00;07;35;25","And of course, a free energy principle and active inference framework or theory from the life sciences and in their essence, I believe very straightforward, as one would expect guiding principles in nature to be and applicable to human and artificial intelligence or to artificial agents so I believe it's useful to start from that basis. And with the free energy principle, this very straightforward idea of the of trying to minimize the information gap between the generative model and the world itself."
"Unknown","00;07;37;01","00;08;15;22","So that's a very straightforward idea. And I know there's, you know, the the mask behind it is evolving all the time and that some debate and a courteous dispute about that, but the basic ideas seem straightforward. So I believe it's therefore a good place to start because this is such a basic idea, isn't it, minimizing the information gap between the the generative model and the world itself?"
"Unknown","00;08;18;27","00;08;21;03","Is this what I said helpful in any way?"
"Unknown","00;08;23;05","00;09;14;19","Thanks for this. I wrote a lot of it down Steven's let you have some really good points there. One thing I'd be interested in too, to know what your thoughts are is we can end up kind of adapting our needs through action as a kind of consequence of like following a path. And these types of things. And then we've got this kind of more constructed, sort of deliberative organizational work in which, you know, in many ways the point of that work can be to construct the environment in which tools will operate, you know, so in some ways we use the tools of our legs or the tools of being in in the world, and it"
"Unknown","00;09;14;19","00;09;46;20","can sculpt that niche. And also we can be very much scoped in a bounded niche. So in one day, my question is thinking about whether you see those, that kind of distinction as being significant and how you see the idea of like the free energy or the implications of the free energy, sort of roll it out in then the ish versus the generative model for that needs being embodied in some way."
"Unknown","00;09;46;28","00;10;46;24","So, you know, so anyway, so how much is there something what is embodied, for instance, when you're talking about these total quality management environments where someone is trying to maintain, I don't know, ISO standards of manufacturing or whatever. So I wonder what your thoughts are about that, whether this distinctions there in terms of active inference being particularly involved or, you know, the free energy principle more and more generally so all so I believe that the the the core of quality management is just an instantiation of free of the realizing the free energy principle through active inference."
"Unknown","00;10;47;07","00;11;37;09","But that's worth, you know, put in the paper but there's a bigger issue about or that in nature, things are evolving and so I put in one of my papers in entropy that that so there are new things are evolving to some degree naturally. And so if you just take predator and prey, they just it's evolved. And if you're a beaver trying to get back to the lodge that you've built, unleashed construction as a beaver and a lynx."
"Unknown","00;11;37;16","00;12;14;13","If you if you see in between where you are and you'll be the lodge and there's a lynx a hungry lynx standing in your way, then it's clear that this is a predator. And I should this is not my as a, as a beaver. That's not my preferred observation. Whereas my beaver lodges are preferred observation. But what goes on in human needs, construction and the ecosystem and environmental engineering is not so straightforward."
"Unknown","00;12;14;17","00;12;58;08","So for example, highly refined food it seems to be naturally to us like a preferred observation because it tastes good. And so it makes life less strenuous and more stimulating. So if the if the if the if the company making highly processed food ready meals so on, it's, it's acting within quality assurance so it's doing, in my opinion, active inference to realize the free energy principle."
"Unknown","00;12;59;06","00;13;40;12","But what it outputs is it subverts the free energy principle, the externality. It subverts the free energy principle because what it's offering to us as consumers it seems to be consistent with what revolt to do. So it makes life less strenuous or more more stimulating. But actually it's not good for our health in the long term of course, now and then, no problem."
"Unknown","00;13;40;25","00;14;28;04","But if that's all you, if you live in a food desert, if you live in a food desert, we know there are lots of studies that show that unfortunately this isn't good for our health. So if you take one entity at a time, it can be conforming with the three energy principle through acts of inference. But its output subverts the free energy principle because it makes all of our preferred observations instead of being good for us are not good for us."
"Unknown","00;14;28;04","00;15;31;27","But we only discover that 20, 30 years later so that's quite a lot to I have a diagram in this is a simple diagram in no time so the pipe is cool yeah. It's called multi-skilled energy analysis. Human Ecosystem Engineering OK, and there's one diagram a minute ago, one so it's an entropy as well. Yeah, I share my screen."
"Unknown","00;15;32;09","00;15;32;22","Sure."
"Unknown","00;15;35;22","00;16;19;10","There. Remind me. There it is. This one and OK, all right. Are you seeing able to give them free energy analysis, the human ecosystem engineer? Yep. All right. So here's this guy Gram, then there it is. So what what the what active inference is leading us to is that from nature is that our preferred observation supports survival, an unwanted surprise."
"Unknown","00;16;19;10","00;16;50;15","So an unexpected difference between a prediction of what we're going to experience based on our internal generative model. So an unwanted surprise. So if the beaver's going back to its lodge, it's thinking it's going have an unhindered path back to its lodge. And there's the unwanted surprise, little hungry lynx standing in the way and it threatens survival. So that's natural free energy principle."
"Unknown","00;16;51;14","00;17;41;29","But through human environmental engineering, these construction within a third observations can threaten survival so if my preferred observation is a comfy sofa, a large TV screen, and a device to change channels and do gaming, and then I can just order some food and it comes and very tasty, but perhaps no good for me. I could be sitting down for 16 hours and then go go lie down for the remaining 8 hours."
"Unknown","00;17;43;00","00;18;31;27","Might be all my preferred observations, but they're not good for me. Where's the unwanted surprise that supports survival? Could be a message. Is that okay? We should not sit down for more than 20 minutes. We should take lots of physical activity. We should eat, make our own food, and so on. So what's going on in human endeavors which may individually conform to the realization of free energy principle through active inference can end up subverting the free energy in school outside of the productive active of the production activity."
"Unknown","00;18;36;16","00;19;34;00","And here this some numbers occur. So so Beaver could develop a new generative right? So the year or so. So in nature or a Beaver, the the preference distribution for sensory inputs is for example plus turn to the protective pond lodge zero for woodland and -10 for a hungry predator then if there's a bit of pollution you translate OK so now this gets more complicated so this plus turn productive pond in clear water plus two practical and polluted water woodland zero hungry predators still -10."
"Unknown","00;19;35;06","00;20;17;13","But then or the example in this paper is in some island nations very small island nations where there's a lot of imported cheap calorie rich nutrient poor food and then the preference distribution to the cluster and importantly plus to local food -10 notion. And then this clear evidence that the imported food is not good OK so there it is."
"Unknown","00;20;24;13","00;21;06;05","OK, so did that does that up the hand. So I wrote down some stuff as well but blue welcome go for it then afterwards will be used. Let thanks. So I was really curious about that subverted model and like where you're maybe not optimizing where what your preference is is not optimizing for survival. And I think that you used it in the human context, but I can think of many contexts where animals do a similar thing."
"Unknown","00;21;06;05","00;21;26;12","Like a moth will fly into a flame and like a cat, like I have these two kittens now in my house and they're like such trouble, right? Like that curiosity like had my cat trapped in a box earlier today, like, I mean trapped like under furniture in the box, which was like so bizarre. So I mean, I can think of, of models where it's always not optimal."
"Unknown","00;21;26;12","00;21;58;07","And so is this something that you women excuse me. What was the last thing you said? Is this something that you frame as uniquely human? Because I can think of many instances of like nonhuman creatures that also have less than optimal preferences no, I'm not framing is only human. But what I'm pointing out is, is that so for example, the moth flies towards the flame, but where did the flame come from?"
"Unknown","00;21;59;12","00;22;33;28","And the cat's curiosity luckily did not kill your cats. That's good. But they were going into boxes. But where did the boxes come from? So all these things of course there are misjudgments, so all living things can make it big. And of course, with predators and pray that for sure the predators are trying to get to the prey only and people can have them."
"Unknown","00;22;34;00","00;23;18;06","And living things can misjudge the how far away the prey is and so on. And signaling systems can get messed up and things, but with human beings, the scale and the determination of activities is is much larger. So there's a there's an American author whose latest book is called Hooked that he studied the troubled food industry for many years."
"Unknown","00;23;18;06","00;24;12;26","And he his view is that there's nothing at all malicious going on. But it's just if you're if you're in the in the certain business you want, you're trying to get as many customers as possible and you're trying to retain them and with no no bad intentions at all to good intentions. But then the effects are we discover it can be decades later the OK at the this is what we thought was good is not so good."
"Unknown","00;24;14;07","00;25;02;16","Whereas in nature if the the wherever the flame suppose it was a flame from somewhere in nature, it was a natural fire well the the natural fire maybe came from a bolt of lightning or something. It wasn't a determined death over many decades of ever increasing refinement of a market offering but so there's more. So what I'm showing in the paper that you read about diagram about how the quality management system is like a pigeon is like an active inference system to reduce free free energy."
"Unknown","00;25;03;18","00;25;48;04","So it's optimum for the organization, but it can be suboptimal outside the organization. So I think a general good term for this is externalities just two quick things. One was trying to explore that distinction between what is human other than the fact that we care about us and each other, what is human? And I was just thinking of the ants foraging out there in the desert and they don't do margin trading or staking of their seeds to try to get fractional seeds and lending of seeds."
"Unknown","00;25;48;04","00;26;17;17","It's like layer one seed gathering versus the higher order, symbolic risks that the humans engage in. So that and the modification of the scale, among other factors. And then also what you said about misjudgment and the ability to misjudge because a lot of people think, oh, well, you know, if let's just say traditional understandings of evolution are about fitness, then why why do organisms fail?"
"Unknown","00;26;18;03","00;26;46;04","Why do all organisms not just maximize their fitness? Or if active inference is about reduction of uncertainty or using action and inference to reduce uncertainty then why do organisms fail? And that's where the engineering perspective comes into play, like things just do fall apart. And just because there is an imperative whether to maximize fitness or to minimize uncertainty, the point is of the ensemble, there's going to be a distribution of performance like 100 engines."
