start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
3600	4150	1	A	0.56563	1	1	1	1
7240	23860	2	B	0.99989	30	29	2	30
24360	49808	3	B	0.99976	87	57	31	87
49974	98928	4	B	0.97464	197	110	88	197
98934	162230	5	B	1.0	339	142	198	339
163080	186830	6	B	1.0	406	67	340	406
188880	223930	7	A	0.99968	495	89	407	495
225580	253120	8	A	0.8	580	85	496	580
253190	290140	9	B	0.99997	662	82	581	662
290640	351568	10	B	0.99988	802	140	663	802
351734	392030	11	B	0.99	902	100	803	902
392560	412864	12	B	0.99927	956	54	903	956
412912	444444	13	B	1.0	1031	75	957	1031
444492	474696	14	B	0.84	1106	75	1032	1106
474798	535152	15	B	0.99986	1232	126	1107	1232
535286	552630	16	B	0.99998	1271	39	1233	1271
555240	617210	17	A	0.98511	1415	144	1272	1415
618720	657332	18	B	0.95662	1501	86	1416	1501
657396	678364	19	B	0.99998	1548	47	1502	1548
678562	728940	20	B	0.99898	1641	93	1549	1641
729680	768510	21	B	0.93293	1726	85	1642	1726
769200	801060	22	A	1.0	1800	74	1727	1800
801130	834464	23	A	1.0	1900	100	1801	1900
834582	880030	24	A	0.99889	2000	100	1901	2000
880900	931152	25	B	0.8807	2125	125	2001	2125
931206	972350	26	B	0.99991	2216	91	2126	2216
973920	1059370	27	B	0.96248	2389	173	2217	2389
1060780	1066250	28	B	0.99993	2400	11	2390	2400
1072720	1098896	29	B	0.997	2448	48	2401	2448
1099088	1110916	30	B	0.99746	2470	22	2449	2470
1110948	1139456	31	B	0.99993	2543	73	2471	2543
1139558	1181996	32	A	1.0	2655	112	2544	2655
1182108	1210680	33	B	1.0	2718	63	2656	2718
1211660	1255580	34	A	0.99992	2824	106	2719	2824
1255760	1316724	35	B	0.99709	2973	149	2825	2973
1316852	1371772	36	B	0.99982	3099	126	2974	3099
1371906	1373070	37	B	0.99998	3102	3	3100	3102
1375440	1400228	38	B	0.94304	3159	57	3103	3159
1400314	1433468	39	B	0.82	3235	76	3160	3235
1433564	1471304	40	B	0.99916	3319	84	3236	3319
1471352	1518280	41	B	0.99815	3414	95	3320	3414
1519280	1521230	42	B	0.89267	3421	7	3415	3421
1523600	1535596	43	A	0.98006	3439	18	3422	3439
1535628	1586348	44	B	0.99354	3532	93	3440	3532
1586524	1638428	45	B	1.0	3620	88	3533	3620
1638524	1673368	46	A	1.0	3710	90	3621	3710
1673544	1735200	47	B	0.99993	3840	130	3711	3840
1735350	1834588	48	B	0.93594	4026	186	3841	4026
1834684	1847540	49	B	0.95614	4062	36	4027	4062
1850280	1905456	50	B	0.99	4168	106	4063	4168
1905578	1947670	51	B	0.99663	4245	77	4169	4245
1948120	1982450	52	B	0.91587	4312	67	4246	4312
1989600	2011190	53	A	0.99995	4369	57	4313	4369
2011560	2023690	54	A	0.82049	4400	31	4370	4400
2026620	2061476	55	B	0.99996	4458	58	4401	4458
2061578	2103392	56	B	0.99934	4539	81	4459	4539
2103526	2131610	57	B	0.99977	4592	53	4540	4592
2133760	2161350	58	B	0.99916	4653	61	4593	4653
2165160	2203308	59	A	0.73723	4755	102	4654	4755
2203394	2257132	60	A	0.99857	4854	99	4756	4854
2257276	2307920	61	B	0.67	4931	77	4855	4931
2311500	2320570	62	A	0.98341	4955	24	4932	4955
2327440	2340624	63	B	0.96645	4985	30	4956	4985
2340672	2340770	64	B	0.99	4986	1	4986	4986
