text	entity_type		start	end
September 29, 2023	date		8944	11252
Active Inference Institute	organization		12298	13616
roundtable	event		14048	14768
Daniel	person_name		24768	25540
officers	occupation		26602	27008
Blue Knight	person_name		29288	29928
officer	occupation		30770	31128
active Inference institute	organization		42102	43804
Edioactive	organization		83426	84184
Reinference	organization		84482	85416
Active Inference Institute	organization		134418	135944
co authors	occupation		139906	140852
Blue	person_name		183202	183640
COVID	medical_condition		266858	267152
ulo	person_name		268206	268708
Board of Directors	organization		291174	292332
officers	occupation		293270	294240
scientific advisory Board	organization		295590	296832
Eduactive	organization		310442	311460
Reinforce	organization		314602	315136
research unit	organization		364026	364912
research unit	organization		369498	370176
Reinforce	organization		370378	370956
Reinference Unit	organization		374798	376116
authors	occupation		395398	395724
co authors	occupation		399862	400720
August 22 of this year	date		404966	407492
applied active inference Symposium	event		409514	411072
Karl Friston	person_name		415066	415904
robotics	occupation		421332	421940
robotics	occupation		424798	425332
Friston	person_name		431602	432088
co organizer team	organization		473518	474696
Blue	person_name		475518	476200
Blue	person_name		485046	485404
NSF	organization		492630	493164
NSF	organization		499658	500480
scientist	occupation		516782	517284
scientists	occupation		521416	522040
product developer	occupation		524418	525544
University of Washington Applied Physics Lab	organization		626114	628300
Copi Scott David	person_name		628968	631372
IRS IRI	organization		632038	633212
Blue	person_name		634470	634876
Blue	person_name		637702	637996
Google	organization		648554	648772
IRS	organization		688950	690076
Blue	organization		715822	716292
volunteer	occupation		896458	897312
internship	occupation		951338	951776
interns	occupation		954496	955200
internships	occupation		965156	966356
interns	occupation		978338	979432
internship	occupation		1001424	1002240
undergraduate student	occupation		1020818	1021708
graduate student	occupation		1022114	1023150
interns	occupation		1047498	1048016
mentors	occupation		1078792	1079192
interns	occupation		1079714	1080740
Chris Fields	person_name		1130498	1131176
Chris	person_name		1137942	1138524
math	occupation		1202202	1202832
math	occupation		1206382	1207156
math	occupation		1215876	1216276
Alex	person_name		1263742	1264212
Holly	person_name		1264276	1264724
Dave	person_name		1264772	1265172
Pardol	organization		1285698	1286148
Sanjeev Namjoshi	person_name		1291564	1292828
physics	occupation		1297738	1298096
Chris Fields	person_name		1299402	1300096
Social Sciences	occupation		1303018	1303760
Avel	person_name		1304186	1304672
Robotics	organization		1342760	1343216
JF	person_name		1344192	1344800
ontology	occupation		1352208	1352980
ontology	occupation		1361108	1361620
Eduactive	organization		1377600	1378920
active inference textbook group	organization		1385718	1387376
active inference textbook group	organization		1450778	1451924
physics	occupation		1471624	1472136
Information	occupation		1472168	1472508
Chris Fields	person_name		1473298	1474024
Chris Fields	person_name		1501098	1501728
Chris	person_name		1517262	1517476
social sciences	occupation		1536518	1537308
Avel	person_name		1538902	1539404
Ben	person_name		1539452	1539772
Mahault	person_name		1539836	1540124
Lorena	person_name		1540172	1540716
Ben Mahault	person_name		1542502	1543680
Lorena	person_name		1544586	1545376
Mao	person_name		1551882	1552384
physics	occupation		1577042	1577704
social sciences	occupation		1578338	1579420
pedagogy	occupation		1662478	1663540
Chris Fields	person_name		1691206	1692204
Social sciences	occupation		1695050	1696016
physics	occupation		1701482	1702260
social sciences	occupation		1703898	1704560
Avel	person_name		1704640	1705700
course teachers	occupation		1742310	1743452
rs	occupation		1774370	1775368
robotics	occupation		1881080	1881676
New Year	event		1951472	1952224
volunteers	occupation		2041976	2042584
interns	occupation		2042632	2043352
scientific advisory board	organization		2049238	2050832
SAB	organization		2057302	2058160
SAB	organization		2058980	2059528
SAB	organization		2068186	2068896
Chris Fields	person_name		2070298	2070976
Sarah Hamburg	person_name		2076004	2077204
SAB	organization		2092610	2093496
learners	occupation		2098662	2099500
co creators	occupation		2100022	2101200
SAB	organization		2104902	2105420
SAB	organization		2127038	2127880
Blue	person_name		2159226	2159488
Tyler	person_name		2219418	2219920
Bijean Kesri	person_name		2221114	2222548
Blue	person_name		2314638	2315012
