start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
970	1182	1	A	0.99999	1	1	Hello
1236	1840	1	A	0.83094	2	2	everyone.
2530	2986	2	A	0.97965	1	3	It's
3018	3434	2	A	0.92	2	4	october
3482	3886	2	A	0.84	3	5	7,
3988	5760	2	A	0.96	4	6	2022.
6130	6494	3	A	0.9999	1	7	We
6532	6734	3	A	0.99905	2	8	are
6772	6974	3	A	0.88112	3	9	in
7012	7306	3	A	0.99949	4	10	meeting
7338	7754	3	A	0.8	5	11	19
7802	7966	3	A	0.99989	6	12	for
7988	8474	3	A	0.99677	7	13	cohort
8522	9118	3	A	0.99	8	14	one
9284	9758	3	A	1.0	9	15	and
9844	10202	3	A	0.58031	10	16	we're
10266	11114	3	A	0.99977	11	17	discussing
11242	11754	3	A	0.80809	12	18	chapter
11802	12400	3	A	0.59	13	19	eight.
13490	14240	4	A	0.99916	1	20	So
15330	15834	4	A	0.601	2	21	there's
15882	16094	4	A	0.99	3	22	a
16132	16346	4	A	0.99941	4	23	bunch
16378	16574	4	A	1.0	5	24	of
16612	17200	4	A	0.7553	6	25	questions
18290	18702	4	A	1.0	7	26	and
18756	19070	4	A	0.99985	8	27	also
19140	19278	4	A	1.0	9	28	a
19284	19406	4	A	0.99972	10	29	lot
19428	19566	4	A	1.0	11	30	of
19588	19774	4	A	0.99997	12	31	things
19812	19966	4	A	1.0	13	32	to
19988	20174	4	A	0.99963	14	33	talk
20212	20800	4	A	0.99982	15	34	about.
21650	22014	5	A	0.9999	1	35	Let
22052	22254	5	A	1.0	2	36	us
22292	22494	5	A	0.9992	3	37	just
22532	23214	5	A	0.99997	4	38	begin
23412	23822	5	A	0.99983	5	39	with
23876	24142	5	A	1.0	6	40	looking
24196	24414	5	A	1.0	7	41	at
24452	24746	5	A	0.99863	8	42	chapter
24778	24998	5	A	0.95	9	43	eight.
25044	25640	6	A	0.45	1	44	Eight.
26170	26920	7	A	0.99908	1	45	So
27370	27734	7	A	0.9999	2	46	does
27772	28262	7	A	0.99926	3	47	anybody
28396	28694	7	A	0.99999	4	48	want
28732	29320	7	A	1.0	5	49	to
31210	31574	7	A	0.99994	6	50	give
31612	31814	7	A	0.99994	7	51	any
31852	32054	7	A	1.0	8	52	first
32092	32950	7	A	0.56982	9	53	thoughts
33610	34214	7	A	0.57637	10	54	on
34332	34738	7	A	0.99983	11	55	active
34754	35234	7	A	0.56733	12	56	inference
35282	35542	7	A	0.6715	13	57	in
35596	36114	7	A	0.99994	14	58	continuous
36162	36566	7	A	0.99995	15	59	time?
36668	37030	8	A	0.99744	1	60	Everything
37100	37522	8	A	0.99975	2	61	flows,
37586	37862	8	A	0.99997	3	62	nothing
37916	38306	8	A	0.95569	4	63	stands
38338	38918	8	A	0.98959	5	64	still,
39084	39426	8	A	0.95	6	65	et
39458	40230	8	A	0.78006	7	66	cetera?
44330	45080	9	A	1.0	1	67	Yes.
49970	50334	10	B	0.96526	1	68	Not
50372	50526	10	B	0.99873	2	69	on
50548	50734	10	B	0.99979	3	70	that
50772	51578	10	B	0.9998	4	71	specifically.
51674	52320	11	B	0.54944	1	72	Okay,
52850	53310	11	B	0.99998	2	73	but
53380	53566	11	B	1.0	3	74	I
53588	53774	11	B	0.99024	4	75	will
53812	53966	11	B	0.9999	5	76	have
53988	54174	11	B	0.99997	6	77	something
54212	54318	11	B	1.0	7	78	to
54324	54494	11	B	0.95907	8	79	say
54532	54638	11	B	0.98783	9	80	for
54644	54814	11	B	0.96424	10	81	this
54852	55386	11	B	0.77922	11	82	chapter.
55498	55726	12	B	1.0	1	83	I
55748	55934	12	B	0.99161	2	84	worked
55972	56126	12	B	0.99999	3	85	on
56148	56286	12	B	0.99998	4	86	this
56308	57070	12	B	0.5726	5	87	topic
58130	58880	12	B	0.99999	6	88	during
59330	59646	12	B	0.99995	7	89	my
59668	60122	12	B	0.98934	8	90	graduate
60186	60462	12	B	0.99916	9	91	time.
60516	60878	13	B	0.99844	1	92	So
60964	61214	13	B	0.99878	2	93	once
61252	61358	13	B	0.96667	3	94	we
61364	61438	13	B	0.99842	4	95	get
61444	61566	13	B	1.0	5	96	to
61588	61726	13	B	0.99642	6	97	about
61748	62538	13	B	0.83	7	98	8.3,
62644	62878	13	B	0.94407	8	99	I'll
62894	63166	13	B	0.6007	9	100	weigh
63198	63780	13	B	0.99896	10	101	in.
65510	66450	14	A	0.97389	1	102	Excellent.
68310	69060	15	A	0.99986	1	103	Any
70310	70942	15	A	0.53749	2	104	comments
71006	71282	15	A	0.99996	3	105	like
71336	71982	15	A	0.94124	4	106	discrete
72046	72574	15	A	0.99991	5	107	continuous
72622	73266	15	A	0.56691	6	108	time?
73448	73698	16	A	1.0	1	109	I
73704	73826	16	A	0.99905	2	110	know
73848	73986	16	A	0.99995	3	111	this
74008	74146	16	A	0.99452	4	112	is
74168	74402	16	A	0.99993	5	113	something
74456	74890	16	A	0.99949	6	114	we'll
74990	75254	16	A	0.99322	7	115	touch
75292	75446	16	A	0.99877	8	116	on
75468	75654	16	A	0.99974	9	117	again
75692	75846	16	A	1.0	10	118	and
75868	76440	16	A	0.99981	11	119	again.
86400	86856	17	A	0.99978	1	120	It's
86888	86988	17	A	0.99995	2	121	kind
86994	87116	17	A	1.0	3	122	of
87138	87372	17	A	0.99764	4	123	like
87426	88124	17	A	0.99946	5	124	another
88322	88732	17	A	0.99979	6	125	low
88786	89052	17	A	0.99784	7	126	road,
89106	89324	17	A	0.98409	8	127	high
89362	89950	17	A	0.64787	9	128	road
91280	92380	17	A	0.99796	10	129	duality
92880	93352	17	A	0.55241	11	130	with
93426	93916	17	A	0.99916	12	131	continuous
93948	94096	17	A	0.96	13	132	and
94118	94476	17	A	0.66224	14	133	discrete
94508	94752	17	A	0.99869	15	134	time.
94806	94976	18	A	1.0	1	135	And
94998	95136	18	A	1.0	2	136	I
95158	95296	18	A	0.99999	3	137	think
95318	95456	18	A	1.0	4	138	the
95478	95980	18	A	0.58467	5	139	textbook
96060	96492	18	A	0.45642	6	140	tries
96556	96832	18	A	1.0	7	141	to
96886	97490	18	A	0.77013	8	142	give
98100	99020	18	A	0.94838	9	143	equal
99180	99890	18	A	0.99998	10	144	time
101220	101680	18	A	1.0	11	145	and
101750	102300	18	A	0.99981	12	146	highlight
102380	102624	18	A	1.0	13	147	the
102662	103420	18	A	0.81848	14	148	hybridization
103500	103696	18	A	1.0	15	149	of
103718	103952	18	A	1.0	16	150	these
104006	104880	18	A	0.99996	17	151	models
105220	105584	18	A	0.8632	18	152	in
105622	105788	18	A	1.0	19	153	a
105814	106052	18	A	0.91696	20	154	way
106106	106372	18	A	0.99996	21	155	where
106426	107380	18	A	0.99988	22	156	realistically
107720	108036	18	A	0.99283	23	157	in
108058	108196	18	A	0.47	24	158	the
108218	108980	18	A	0.99994	25	159	literature
109320	110070	18	A	0.99992	26	160	most
110440	110996	18	A	0.83924	27	161	are
111098	111584	18	A	0.44778	28	162	pure
111632	112224	18	A	0.79739	29	163	discrete
112272	113220	18	A	0.58779	30	164	models
113960	114420	18	A	1.0	31	165	and
114490	115056	18	A	0.99991	32	166	continuous
115088	115332	18	A	0.99889	33	167	time
115386	116260	18	A	0.99992	34	168	models
117880	118256	18	A	0.99997	35	169	have
118298	118552	18	A	0.92421	36	170	been
118606	118920	18	A	0.99999	37	171	almost
118990	119320	18	A	0.99804	38	172	like
119390	119940	18	A	0.97731	39	173	domain
120020	120840	18	A	0.86168	40	174	bound.
122700	123352	19	A	0.99992	1	175	Certain
123486	124036	19	A	0.99444	2	176	areas
124068	124264	19	A	0.95788	3	177	like
124302	124676	19	A	0.96076	4	178	motor
124708	125732	19	A	0.98228	5	179	reflexes,
125876	126136	19	A	1.0	6	180	where
126158	126484	19	A	0.54049	7	181	there's
126532	126696	19	A	1.0	8	182	more
126718	126856	19	A	0.99	9	183	of
126878	126968	19	A	1.0	10	184	a
126974	127316	19	A	0.50638	11	185	tradition
127348	127544	19	A	1.0	12	186	of
127582	128084	19	A	0.99978	13	187	continuous
128132	129000	19	A	0.999	14	188	models
130300	130724	19	A	0.99999	15	189	are
130782	131580	19	A	0.99584	16	190	heavily
132560	133336	19	A	0.99775	17	191	represented
133368	133516	19	A	0.99994	18	192	in
133538	134060	19	A	0.88678	19	193	them,
134210	134760	19	A	0.99814	20	194	whereas
134840	135224	19	A	1.0	21	195	decision
135272	135628	19	A	0.99936	22	196	making
135714	136696	19	A	0.99995	23	197	models
136888	137336	19	A	0.98243	24	198	tend
137368	137516	19	A	1.0	25	199	to
137538	137772	19	A	0.99822	26	200	use
137826	137996	19	A	1.0	27	201	the
138018	138456	19	A	0.88746	28	202	discrete
138488	139512	19	A	0.99531	29	203	formalisms.
139656	140204	20	A	0.59	1	204	And
140322	140892	20	A	0.99996	2	205	that
141026	141468	20	A	0.70309	3	206	difference
141554	141852	20	A	1.0	4	207	between
141906	142076	20	A	1.0	5	208	the
142098	142236	20	A	0.99999	6	209	sort
142258	142444	20	A	0.99	7	210	of
142482	142828	20	A	0.96502	8	211	like
142914	143428	20	A	0.99991	9	212	continuous
143464	143712	20	A	0.68551	10	213	time
