docLabel	sp	myTime	myTimeDisplay	myTimeSRT
AATxtBk_C01-19	A	970	00:00	00:00:00,970
AATxtBk_C01-19	A	68310	01:08	00:01:08,330
AATxtBk_C01-19	A	473730	07:53	00:07:53,326
AATxtBk_C01-19	A	585620	09:45	00:09:45,325
AATxtBk_C01-19	A	670140	11:10	00:11:10,051
AATxtBk_C01-19	A	1408100	23:28	00:23:28,271
AATxtBk_C01-19	A	2384790	39:44	00:39:44,151
AATxtBk_C01-19	A	2480130	41:20	00:41:20,235
AATxtBk_C01-19	A	2537590	42:17	00:42:17,286
AATxtBk_C01-19	A	2568190	42:48	00:42:48,317
AATxtBk_C01-19	A	3115520	51:55	00:51:55,810
AATxtBk_C01-19	A	3357580	55:57	00:55:57,028
AATxtBk_C01-19	B	49970	00:49	00:00:49,092
AATxtBk_C01-19	B	463070	07:43	00:07:43,220
AATxtBk_C01-19	B	525570	08:45	00:08:45,785
AATxtBk_C01-19	B	646940	10:46	00:10:46,878
AATxtBk_C01-19	B	1052100	17:32	00:17:32,510
AATxtBk_C01-19	B	3081780	51:21	00:51:21,776
AATxtBk_C01-19	B	3276740	54:36	00:54:36,953
AATxtBk_C01-19	C	2366510	39:26	00:39:26,133
AATxtBk_C01-19	C	2445250	40:45	00:40:45,206
AATxtBk_C01-19	C	2527090	42:07	00:42:07,276
AATxtBk_C01-19	C	2542310	42:22	00:42:22,291
