start	end	relevance	label
4050	39006	0.9997475743293762	Technology&Computing>ArtificialIntelligence
4050	39006	0.09305491298437119	Technology&Computing
4050	39006	0.022114122286438942	Technology&Computing>Robotics
4050	39006	0.008708123117685318	Technology&Computing>Computing
4050	39006	0.002574740909039974	Technology&Computing>Computing>Internet>InternetOfThings
4050	39006	0.00134167296346277	Automotive>AutoType>DriverlessCars
4050	39006	0.0012644544476643205	Technology&Computing>Computing>Internet>ITAndInternetSupport
4050	39006	0.0007958405767567456	Technology&Computing>Computing>ProgrammingLanguages
4050	39006	0.0006731802131980658	FamilyAndRelationships>Dating
4050	39006	0.0006292876205407083	Hobbies&Interests>ParanormalPhenomena
39028	61926	0.06729559600353241	Science
39028	61926	0.03280768170952797	Science>Physics
39028	61926	0.008947349153459072	Science>SpaceAndAstronomy
39028	61926	0.006361812818795443	Hobbies&Interests>ParanormalPhenomena
39028	61926	0.0017405760008841753	Religion&Spirituality>Astrology
39028	61926	0.001335255103185773	Science>Chemistry
39028	61926	0.0007906073005869985	Technology&Computing>ArtificialIntelligence
39028	61926	0.0005927153397351503	PersonalFinance>PersonalInvesting
39028	61926	0.00033003377029672265	Technology&Computing>Computing
39028	61926	0.00023580147535540164	HealthyLiving>Wellness>AlternativeMedicine
62028	96130	0.9992098808288574	Technology&Computing>ArtificialIntelligence
62028	96130	0.034495022147893906	Technology&Computing>Computing
62028	96130	0.02743402123451233	Technology&Computing
62028	96130	0.007279174402356148	Technology&Computing>Computing>ProgrammingLanguages
62028	96130	0.005644113291054964	Technology&Computing>Robotics
62028	96130	0.000806849857326597	Automotive>AutoType>DriverlessCars
62028	96130	0.0007721816073171794	Science
62028	96130	0.0005075388471595943	VideoGaming>VideoGameGenres>SimulationVideoGames
62028	96130	0.0004141869430895895	BusinessAndFinance>Business>BusinessI.T.
62028	96130	0.00040054635610431433	Hobbies&Interests>GamesAndPuzzles
96550	125526	0.9918981790542603	Technology&Computing>ArtificialIntelligence
96550	125526	0.06031331792473793	Technology&Computing>Computing
96550	125526	0.019819112494587898	Technology&Computing
96550	125526	0.011773963458836079	Technology&Computing>Computing>ProgrammingLanguages
96550	125526	0.004480569623410702	Technology&Computing>Robotics
96550	125526	0.0024589006789028645	Technology&Computing>Computing>ComputerSoftwareAndApplications>3-DGraphics
96550	125526	0.0011027130531147122	Education>HomeworkAndStudy
96550	125526	0.000987954786978662	FineArt>DigitalArts
96550	125526	0.0009309584856964648	Automotive>AutoType>DriverlessCars
96550	125526	0.0007117839413695037	FamilyAndRelationships>Dating
125718	159126	0.5166202783584595	Technology&Computing>Computing>ComputerSoftwareAndApplications>3-DGraphics
125718	159126	0.14679206907749176	Technology&Computing>Computing>ComputerSoftwareAndApplications>PhotoEditingSoftware
125718	159126	0.13028492033481598	Technology&Computing>ArtificialIntelligence
125718	159126	0.04963965713977814	Technology&Computing>Computing
125718	159126	0.024540534242987633	Technology&Computing>AugmentedReality
125718	159126	0.02286290004849434	Technology&Computing>Computing>ComputerSoftwareAndApplications>GraphicsSoftware
125718	159126	0.016204945743083954	Technology&Computing>Computing>ComputerSoftwareAndApplications>ComputerAnimation
125718	159126	0.016107317060232162	Technology&Computing
125718	159126	0.0074488022364676	Hobbies&Interests>ArtsAndCrafts>Photography
125718	159126	0.005332321859896183	Technology&Computing>Computing>ProgrammingLanguages
159228	185150	0.040887899696826935	Technology&Computing>ArtificialIntelligence
159228	185150	0.004316915292292833	MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders
159228	185150	0.00346437469124794	FamilyAndRelationships>Parenting>ParentingBabiesAndToddlers
159228	185150	0.0031838135328143835	Technology&Computing>Computing>ProgrammingLanguages
159228	185150	0.0007780604646541178	Technology&Computing>Computing
159228	185150	0.0006598655018024147	Education>LanguageLearning
159228	185150	0.0005965243908576667	Science>Genetics
159228	185150	0.0005852233152836561	FamilyAndRelationships>Parenting>ParentingChildrenAged4-11
159228	185150	0.0005802136729471385	Technology&Computing
159228	185150	0.0004405770741868764	Pets>Dogs
185730	215430	0.0025631689932197332	Technology&Computing>ArtificialIntelligence
185730	215430	0.0018913551466539502	Science>Physics
185730	215430	0.0016327269840985537	Science
185730	215430	0.0010756206465885043	Technology&Computing>Computing>ProgrammingLanguages
185730	215430	0.0010259540285915136	Technology&Computing>Computing
185730	215430	0.001011815038509667	Technology&Computing>Computing>ComputerSoftwareAndApplications>Databases
185730	215430	0.0009112266125157475	Science>Genetics
185730	215430	0.0006217372720129788	Technology&Computing>Computing>DataStorageAndWarehousing
185730	215430	0.00020589034829754382	VideoGaming>VideoGameGenres>SimulationVideoGames
185730	215430	0.00018648288096301258	Religion&Spirituality>Spirituality
215930	245506	0.0025638395454734564	Science
215930	245506	0.001371322781778872	Science>Genetics
215930	245506	0.0010684054577723145	FamilyAndRelationships>Parenting>ParentingChildrenAged4-11
215930	245506	0.0007662920979782939	Education>EducationalAssessment
215930	245506	0.0007541849627159536	Education>HomeworkAndStudy
215930	245506	0.0006848915945738554	Technology&Computing>ArtificialIntelligence
215930	245506	0.0005303338402882218	Religion&Spirituality>Agnosticism
215930	245506	0.0004871335986535996	Science>Physics
215930	245506	0.00047182629350572824	Religion&Spirituality>Astrology
215930	245506	0.0004606491420418024	Hobbies&Interests>ParanormalPhenomena
245608	273254	0.995495080947876	Technology&Computing>ArtificialIntelligence
245608	273254	0.24964924156665802	Technology&Computing>Computing
245608	273254	0.07254468649625778	Technology&Computing
245608	273254	0.0539141409099102	Technology&Computing>Robotics
245608	273254	0.01346519123762846	Science
