docLabel	sp	myTime	myTimeDisplay	myTimeSRT
AATxtBk_C01-21	A	1210	00:01	00:00:01,209
AATxtBk_C01-21	A	416862	06:56	00:06:56,818
AATxtBk_C01-21	A	492950	08:12	00:08:12,459
AATxtBk_C01-21	A	633780	10:33	00:10:33,747
AATxtBk_C01-21	A	755450	12:35	00:12:35,844
AATxtBk_C01-21	A	1372320	22:52	00:22:52,241
AATxtBk_C01-21	A	2133130	35:33	00:35:33,924
AATxtBk_C01-21	B	360520	06:00	00:06:00,255
AATxtBk_C01-21	B	582000	09:42	00:09:42,289
AATxtBk_C01-21	B	1241680	20:41	00:20:41,122
AATxtBk_C01-21	B	2066600	34:26	00:34:26,863
AATxtBk_C01-21	B	3198880	53:18	00:53:18,881
AATxtBk_C01-21	C	422780	07:02	00:07:02,817
AATxtBk_C01-21	C	669020	11:09	00:11:09,040
AATxtBk_C01-21	C	1205800	20:05	00:20:05,086
