docLabel	sp	myTime	myTimeDisplay	myTimeSRT
AATxtBk_C01-06	A	1770	00:01	00:00:01,769
AATxtBk_C01-06	A	140380	02:20	00:02:20,293
AATxtBk_C01-06	A	219196	03:39	00:03:39,021
AATxtBk_C01-06	A	270420	04:30	00:04:30,473
AATxtBk_C01-06	A	326950	05:26	00:05:26,979
AATxtBk_C01-06	A	454998	07:34	00:07:34,139
AATxtBk_C01-06	A	648416	10:48	00:10:48,893
AATxtBk_C01-06	A	763524	12:43	00:12:43,924
AATxtBk_C01-06	A	942610	15:42	00:15:42,535
AATxtBk_C01-06	A	1191090	19:51	00:19:51,078
AATxtBk_C01-06	A	1258168	20:58	00:20:58,139
AATxtBk_C01-06	A	1374492	22:54	00:22:54,243
AATxtBk_C01-06	A	1551332	25:51	00:25:51,402
AATxtBk_C01-06	A	1870256	31:10	00:31:10,685
AATxtBk_C01-06	A	2009452	33:29	00:33:29,812
AATxtBk_C01-06	A	2362556	39:22	00:39:22,129
AATxtBk_C01-06	A	2585824	43:05	00:43:05,328
AATxtBk_C01-06	A	3145046	52:25	00:52:25,834
AATxtBk_C01-06	A	3182424	53:02	00:53:02,865
AATxtBk_C01-06	A	3257120	54:17	00:54:17,934
AATxtBk_C01-06	A	3344220	55:44	00:55:44,015
AATxtBk_C01-06	A	3521798	58:41	00:58:41,174
AATxtBk_C01-06	B	124716	02:04	00:02:04,137
AATxtBk_C01-06	B	569444	09:29	00:09:29,164
AATxtBk_C01-06	B	672698	11:12	00:11:12,076
AATxtBk_C01-06	B	1531852	25:31	00:25:31,382
AATxtBk_C01-06	B	3201720	53:21	00:53:21,884
AATxtBk_C01-06	B	3313540	55:13	00:55:13,984
AATxtBk_C01-06	C	159040	02:39	00:02:39,480
AATxtBk_C01-06	C	882710	14:42	00:14:42,996
AATxtBk_C01-06	C	1317770	21:57	00:21:57,192
AATxtBk_C01-06	C	1797830	29:57	00:29:57,624
AATxtBk_C01-06	C	1957380	32:37	00:32:37,766
AATxtBk_C01-06	C	3149140	52:29	00:52:29,838
AATxtBk_C01-06	D	242868	04:02	00:04:02,198
AATxtBk_C01-06	D	2281580	38:01	00:38:01,054
AATxtBk_C01-06	D	3227920	53:47	00:53:47,910
AATxtBk_C01-06	E	281430	04:41	00:04:41,583
AATxtBk_C01-06	E	432790	07:12	00:07:12,917
AATxtBk_C01-06	E	1161910	19:21	00:19:21,048
AATxtBk_C01-06	E	3083520	51:23	00:51:23,778
AATxtBk_C01-06	F	702118	11:42	00:11:42,370
AATxtBk_C01-06	F	1200130	20:00	00:20:00,081
AATxtBk_C01-06	G	2541720	42:21	00:42:21,290
AATxtBk_C01-06	G	3383650	56:23	00:56:23,048
