key	relevance
Science>BiologicalSciences	1.0
Science>Physics	0.9863588809967041
Technology&Computing>ArtificialIntelligence	0.9005388617515564
NewsAndPolitics>Weather	0.31328174471855164
Science	0.2629013657569885
MedicalHealth>DiseasesAndConditions>EyeAndVisionConditions	0.25058189034461975
Technology&Computing>Computing>ProgrammingLanguages	0.24688100814819336
PersonalFinance>PersonalInvesting	0.20110075175762177
Technology&Computing>Robotics	0.18411779403686523
Hobbies&Interests>ContentProduction	0.18043172359466553
Pets>Birds	0.17553110420703888
Science>SpaceAndAstronomy	0.16919268667697906
Technology&Computing>Computing>ComputerSoftwareAndApplications>WebConferencing	0.1498013734817505
RealEstate>OfficeProperty	0.14795099198818207
Religion&Spirituality>Astrology	0.1402227282524109
Science>Chemistry	0.13617710769176483
Travel>TravelLocations>PolarTravel	0.12594187259674072
PersonalFinance>PersonalInvesting>HedgeFunds	0.11254367232322693
Education>EducationalAssessment	0.10509240627288818
MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders	0.09754454344511032
