"Start Time","End Time","Transcript"
"00;00;04;16","00;00;05;04","Pinch."
"00;00;34;06","00;00;34;11","All"
"00;00;34;11","00;00;34;27","right."
"00;00;35;06","00;00;35;16","Hello,"
"00;00;35;16","00;00;36;00","everyone."
"00;00;36;00","00;00;36;13","Welcome"
"00;00;36;13","00;00;36;23","to"
"00;00;36;23","00;00;37;06","Active"
"00;00;37;06","00;00;38;00","Flab"
"00;00;38;16","00;00;38;24","Live"
"00;00;38;24","00;00;39;03","stream"
"00;00;39;03","00;00;39;15","number"
"00;00;39;15","00;00;41;11","34.2."
"00;00;41;11","00;00;41;20","It's"
"00;00;41;20","00;00;43;03","December 14th."
"00;00;43;03","00;00;44;17","2021."
"00;00;45;11","00;00;45;22","Welcome"
"00;00;45;22","00;00;46;06","to the"
"00;00;46;06","00;00;46;17","Acton"
"00;00;46;17","00;00;47;10","flap."
"00;00;47;16","00;00;48;24","We are a participatory"
"00;00;48;24","00;00;49;09","online"
"00;00;49;09","00;00;49;27","lab"
"00;00;49;27","00;00;50;07","that is"
"00;00;50;07","00;00;50;27","communicating,"
"00;00;50;27","00;00;51;12","learning"
"00;00;51;12","00;00;51;16","and"
"00;00;51;16","00;00;52;08","practicing"
"00;00;52;08","00;00;52;20","applied"
"00;00;52;20","00;00;53;00","active"
"00;00;53;00","00;00;54;01","inference."
"00;00;54;07","00;00;54;11","You"
"00;00;54;11","00;00;54;16","can"
"00;00;54;16","00;00;55;03","find us"
"00;00;55;03","00;00;55;16","at"
"00;00;55;16","00;00;55;28","some of"
"00;00;55;28","00;00;56;01","the"
"00;00;56;01","00;00;56;17","links"
"00;00;56;17","00;00;57;00","here"
"00;00;57;00","00;00;57;17","on this"
"00;00;57;17","00;00;58;16","slide."
"00;00;58;25","00;00;59;25","This is a recorded"
"00;00;59;25","00;01;00;03","and"
"00;01;00;03","00;01;00;20","an archived"
"00;01;00;20","00;01;00;26","live"
"00;01;00;26","00;01;01;16","stream"
"00;01;01;16","00;01;01;26","so"
"00;01;01;26","00;01;02;07","please"
"00;01;02;07","00;01;02;15","provide"
"00;01;02;15","00;01;02;19","us"
"00;01;02;19","00;01;03;05","with feedback"
"00;01;03;05","00;01;03;09","so"
"00;01;03;09","00;01;03;12","that"
"00;01;03;12","00;01;03;23","we can"
"00;01;03;23","00;01;04;09","improve"
"00;01;04;09","00;01;04;14","our"
"00;01;04;14","00;01;05;05","work."
"00;01;05;28","00;01;06;04","All"
"00;01;06;04","00;01;06;27","backgrounds"
"00;01;06;27","00;01;07;06","and"
"00;01;07;06","00;01;07;28","perspectives"
"00;01;07;28","00;01;08;09","are"
"00;01;08;09","00;01;08;20","welcome"
"00;01;08;20","00;01;09;06","here"
"00;01;09;14","00;01;09;26","and"
"00;01;09;26","00;01;09;29","will"
"00;01;09;29","00;01;10;03","be"
"00;01;10;03","00;01;10;23","following"
"00;01;10;23","00;01;11;07","good"
"00;01;11;07","00;01;11;16","video"
"00;01;11;16","00;01;12;03","etiquette"
"00;01;12;03","00;01;12;18","for"
"00;01;12;18","00;01;13;24","livestreams."
"00;01;14;25","00;01;15;25","If you check out"
"00;01;15;25","00;01;16;01","this"
"00;01;16;01","00;01;16;11","code,"
"00;01;16;11","00;01;16;22","a link"
"00;01;16;22","00;01;16;28","which"
"00;01;16;28","00;01;17;04","I will"
"00;01;17;04","00;01;17;16","post"
"00;01;17;16","00;01;17;25","into"
"00;01;17;25","00;01;18;00","the"
"00;01;18;00","00;01;18;13","YouTube"
"00;01;18;13","00;01;18;21","live"
"00;01;18;21","00;01;18;29","chat"
"00;01;18;29","00;01;19;06","right"
"00;01;19;06","00;01;19;28","now."
"00;01;20;00","00;01;20;18","You can see"
"00;01;20;18","00;01;20;27","a lot"
"00;01;20;27","00;01;21;00","of"
"00;01;21;00","00;01;21;23","information"
"00;01;21;23","00;01;22;09","on"
"00;01;22;09","00;01;22;26","past,"
"00;01;22;26","00;01;23;11","present"
"00;01;23;11","00;01;23;21","and"
"00;01;23;21","00;01;24;19","future"
"00;01;24;19","00;01;24;29","live"
"00;01;24;29","00;01;25;24","streams"
"00;01;25;24","00;01;26;02","and"
"00;01;26;02","00;01;26;16","also"
"00;01;26;16","00;01;26;25","more"
"00;01;26;25","00;01;27;22","information"
"00;01;27;22","00;01;28;07","on"
"00;01;28;07","00;01;28;21","if you want"
"00;01;28;21","00;01;28;29","to"
"00;01;28;29","00;01;29;21","participate"
"00;01;29;21","00;01;30;18","because"
"00;01;30;18","00;01;30;26","that's"
"00;01;30;26","00;01;31;01","what a"
"00;01;31;01","00;01;31;26","participatory"
"00;01;31;26","00;01;32;06","lab"
"00;01;32;06","00;01;32;13","is."
"00;01;32;13","00;01;32;26","If you're"
"00;01;32;26","00;01;33;04","hearing"
"00;01;33;04","00;01;33;11","this,"
"00;01;33;11","00;01;33;18","you"
"00;01;33;18","00;01;33;24","have"
"00;01;33;24","00;01;33;27","the"
"00;01;33;27","00;01;34;12","affordance"
"00;01;34;12","00;01;34;27","to get"
"00;01;34;27","00;01;35;13","involved"
"00;01;37;02","00;01;37;14","today"
"00;01;37;14","00;01;37;28","in"
"00;01;37;28","00;01;38;10","active"
"00;01;38;10","00;01;38;21","stream"
"00;01;38;21","00;01;39;29","34.2."
"00;01;39;29","00;01;40;04","We're"
"00;01;40;04","00;01;40;09","going"
"00;01;40;09","00;01;40;15","to be"
"00;01;40;15","00;01;40;27","having"
"00;01;40;27","00;01;41;10","our"
"00;01;41;10","00;01;41;23","third"
"00;01;41;23","00;01;42;23","discussion"
"00;01;42;23","00;01;43;06","on the"
"00;01;43;06","00;01;44;04","paper"
"00;01;44;04","00;01;44;11","Free"
"00;01;44;11","00;01;44;20","Energy"
"00;01;44;20","00;01;45;10","Principle."
"00;01;45;10","00;01;45;18","It's"
"00;01;45;18","00;01;45;23","not"
"00;01;45;23","00;01;46;00","about"
"00;01;46;00","00;01;46;04","what"
"00;01;46;04","00;01;46;06","it"
"00;01;46;06","00;01;47;00","takes."
"00;01;47;00","00;01;47;05","It's"
"00;01;47;05","00;01;47;14","about"
"00;01;47;14","00;01;47;19","what"
"00;01;47;19","00;01;47;27","took"
"00;01;47;27","00;01;48;00","you"
"00;01;48;00","00;01;48;18","there"
"00;01;48;23","00;01;49;02","by"
"00;01;49;02","00;01;49;13","Axel"
"00;01;49;13","00;01;49;28","Constant"
"00;01;49;28","00;01;50;08","from"
"00;01;50;08","00;01;51;21","2021"
"00;01;51;21","00;01;52;07","and"
"00;01;52;07","00;01;52;12","we're"
"00;01;52;12","00;01;52;19","just"
"00;01;52;19","00;01;52;22","going"
"00;01;52;22","00;01;53;12","to be"
"00;01;53;12","00;01;53;21","having"
"00;01;53;21","00;01;54;22","a fun"
"00;01;55;01","00;01;55;18","too"
"00;01;55;18","00;01;56;01","jumping"
"00;01;56;01","00;01;56;25","off"
"00;01;57;03","00;01;57;18","will"
"00;01;57;18","00;01;57;26","go"
"00;01;57;26","00;01;58;08","over"
"00;01;58;08","00;01;58;15","any"
"00;01;58;15","00;01;58;29","parts"
"00;01;58;29","00;01;59;08","of"
"00;01;59;08","00;02;00;02","the paper"
"00;02;00;02","00;02;00;07","that"
"00;02;00;07","00;02;00;11","we"
"00;02;00;11","00;02;00;17","want"
"00;02;00;17","00;02;00;22","to"
"00;02;00;22","00;02;00;29","look"
"00;02;00;29","00;02;01;15","at"
"00;02;01;25","00;02;02;07","return"
"00;02;02;07","00;02;02;10","to"
"00;02;02;10","00;02;02;15","some"
"00;02;02;15","00;02;02;18","of the"
"00;02;02;18","00;02;03;15","formalisms"
"00;02;03;15","00;02;03;20","and"
"00;02;03;20","00;02;03;23","then"
"00;02;03;23","00;02;04;01","also"
"00;02;04;01","00;02;04;07","we've"
"00;02;04;07","00;02;04;14","written"
"00;02;04;14","00;02;05;15","down"
"00;02;05;15","00;02;06;08","a few questions"
"00;02;06;08","00;02;06;27","specifically"
"00;02;06;27","00;02;07;11","to address"
"00;02;07;11","00;02;07;16","but"
"00;02;07;16","00;02;07;27","of course"
"00;02;07;27","00;02;08;09","anything"
"00;02;08;09","00;02;08;25","people"
"00;02;08;25","00;02;09;11","raise"
"00;02;09;11","00;02;09;18","or"
"00;02;09;18","00;02;09;29","anything"
"00;02;09;29","00;02;10;04","that"
"00;02;10;04","00;02;10;15","people"
"00;02;10;15","00;02;11;13","ask in"
"00;02;11;13","00;02;11;15","the"
"00;02;11;15","00;02;11;21","live"
"00;02;11;21","00;02;12;10","chat"
"00;02;12;11","00;02;12;28","we can"
"00;02;12;28","00;02;14;05","get to that"
"00;02;14;09","00;02;15;07","and"
"00;02;15;07","00;02;15;18","usually"
"00;02;15;18","00;02;15;20","it"
"00;02;15;20","00;02;16;13","says"
"00;02;16;13","00;02;16;25","next"
"00;02;16;25","00;02;17;20","week"
"00;02;17;20","00;02;18;00","we will"
"00;02;18;00","00;02;18;13","discuss"
"00;02;18;13","00;02;18;20","other"
"00;02;18;20","00;02;19;08","papers"
"00;02;19;08","00;02;19;12","or"
"00;02;19;12","00;02;19;16","we'll"
"00;02;19;16","00;02;19;19","be"
"00;02;19;19","00;02;20;01","discussing"
"00;02;20;01","00;02;20;11","the same"
"00;02;20;11","00;02;21;00","paper."
"00;02;21;00","00;02;21;07","But"
"00;02;21;07","00;02;22;06","actually"
"00;02;22;06","00;02;22;22","it's"
"00;02;22;22","00;02;23;03","next"
"00;02;23;03","00;02;23;21","year"
"00;02;23;21","00;02;24;03","because"
"00;02;24;03","00;02;24;07","this"
"00;02;24;07","00;02;24;12","is"
"00;02;24;12","00;02;24;15","the"
"00;02;24;15","00;02;25;08","last"
"00;02;25;08","00;02;26;00","regularly"
"00;02;26;00","00;02;27;18","scheduled"
"00;02;27;22","00;02;28;16","weekly"
"00;02;28;16","00;02;29;01","journal"
"00;02;29;01","00;02;29;25","discussion"
"00;02;29;25","00;02;30;01","that"
"00;02;30;01","00;02;31;00","we're doing."
"00;02;31;00","00;02;31;13","And"
