"Start Time","End Time","Transcript"
"00;00;31;07","00;00;31;21","Hello"
"00;00;31;21","00;00;32;02","and"
"00;00;32;02","00;00;32;16","welcome"
"00;00;32;16","00;00;33;02","everyone"
"00;00;33;02","00;00;33;23","to"
"00;00;33;23","00;00;34;05","Active"
"00;00;34;05","00;00;34;18","Flab"
"00;00;34;18","00;00;34;26","Live"
"00;00;34;26","00;00;35;08","stream"
"00;00;35;08","00;00;35;16","number"
"00;00;35;16","00;00;37;20","34.1."
"00;00;37;20","00;00;37;28","It's"
"00;00;37;28","00;00;39;00","December 7th."
"00;00;39;00","00;00;41;14","2021."
"00;00;41;25","00;00;42;06","Welcome"
"00;00;42;06","00;00;42;27","to Active"
"00;00;42;27","00;00;43;17","Lab."
"00;00;43;23","00;00;45;03","We are a participatory"
"00;00;45;03","00;00;45;14","online"
"00;00;45;14","00;00;45;23","lab"
"00;00;45;23","00;00;46;05","that is"
"00;00;46;05","00;00;47;04","communicating,"
"00;00;47;04","00;00;47;24","learning"
"00;00;47;24","00;00;48;02","and"
"00;00;48;02","00;00;48;21","practicing"
"00;00;48;21","00;00;49;05","applied"
"00;00;49;05","00;00;49;18","activity."
"00;00;49;18","00;00;49;21","For"
"00;00;49;21","00;00;50;07","instance."
"00;00;50;09","00;00;51;06","You can find us"
"00;00;51;06","00;00;51;15","some of"
"00;00;51;15","00;00;51;17","the"
"00;00;51;17","00;00;52;15","links"
"00;00;52;15","00;00;52;21","here"
"00;00;52;21","00;00;52;28","on this"
"00;00;52;28","00;00;53;20","page."
"00;00;54;10","00;00;55;10","This is a recorded"
"00;00;55;10","00;00;55;14","and"
"00;00;55;14","00;00;56;02","an archived"
"00;00;56;02","00;00;56;08","live"
"00;00;56;08","00;00;56;23","stream."
"00;00;56;23","00;00;57;04","So"
"00;00;57;04","00;00;57;13","please"
"00;00;57;13","00;00;57;23","provide"
"00;00;57;23","00;00;57;28","us"
"00;00;57;28","00;00;58;26","with feedback"
"00;00;58;26","00;00;59;03","so"
"00;00;59;03","00;00;59;07","that"
"00;00;59;07","00;00;59;18","we can"
"00;00;59;18","00;01;00;06","improve"
"00;01;00;06","00;01;00;15","on our"
"00;01;00;15","00;01;01;05","work."
"00;01;02;04","00;01;02;10","All"
"00;01;02;10","00;01;02;29","backgrounds"
"00;01;02;29","00;01;03;06","and"
"00;01;03;06","00;01;03;26","perspectives"
"00;01;03;26","00;01;04;05","are"
"00;01;04;05","00;01;04;16","welcome"
"00;01;04;16","00;01;04;25","here"
"00;01;04;25","00;01;05;09","and"
"00;01;05;09","00;01;05;13","we'll"
"00;01;05;13","00;01;05;17","be"
"00;01;05;17","00;01;06;03","following"
"00;01;06;03","00;01;06;16","good"
"00;01;06;16","00;01;06;27","video"
"00;01;06;27","00;01;07;10","etiquette"
"00;01;07;10","00;01;07;26","for"
"00;01;07;26","00;01;09;06","livestreams"
"00;01;12;08","00;01;12;16","all"
"00;01;12;16","00;01;12;26","active"
"00;01;12;26","00;01;13;05","lab"
"00;01;13;05","00;01;13;22","activities"
"00;01;13;22","00;01;14;02","are"
"00;01;14;02","00;01;15;02","participatory,"
"00;01;15;02","00;01;15;12","so"
"00;01;15;12","00;01;15;25","let us know"
"00;01;15;25","00;01;16;02","if you"
"00;01;16;02","00;01;16;06","want"
"00;01;16;06","00;01;16;13","to"
"00;01;16;13","00;01;16;26","join"
"00;01;16;26","00;01;17;11","in or"
"00;01;17;11","00;01;18;07","co-organised."
"00;01;18;07","00;01;19;07","We have"
"00;01;19;07","00;01;19;18","three"
"00;01;19;18","00;01;20;12","organizational"
"00;01;20;12","00;01;20;27","units,"
"00;01;20;27","00;01;21;22","education,"
"00;01;21;22","00;01;22;17","communication"
"00;01;22;17","00;01;22;21","and"
"00;01;22;21","00;01;23;08","tools"
"00;01;23;08","00;01;23;16","and"
"00;01;23;16","00;01;24;02","weekly"
"00;01;24;02","00;01;24;15","meetings"
"00;01;24;15","00;01;24;20","for"
"00;01;24;20","00;01;24;25","each"
"00;01;24;25","00;01;24;27","of"
"00;01;24;27","00;01;25;04","those"
"00;01;25;04","00;01;25;18","units."
"00;01;25;18","00;01;25;27","A ton"
"00;01;25;27","00;01;25;29","of"
