start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
3960	4510	1	A	0.62499	1	1	1	1
6880	18984	2	B	0.95454	27	26	2	27
19032	49096	3	B	0.95429	93	66	28	93
49278	70060	4	C	0.98493	156	63	94	156
70640	99370	5	C	0.99996	261	105	157	261
99740	131716	6	C	0.99828	354	93	262	354
131818	166684	7	C	0.99982	450	96	355	450
166722	179744	8	C	1.0	504	54	451	504
179782	193616	9	C	0.99994	545	41	505	545
193728	223276	10	C	0.99999	635	90	546	635
223388	245252	11	C	0.99998	695	60	636	695
245396	277212	12	C	0.99991	784	89	696	784
277356	300696	13	C	0.99998	845	61	785	845
300878	337284	14	C	0.99999	960	115	846	960
337482	370316	15	C	0.99893	1046	86	961	1046
370348	404208	16	C	0.84033	1140	94	1047	1140
404404	447770	17	C	1.0	1251	111	1141	1251
448460	478000	18	C	0.99997	1333	82	1252	1333
478070	515212	19	C	0.99613	1437	104	1334	1437
515266	555610	20	C	0.99999	1558	121	1438	1558
556540	573164	21	C	1.0	1618	60	1559	1618
573212	591892	22	C	0.9999	1675	57	1619	1675
592026	613950	23	C	0.99994	1746	71	1676	1746
614400	639060	24	C	0.99	1825	79	1747	1825
641320	675468	25	C	0.99994	1915	90	1826	1915
675564	698890	26	C	0.99992	1982	67	1916	1982
701180	734980	27	C	1.0	2087	105	1983	2087
736840	759624	28	C	0.99997	2157	70	2088	2157
759672	764110	29	C	0.99957	2169	12	2158	2169
766640	787060	30	C	0.94777	2234	65	2170	2234
787640	832016	31	C	0.99999	2365	131	2235	2365
832128	862300	32	C	1.0	2446	81	2366	2446
862800	891020	33	C	0.99359	2521	75	2447	2521
891120	900890	34	C	0.97502	2541	20	2522	2541
904070	904820	35	A	0.70614	2542	1	2542	2542
914950	925122	36	A	0.9271	2560	18	2543	2560
925186	968274	37	A	0.72708	2668	108	2561	2668
968392	1001774	38	A	0.99018	2748	80	2669	2748
1001892	1041174	39	A	0.99839	2831	83	2749	2831
1041222	1078440	40	A	0.63554	2922	91	2832	2922
1078890	1096940	41	A	1.0	2965	43	2923	2965
1100290	1127800	42	A	0.94491	3029	64	2966	3029
1128330	1172318	43	A	0.99596	3122	93	3030	3122
1172414	1211066	44	A	0.99997	3217	95	3123	3217
1211098	1249360	45	A	0.80792	3305	88	3218	3305
1251730	1269410	46	A	1.0	3337	32	3306	3337
1271430	1314500	47	A	0.99992	3467	130	3338	3467
1315030	1358222	48	A	1.0	3560	93	3468	3560
1358276	1411550	49	A	0.99	3673	113	3561	3673
1411630	1447546	50	A	1.0	3753	80	3674	3753
1447648	1478134	51	A	0.99993	3845	92	3754	3845
1478172	1508202	52	A	0.99998	3922	77	3846	3922
1508346	1552154	53	A	1.0	4023	101	3923	4023
1552202	1588060	54	A	0.83146	4101	78	4024	4101
