start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
170	28582	1	A	0.98668	69	69	1	69
28636	65702	2	A	0.91	150	81	70	150
65706	89462	3	B	0.9479	219	69	151	219
89516	127590	4	B	0.5392	312	93	220	312
127930	149818	5	C	1.0	363	51	313	363
149824	181554	6	C	0.99949	449	86	364	449
181602	193050	7	B	1.0	492	43	450	492
194190	219230	8	B	1.0	582	90	493	582
219310	248778	9	B	0.62828	662	80	583	662
248864	280610	10	B	1.0	760	98	663	760
280690	319698	11	B	0.99987	882	122	761	882
319784	336546	12	B	1.0	936	54	883	936
336658	358800	13	B	1.0	1007	71	937	1007
362470	389586	14	C	0.97724	1076	69	1008	1076
389628	403360	15	C	1.0	1117	41	1077	1117
406130	441126	16	B	1.0	1218	101	1118	1218
441228	451260	17	B	1.0	1255	37	1219	1255
453390	514414	18	B	0.99996	1433	178	1256	1433
514452	556938	19	B	1.0	1556	123	1434	1556
557034	585800	20	B	1.0	1634	78	1557	1634
586330	604862	21	B	1.0	1678	44	1635	1678
604916	627878	22	B	1.0	1736	58	1679	1736
627884	662474	23	C	0.73324	1838	102	1737	1838
662612	665810	24	B	1.0	1845	7	1839	1845
669270	703650	25	B	1.0	1945	100	1846	1945
703670	717440	26	C	0.9995	1972	27	1946	1972
719830	741894	27	B	0.99306	2035	63	1973	2035
741942	777186	28	C	0.97	2151	116	2036	2151
777208	802102	29	B	1.0	2213	62	2152	2213
802166	834242	30	B	0.99999	2310	97	2214	2310
834386	896714	31	B	1.0	2476	166	2311	2476
896752	940150	32	B	0.98	2611	135	2477	2611
941210	962282	33	C	0.92829	2678	67	2612	2678
962426	1010800	34	B	0.6	2814	136	2679	2814
1011410	1041626	35	B	1.0	2877	63	2815	2877
1041728	1057966	36	B	0.99772	2934	57	2878	2934
1057988	1088166	37	B	1.0	3027	93	2935	3027
1088188	1107200	38	C	0.99989	3083	56	3028	3083
1107570	1130006	39	B	1.0	3151	68	3084	3151
1130108	1157040	40	B	1.0	3233	82	3152	3233
1157410	1222946	41	B	0.9	3359	126	3234	3359
1222968	1250646	42	B	0.99972	3440	81	3360	3440
1250758	1281670	43	B	0.97758	3525	85	3441	3525
1281740	1317038	44	B	1.0	3626	101	3526	3626
1317044	1351580	45	C	0.41	3725	99	3627	3725
1353330	1391586	46	B	0.60199	3830	105	3726	3830
1391618	1418770	47	C	0.9995	3925	95	3831	3925
1418840	1466574	48	B	1.0	4051	126	3926	4051
1466622	1513810	49	B	1.0	4179	128	4052	4179
1513960	1569198	50	B	0.99993	4312	133	4180	4312
1569214	1579430	51	B	0.81	4343	31	4313	4343
1582250	1596906	52	C	1.0	4385	42	4344	4385
1596928	1654254	53	B	1.0	4503	118	4386	4503
1654372	1706670	54	B	1.0	4625	122	4504	4625
1707090	1736440	55	B	0.99764	4690	65	4626	4690
1737450	1750060	56	B	1.0	4720	30	4691	4720
1753810	1798854	57	B	0.99256	4833	113	4721	4833
1798902	1827742	58	B	1.0	4913	80	4834	4913
1827806	1862698	59	B	1.0	5023	110	4914	5023
1862714	1888946	60	C	1.0	5100	77	5024	5100
1888978	1921410	61	B	0.99696	5186	86	5101	5186
1923590	1933480	62	B	0.64	5203	17	5187	5203
1937050	1981414	63	B	1.0	5317	114	5204	5317
1981612	2006222	64	B	0.99988	5386	69	5318	5386
2006276	2008720	65	B	0.99	5395	9	5387	5395
2026940	2056224	66	B	1.0	5448	53	5396	5448
2056262	2086540	67	C	0.61699	5514	66	5449	5514
2086610	2107696	68	B	1.0	5586	72	5515	5586
2107718	2114036	69	B	1.0	5609	23	5587	5609
2114138	2147760	70	B	0.94	5704	95	5610	5704
2148580	2190664	71	B	1.0	5817	113	5705	5817
