start	end	paragNum	speaker	confidence	startTime	wordCount	text
170	28582	1	A	0.98668	00:00	69	Hello and welcome. It's September 15, 2023 and we're at the Active Inference Institute in active guest stream number 56.1. Today we have Gregory Sargent Petri and we'll be hearing a talk followed by a discussion on geometry of world model influences behaviors. First there'll be a presentation and then any comments that people have in the live chat or any other questions. It will be great to talk.
28636	65702	2	A	0.91	00:28	81	So thank you a lot for coming, really looking forward to this. So please to you. Thank you very much, Daniel, for the invitation first, it's really very happy to be able to present this work here. So it's a work around some models of consciousness, at least some computational models of consciousness, some part of consciousness, and how it can help to generate different kind of behaviors, especially when we think about, let's say, artificial agents. So I'm Gregor Santui.
65706	89462	3	B	0.9479	01:05	69	It's a work in collaboration with david Rodrof, kenneth willie Ford, Daniel Benka. In fact, it's not just one work. It'S a collection of works that have been on for already around ten years. So if you want to know more. About this group and the work that we're doing, you can go on the page, on my personal Web page, and there's a link to PCM HTML, and.
89516	127590	4	B	0.5392	01:29	93	There'S a summary of all the work. We'Ve been doing and some summary of. The work we've been doing and also of some articles that can be relevant on this subject. So today we'll focus more particularly on two articles. So one that is accepted and will appear very soon, the other one need to resubmit, which give formulation of, let's say, autonomous agents or let's say mathematical formulation of agents that have a world model that is structured geometrically in such a way that this world model captures some features of consciousness.
127930	149818	5	C	1.0	02:07	51	So the first article is, let's say. The review of the experimental results that. We have and the most recent formalism. That we have on our work, which is the literature on POMD partial cerebral stream process, which is optimal control, stochastic optimal control. And we just try to tweak a.
149824	181554	6	C	0.99949	02:29	86	Bit this formalism to introduce the ideas. With how you can include inside of the world model of the agent some. Ideas on consciousness and still continue to. Have algorithms to do inference to find optimal policies and everything. The Zecholia article focuses more particularly on how changing the world model of the agent can change its behavior, in particular the relationship, the geometry of the world model, the way that it perceives its environment and the way it acts with respect to for agent strategy.
181602	193050	7	B	1.0	03:01	43	So the way that it looks for something, so it will change its behavior in looking for something. So I will start by presenting a. Bit what are all these terms? So, world model, why you need it. What is a foraging strategy?
194190	219230	8	B	1.0	03:14	90	How can you define an agent that is looking for a certain object? In particular, what is an exploration based on Curiosity or let's say more technically epistemic value. So let's consider the setting where you have, let's say, a real world, so that's the space that surround us, 3d space. You do a setup where you have an agent which is, let's say, a solid it has a solid frame, so it has a center three axis. What is in front, what is on its side, what is above?
219310	248778	9	B	0.62828	03:39	80	Above it. And it's looking for an object O, which is itself a solid inside of R three. And all the configuration of the agents and the objects they are defined by, let's say, a reference frame that is external and that characterizes completely their configuration inside of this world. Now, the agent A, what it wants to do is to find for the object O. But it can only have some noisy observation of where the object O is.
248864	280610	10	B	1.0	04:08	98	So to be able to find O, it needs to have some atriorian where O should be to be able to plan the consequences of its actions with respect to where O will be once it has moved and to update, to be able to plan how the observation can act with respect to updating its prior. So, in another words, so you have an agent and the agent is looking for O. It thinks that O is, for example. In this direction, on the right. So it's going to move towards the right and makes an observation.
280690	319698	11	B	0.99987	04:40	122	If it doesn't see O, it's going to change its belief on where O is. So this is a very standard formalism that you can find like in POMDP stochastic optimal control. But the one other point we want to really emphasize is the fact that the agent A has its own frame of reference and the way that it's going to give the coordinates of the object, the way that it will trace where the object is, is using its own way of computing the coordinates of O. So it has its own way to measure where O is. So it doesn't have to refer to a global frame, a global coordinate system, to be able to know where O is.
319784	336546	12	B	1.0	05:19	54	So for example, I am always centered on myself. When I move, I see the object. I don't think about me moving, but I think about the object moving. And this is because when I move, I change my frame. So the way I'm going to reference the object is going to change accordingly.
336658	358800	13	B	1.0	05:36	71	And the point we want to introduce is the fact that you can have several ways for the agent to define its own coordinate system with respect to its environment. And this is a key feature that we want to capture in terms of modeling. But also we think that it is something that is very structuring with respect to models of consciousness. Because when you consider more generally an agent.
362470	389586	14	C	0.97724	06:02	69	Let'S say, that has a world. Model in which it has its own point of view perspective on this world model. You kind of start tackling the problem of how to introduce a point of view on the environment of the agent. How can you introduce, in the way that it is going to encode its environment, a certain point of view? And in particular, if you think about.
389628	403360	15	C	1.0	06:29	41	It in terms of the role of. Space to be able to take into account your own perspective on the environment. You can see that if you take away everything that fills up the space, you keep just the space itself.
