start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
650	13550	1	A	0.66803	19	19	1	19
16750	29170	2	B	0.99	32	13	20	32
32430	52800	3	B	0.62706	66	34	33	66
67330	70320	4	B	0.99838	71	5	67	71
72530	77070	5	B	0.99953	82	11	72	82
84810	112840	6	A	0.40854	119	37	83	119
116170	121370	7	C	0.99719	125	6	120	125
124460	148320	8	A	0.72502	156	31	126	156
151540	247100	9	D	1.0	301	145	157	301
247260	261910	10	D	0.99	320	19	302	320
265240	267780	11	B	0.99544	327	7	321	327
270220	320200	12	B	0.63597	397	70	328	397
324780	337420	13	B	0.81692	422	25	398	422
339760	364180	14	B	0.99998	461	39	423	461
366200	405540	15	B	1.0	525	64	462	525
408070	456930	16	B	1.0	604	79	526	604
460070	489920	17	B	0.99989	670	66	605	670
490690	530700	18	B	0.99997	767	97	671	767
531390	556900	19	B	0.91412	819	52	768	819
558970	577450	20	B	0.92	846	27	820	846
582500	588670	21	B	0.98	852	6	847	852
591190	658790	22	D	0.67524	962	110	853	962
658860	747060	23	D	1.0	1100	138	963	1100
749270	763560	24	B	0.99997	1131	31	1101	1131
764350	805080	25	B	0.98248	1203	72	1132	1203
808800	844520	26	B	0.99989	1270	67	1204	1270
847500	895268	27	B	0.99988	1336	66	1271	1336
895444	932660	28	B	0.77438	1405	69	1337	1405
934920	983380	29	B	1.0	1482	77	1406	1482
986120	1040470	30	B	0.91905	1582	100	1483	1582
1042780	1121280	31	B	0.98981	1706	124	1583	1706
1122100	1144530	32	B	1.0	1744	38	1707	1744
1148470	1166810	33	B	0.95281	1787	43	1745	1787
1169090	1216890	34	B	0.99997	1876	89	1788	1876
1223400	1284570	35	A	0.84	1963	87	1877	1963
1286300	1303980	36	C	0.7612	1997	34	1964	1997
1307360	1334200	37	C	0.99	2050	53	1998	2050
1336220	1365168	38	C	0.96976	2097	47	2051	2097
1365334	1388650	39	C	0.99919	2132	35	2098	2132
1391420	1412850	40	D	0.95	2169	37	2133	2169
1415920	1442230	41	B	0.61	2214	45	2170	2214
1444360	1501710	42	B	0.96684	2301	87	2215	2301
1504640	1546590	43	B	0.66	2376	75	2302	2376
1550000	1591564	44	A	0.92988	2447	71	2377	2447
1591602	1621990	45	A	1.0	2511	64	2448	2511
1624040	1667108	46	A	0.99315	2590	79	2512	2590
1667274	1671670	47	C	0.98358	2598	8	2591	2598
1674920	1688410	48	C	0.98714	2634	36	2599	2634
1690620	1781130	49	D	0.93	2772	138	2635	2772
1782540	1793310	50	D	0.984	2790	18	2773	2790
1795920	1862800	51	B	0.99334	2931	141	2791	2931
1865060	1884490	52	B	0.65	2967	36	2932	2967
1888320	1954240	53	B	0.91571	3085	118	2968	3085
1955860	1996332	54	B	1.0	3183	98	3086	3183
1996466	2025296	55	B	0.91	3242	59	3184	3242
2025488	2049100	56	B	0.99986	3294	52	3243	3294
2050720	2078090	57	B	0.79213	3349	55	3295	3349
2081660	2091000	58	B	0.99711	3364	15	3350	3364
2095260	2098110	59	A	0.95111	3371	7	3365	3371
2101920	2154290	60	B	0.9995	3469	98	3372	3469
2158230	2180570	61	B	0.99977	3517	48	3470	3517
2184890	2230610	62	B	0.98587	3577	60	3518	3577
2233820	2279320	63	B	0.99	3647	70	3578	3647
2283310	2328998	64	B	0.99913	3748	101	3648	3748
2329174	2380220	65	B	0.99971	3858	110	3749	3858
2380590	2419270	66	B	0.99992	3919	61	3859	3919
2420090	2434570	67	B	0.53562	3938	19	3920	3938
2437490	2438910	68	B	0.99997	3942	4	3939	3942
2440930	2499486	69	B	0.99	4048	106	3943	4048
2499668	2537840	70	B	0.99973	4126	78	4049	4126
2543070	2544010	71	B	0.77323	4127	1	4127	4127
2547710	2586354	72	D	1.0	4205	78	4128	4205
2586402	2590860	73	D	1.0	4216	11	4206	4216
2594600	2595350	74	B	0.99968	4217	1	4217	4217
2600120	2609610	75	A	0.56619	4231	14	4218	4231
2616000	2651810	76	A	0.99635	4282	51	4232	4282
2654780	2696132	77	A	0.82	4354	72	4283	4354
2696266	2715240	78	A	0.8	4405	51	4355	4405
2718160	2738544	79	A	0.99225	4445	40	4406	4445
2738662	2759288	80	B	0.99996	4494	49	4446	4494
2759374	2789504	81	B	0.99992	4553	59	4495	4553
2789622	2797300	82	B	0.99998	4571	18	4554	4571
2800120	2832880	83	B	1.0	4638	67	4572	4638
2835700	2872940	84	B	0.999	4713	75	4639	4713
2874320	2962490	85	B	0.96	4865	152	4714	4865
2962940	3012840	86	B	0.99781	4970	105	4866	4970
3013500	3017500	87	A	0.44	4982	12	4971	4982
3021040	3030160	88	A	0.7	4999	17	4983	4999
3033060	3036690	89	C	0.59	5011	12	5000	5011
3039220	3088944	90	C	0.97	5100	89	5012	5100
3088982	3147700	91	B	1.0	5211	111	5101	5211
3149480	3209208	92	B	0.99993	5341	130	5212	5341
3209374	3226810	93	B	0.99988	5367	26	5342	5367
3229440	3313300	94	B	0.67	5507	140	5368	5507
3317900	3321240	95	B	0.89	5516	9	5508	5516
3323500	3327480	96	B	0.99992	5521	5	5517	5521
3332160	3441500	97	B	0.99886	5679	158	5522	5679
3442160	3449230	98	B	0.99975	5698	19	5680	5698
3452720	3462880	99	B	0.99994	5719	21	5699	5719
