start	end	sentNum	speaker	confidence	text
970	2206	1	A	0.58	Hello everyone.
2308	13440	2	A	0.99662	It is meeting 13 of the active inference textbook group cohort one.
14290	17870	3	A	0.99965	It is the final meeting of this section.
18290	49962	4	A	0.99496	It's July 28, 2022 and we are going to be especially thinking about feedback and structuring on this textbook group, on how the first half of the first cohort went and also the ways that over quite literally the coming minutes and hours and days we will be able to implement structures to improve our experience.
50096	57950	5	A	0.99997	For those of us who are continuing on to part two cohort One, as well as those who are joining for a new cohort.
59250	81590	6	A	1.0	In the onboarding page there are two columns with checkboxes and clicking these checkboxes will sign you up to continue on in chapter six through ten for cohort one as well as or alternatively to join in chapters one through five with cohort two.
81660	88300	7	A	0.51917	So select one or both of these boxes if you'd like to be continuing on.
90590	92774	8	A	0.92192	That's the onboarding note.
92902	108590	9	A	1.0	And again, other than that, which I hope those who are here or watching live update according to how they want, other than that we're going to be talking about future Textbook groups and other things like that.
108740	118286	10	A	0.55	And then also just on the informational briefly on the Future Textbook Group page, here's the link to share with people to join future Textbook cohorts.
118398	122914	11	A	0.96632	So to join in and then also please fill out this feedback form.
123032	148522	12	A	0.90267	It's really important that even if people think they have limited or non valuable feedback, that they provide it because whether it's on this page directly where everyone can edit and so every thought that somebody has like even if right now they can just edit this page or in this more anonymous and asynchronous mode or through direct communication but we're experiencing it.
148656	162190	13	A	1.0	And so we have the best insight at this point into how to improve it and the affordances that we're seeing today or the state updates or however you want to use ontology terms to describe it.
162260	165700	14	A	0.99999	But what we're seeing today we can do.
166150	188300	15	A	0.59569	So we should have a fun discussion today on some of those topics and then also look towards project ideas, many of which are related to the educational process and others which are building on education into research and application and so there will be spaces for those as well.
189390	215970	16	A	0.96924	Let's begin though on this Future Textbook Groups page and anywhere where people want to jump in writing or speaking, how are we going to summarize and distill the experience of the last few months in this textbook group and bring it towards improvement in our coming cohorts?
272170	286374	17	B	0.99	Yeah, I think having worked examples as I've talked about and discussed with Brock in Jupyter notebooks or even simple like did you understand the materials?
286422	296594	18	B	0.99412	Like question and answer, like quizzes at the end of each chapter or something like that, I think, which just would be useful, like to gauge your own understanding.
296662	302750	19	B	0.90909	Like if there is like a definition or something that we can directly refer back to in the text, that'd be useful.
312430	313606	20	A	0.99584	Examples.
313798	314540	21	A	0.90296	Yes.
316430	317130	22	A	0.99983	Great.
317280	322854	23	A	1.0	And the questions could also include little tests of knowledge.
322902	328910	24	A	0.99991	Not every question needs to be throwing a baseball into the deep unknown.
329250	342302	25	A	0.98578	It can be literally clarifying for someone who believes that an answer is in the known unknown space I believe there's an answer for this, I just want to clarify for my understanding.
342446	358790	26	A	0.99999	But also once you've clarified that, and especially if you did just clarify it, then write that example because many of these are opportunities for worked examples and worked examples work in certain situations.
359290	372330	27	A	0.62632	For formalisms, for example, it might also work for formalisms that aren't mathematical like here's the system this way or this phenomena, how do these ontology terms map?
373630	377840	28	A	0.99	Or if this is the blank, then what is the other thing?
385970	393628	29	A	0.91	Okay, so we have anyone else just go for it.
393634	406560	30	A	1.0	Or let's just continue to edit and organize and add notes and just have more because many people are having many thoughts on directions to go and just like what is the space of some improvements that we can explore?
406980	410850	31	A	1.0	And then how will we be implementing some of these changes?
412580	417876	32	A	0.95	And then in cohort two, when someone's like it could be this way and they've thought of something that's new and not on this list, we add it.
417898	428520	33	A	0.99983	If it's on this list, we say awesome, we agree, join us and do it's.
489800	491720	34	A	0.99818	Anyone else with raised hands?
491790	496600	35	A	1.0	Or we can look more at a few other sections before going to the projects.
