start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
970	57950	1	A	0.58	102	102	1	102
59250	88300	2	A	1.0	161	59	103	161
90590	148522	3	A	0.92192	306	145	162	306
148656	215970	4	A	1.0	449	143	307	449
272170	302750	5	B	0.99	526	77	450	526
312430	328910	6	A	0.99584	552	26	527	552
329250	377840	7	A	0.98578	659	107	553	659
385970	428520	8	A	0.91	763	104	660	763
489800	496600	9	A	0.99818	783	20	764	783
518120	534190	10	A	0.87931	814	31	784	814
539040	555680	11	A	0.96807	848	34	815	848
558710	580040	12	A	0.99328	887	39	849	887
583210	610210	13	A	0.99983	945	58	888	945
613970	641000	14	A	0.99885	995	50	946	995
644600	662090	15	A	0.99999	1030	35	996	1030
677710	679740	16	A	0.99232	1035	5	1031	1035
682110	716710	17	C	0.5915	1109	74	1036	1109
716860	719000	18	C	0.99767	1116	7	1110	1116
721230	738480	19	C	0.57	1152	36	1117	1152
741490	773610	20	C	0.78411	1234	82	1153	1234
777790	780540	21	A	0.99996	1238	4	1235	1238
788410	844470	22	A	0.99	1337	99	1239	1337
846810	873120	23	A	0.9976	1384	47	1338	1384
875810	903814	24	A	0.8773	1444	60	1385	1444
903862	954330	25	C	0.99939	1533	89	1445	1533
955950	1010746	26	C	0.76713	1647	114	1534	1647
1010928	1064360	27	A	0.92854	1734	87	1648	1734
1066890	1081450	28	A	0.90263	1774	40	1735	1774
1083790	1104690	29	A	0.83222	1821	47	1775	1821
1107350	1191230	30	C	0.89	1997	176	1822	1997
1193250	1236330	31	C	0.73	2075	78	1998	2075
1238510	1241360	32	A	0.99997	2086	11	2076	2086
1246690	1285050	33	D	0.99911	2142	56	2087	2142
1287630	1305060	34	D	0.50218	2173	31	2143	2173
1314250	1326520	35	D	0.98956	2197	24	2174	2197
1329550	1371494	36	D	0.85714	2297	100	2198	2297
1371532	1409410	37	D	0.99998	2396	99	2298	2396
1410230	1426760	38	A	0.99996	2449	53	2397	2449
1431150	1460822	39	A	0.87	2520	71	2450	2520
1460956	1471980	40	B	0.99997	2551	31	2521	2551
1477070	1495378	41	A	0.36194	2587	36	2552	2587
1495544	1555750	42	A	0.98758	2716	129	2588	2716
1555900	1579760	43	A	0.99638	2763	47	2717	2763
1592390	1601210	44	A	0.9466	2773	10	2764	2773
1603580	1608810	45	A	0.99993	2789	16	2774	2789
1637740	1677030	46	D	0.98	2850	61	2790	2850
1682280	1736710	47	A	0.9901	2964	114	2851	2964
1737260	1752540	48	A	1.0	3000	36	2965	3000
1755560	1757430	49	A	0.86864	3004	4	3001	3004
1760120	1802740	50	C	0.95	3090	86	3005	3090
1807400	1844850	51	C	0.99967	3187	97	3091	3187
1847140	1887660	52	C	0.99	3296	109	3188	3296
1888260	1898370	53	C	0.99917	3311	15	3297	3311
1948660	1967130	54	A	0.99805	3348	37	3312	3348
1971430	1978850	55	A	0.79031	3361	13	3349	3361
1984330	1991320	56	A	0.99962	3375	14	3362	3375
1994010	2029180	57	A	0.9992	3414	39	3376	3414
2032990	2054802	58	B	0.99076	3472	58	3415	3472
2054936	2075820	59	A	0.52626	3528	56	3473	3528
2078830	2109780	60	A	0.88	3601	73	3529	3601
2112470	2123160	61	A	0.8	3643	42	3602	3643
2126490	2138902	62	B	0.89415	3687	44	3644	3687
2138966	2162278	63	B	0.99999	3756	69	3688	3756
2162364	2204820	64	A	0.99937	3834	78	3757	3834
2206950	2234300	65	A	0.99976	3891	57	3835	3891
2244030	2257920	66	D	0.97888	3913	22	3892	3913
2261010	2295900	67	D	0.99991	3968	55	3914	3968
2298110	2338120	68	D	0.87747	4035	67	3969	4035
2341130	2379934	69	D	0.9786	4099	64	4036	4099
2379982	2415934	70	D	0.62675	4165	66	4100	4165
2416132	2430770	71	A	0.99963	4191	26	4166	4191
2445310	2467230	72	A	0.98	4230	39	4192	4230
2473570	2510550	73	A	0.99705	4281	51	4231	4281
2512570	2520090	74	A	1.0	4290	9	4282	4290
2524570	2571480	75	A	0.99	4392	102	4291	4392
2574730	2622886	76	B	0.99592	4507	115	4393	4507
2622988	2650640	77	B	0.98752	4588	81	4508	4588
2651650	2664578	78	A	1.0	4619	31	4589	4619
2664744	2704240	79	A	0.9697	4705	86	4620	4705
2710010	2732320	80	A	0.68	4747	42	4706	4747
2733090	2763674	81	A	0.8	4794	47	4748	4794
2763872	2784360	82	A	0.87179	4825	31	4795	4825
2791780	2858280	83	D	0.81387	4936	111	4826	4936
2858350	2864090	84	D	0.62	4950	14	4937	4950
2868640	2929970	85	D	0.67	5062	112	4951	5062
2932100	2984992	86	D	0.7749	5171	109	5063	5171
2985046	2997780	87	D	0.99909	5202	31	5172	5202
2998920	3030000	88	D	0.77101	5254	52	5203	5254
3034420	3075500	89	D	0.97	5349	95	5255	5349
3078580	3080130	90	A	1.0	5352	3	5350	5352
3082980	3087410	91	A	0.99995	5368	16	5353	5368
3089460	3116510	92	A	0.85	5412	44	5369	5412
3118000	3141910	93	A	0.99991	5456	44	5413	5456
3146030	3148860	94	C	0.99124	5467	11	5457	5467
3152590	3158400	95	A	0.99992	5481	14	5468	5481
3171850	3192910	96	D	1.0	5525	44	5482	5525
3195730	3231370	97	A	0.44767	5577	52	5526	5577
3233550	3284600	98	A	0.99989	5667	90	5578	5667
3288700	3291000	99	A	0.99991	5670	3	5668	5670
3296760	3300590	100	A	0.69	5685	15	5671	5685
3307800	3308550	101	A	0.98	5686	1	5686	5686
