docLabel	sp	myTime	myTimeDisplay	myTimeSRT
AATxtBk_C01-10	A	1050	00:01	00:00:01,049
AATxtBk_C01-10	A	231670	03:51	00:03:51,146
AATxtBk_C01-10	A	400920	06:40	00:06:40,658
AATxtBk_C01-10	A	459246	07:39	00:07:39,182
AATxtBk_C01-10	A	633460	10:33	00:10:33,744
AATxtBk_C01-10	A	705850	11:45	00:11:45,408
AATxtBk_C01-10	A	1049650	17:29	00:17:29,486
AATxtBk_C01-10	A	1296356	21:36	00:21:36,171
AATxtBk_C01-10	A	1355830	22:35	00:22:35,224
AATxtBk_C01-10	A	2038380	33:58	00:33:58,841
AATxtBk_C01-10	A	2204000	36:44	00:36:44,988
AATxtBk_C01-10	A	2489260	41:29	00:41:29,244
AATxtBk_C01-10	A	2633982	43:53	00:43:53,376
AATxtBk_C01-10	A	2869460	47:49	00:47:49,588
AATxtBk_C01-10	A	3191604	53:11	00:53:11,874
AATxtBk_C01-10	A	3282384	54:42	00:54:42,959
AATxtBk_C01-10	A	3399442	56:39	00:56:39,064
AATxtBk_C01-10	B	142550	02:22	00:02:22,315
AATxtBk_C01-10	B	424000	07:04	00:07:04,829
AATxtBk_C01-10	B	609290	10:09	00:10:09,502
AATxtBk_C01-10	B	996510	16:36	00:16:36,014
AATxtBk_C01-10	B	2587340	43:07	00:43:07,330
AATxtBk_C01-10	B	3363140	56:03	00:56:03,028
AATxtBk_C01-10	C	208170	03:28	00:03:28,911
AATxtBk_C01-10	C	652250	10:52	00:10:52,931
AATxtBk_C01-10	D	333930	05:33	00:05:33,048
AATxtBk_C01-10	D	1255108	20:55	00:20:55,136
AATxtBk_C01-10	D	1332990	22:12	00:22:12,201
AATxtBk_C01-10	E	1985960	33:05	00:33:05,788
AATxtBk_C01-10	F	2043580	34:03	00:34:03,840
AATxtBk_C01-10	F	2387580	39:47	00:39:47,154
AATxtBk_C01-10	F	3099840	51:39	00:51:39,794
AATxtBk_C01-10	F	3248178	54:08	00:54:08,925
AATxtBk_C01-10	G	2163540	36:03	00:36:03,948
AATxtBk_C01-10	G	2838540	47:18	00:47:18,557
