start	end	sentNum	speaker	confidence	text
8730	9390	1	A	0.95969	All right.
9540	11070	2	A	0.99993	Hello and welcome everyone.
11220	20570	3	A	0.52175	It is Saturday, August 26, 2023 and we're here in “Physics as information processing,” in the fourth discussion.
20730	21470	4	A	0.99998	Thank you everybody.
21540	23550	5	A	0.72261	Who's joining live or watching?
23620	25266	6	A	1	Live or watching in replay.
25418	28530	7	A	0.98317	This should be a really fun discussion as usual.
28690	43290	8	A	0.99138	So we're going to have Ander provide some slides and some initial clarifying questions for Chris and then we're going to open it up for our guests to ask some questions and check in a live chat, see what people are talking about.
43360	47050	9	A	0.90979	So Ander, to you for some slides and overview.
48030	48394	10	B	0.59455	Okay.
48432	49222	11	B	0.99993	Thank you, Daniel.
49286	57614	12	B	0.94865	So last time we were starting to talk about multi agent communication and lock protocols and all of that.
57732	64430	13	B	0.99989	So let's quickly go through the slides and sort of try to recall the main concepts.
66630	71170	14	B	0.99	I guess just to go back to session three for a second.
71320	81350	15	B	0.7	One takeaway was that when you have non committing sectors in a boundary, that's necessarily going to require classical communication between them.
81500	90170	16	B	0.99996	So that is more or less the whole point of today, how noncommittan sectors may communicate, have to communicate classically.
96110	108474	17	B	0.99473	Another introduction in this last lecture was this new graphical notation, TQFT, if you wish to call it that way for any of these clock ticks.
108522	134470	18	B	0.79482	Okay, so let's recall the whole process of measuring a sector environment and writing it into a memory environment can be simplified to this sort of tick that connects two portions of the boundary and everything we talk about lock protocols will be written in this graphical notation.
137550	142300	19	B	0.99874	So let's keep going a little bit.
143790	149562	20	B	0.99866	This slide is on the paper on sequential measurements from 2022.
149696	156858	21	B	0.99799	These are basically the formal mapping between QRFs and topological quantum field theories.
156954	157214	22	B	0.8066	Okay.
157252	162714	23	B	0.99981	So we're more used to the picture here on the left hand side of this slide, right with the QRF sectors.
162762	167490	24	B	0.98711	But pictorically speaking, this is at least how they map.
169110	169714	25	B	0.63531	Okay?
169832	178418	26	B	1	And then from then we started talking about entanglement and classical communications using this notation.
178514	182120	27	B	0.69	And this is probably where my questions to Chris will start.
182650	193770	28	B	0.97744	So in section Three, we saw this idea of the FEP asymptotically being the principle of unitarity, aka.
194830	216610	29	B	0.67492	Driving the system, the joint system, Alice and Bob to entanglement, which in this graphical notation, amounts to them sort of completing a cycle here where the QRFs are perfectly aligned, so that the S sector of one becomes the memory sector of the other.
216760	223490	30	B	0.99	And vice I actually at this point already, I have a question for Chris.
223830	225220	31	B	1	I have it written down.
230330	230886	32	B	0.6358	Yes.
230988	232790	33	B	1	Two things here, Chris.
233530	246826	34	B	0.99854	Number one is in the log protocol picture we do have a distinguishing between a quantum channel and a classical channel.
247008	257962	35	B	1	And if I understood that part correctly, we said that passage of time or expenditure of energy, free energy only corresponds to the classical tick.
258106	270738	36	B	0.99582	So in this quantum entanglement picture where you don't quite have that, is it fair to say that there's no such thing as a classical take no passage of time, no expenditure of free energy.
270904	282582	37	B	0.99327	Is this a degenerate picture of the locked protocol where the sectors were aligned the right way and boom, you got rid of that classical thing and that's it.
282636	295020	38	B	0.92	And secondly, I guess, what does it mean for these two parts, quote unquote from the paper, to implement a joint quantum process?
