start	end	sentNum	speaker	confidence	text
2450	4014	2	B	0.9999	Hello and welcome everyone.
4132	7358	3	B	1	This is Active Inference guest stream number 55.1.
7444	10126	4	B	0.55087	It's August 30, 2023.
10308	20910	5	B	0.77	Today we are going to have a presentation followed by a discussion on geometric constraints on human brain function by James Pang and Alex Fornito.
21890	24350	6	B	0.99999	Thank you again for joining.
24890	27618	7	B	0.95323	Really looking forward to the presentation and the discussion.
27714	32150	8	B	0.99573	So please off to you two to introduce yourself and continue however you like.
32220	33000	9	B	0.99888	Thank you.
33850	35666	10	A	0.62065	Well, thanks very much, Daniel.
35858	37394	11	A	0.99966	My name is Alex Fornito.
37442	49260	12	A	0.91738	I'm based in the School of Psychological Sciences and Turn Institute for Brain and Mental Health at Monash University, and James Penn, who is a research fellow working in the team.
49790	55326	13	A	0.95	And so the idea today was that we were going to talk a little bit about this work.
55428	67860	14	A	0.77803	I'll begin by providing a bit of a historical and theoretical background and then James will take over and jump into the specifics of what we did and what we found.
69910	87080	15	A	0.89756	We're assuming some basic understanding of neuroscience and some elements of human brain imaging and we'll go through a little bit of maths, but hopefully it'll be enough to give a picture and if there's any questions about it afterwards, we'll be happy to try and answer them.
88350	98250	16	A	0.99997	So a key motivating factor for this work is really trying to understand how the structure or anatomy of the brain constrains its function.
98400	106714	17	A	1	And if you look at a diverse range of systems found throughout nature, we know that the structure of the system can change its dynamics.
106762	115700	18	A	0.99983	So, for example, the shape of a racing car will influence its aerodynamics and how fast it can go.
116390	125166	19	A	1	The folding patterns of a protein will influence the other proteins that it can interact with and have quite large effects.
125198	133010	20	A	0.98691	So here, for example, we've got example of the hemoglobin protein in a healthy person and someone with sickle cell anemia.
133090	138150	21	A	1	And this change in the geometry of the protein leads to a 20 year difference in life expectancy.
139390	144598	22	A	1	And here we've got the molecular structures of diamond and graphite.
144694	149398	23	A	0.71097	So both of these materials are made of the same atoms.
149414	150966	24	A	0.61793	They're all purely carbon atoms.
150998	153710	25	A	0.9999	It's just the bonds between them that are different.
153860	160634	26	A	1	And that difference is sufficient to create quite a variation in the properties of the material.
160682	173166	27	A	0.99994	So diamond being one of the hardest substances on Earth and valued at somewhere between twelve to $90 million per kilo, whereas graphite is one of the most brittle and only costs you about $20 per kilo.
173358	181560	28	A	1	And so this is essentially the reason why we don't propose to people with H two B pencil, we use diamond rings instead.
183930	185942	29	A	1	Now, the brain is no different.
185996	195738	30	A	0.99927	We think anatomy constraints function, but there has been a long standing debate about the specific properties that are the most relevant and how we should best conceptualize them.
195824	211546	31	A	0.98	And this can be traced back to the days of Ramani Kahal and Camilla Golgi, two people considered to be some of the founding fathers of modern neuroscience, golgi developed a technique for staining neurons that allowed you to visualize their structure under the microscope.
211658	224260	32	A	0.98	And Cahal really perfected that technique and studied the nervous system in extensive detail and really laid down the foundations for what we think about the anatomy of the brain to this day.
225350	231026	33	A	1	Now, both of these men were recognized for their efforts in 1906 with a Nobel prize.
231138	237954	34	A	1	But even at the award ceremony, when giving their lectures, they were in bitter disagreement.
238082	251414	35	A	0.98745	So if you actually look at the recordings of their lectures, cahal says, we applied Golgi's method, and our observations revealed, in my opinion, the terminal arrangement of the nerve fibers.
251542	256442	36	A	0.99943	Nerve elements possess reciprocal relationships in continuity, but not in continuity.
256586	266686	37	A	0.79526	So here he's saying that cells are fundamentally discrete elements separated in physical space and that there's a gap between them at the synapse.
266718	270690	38	A	1	The synaptic cleft and signaling occurs through this gap.
272310	274562	39	A	0.12269	Olga, on the other hand, didn't agree.
274696	286834	40	A	0.99935	He said, while I admire the brilliancy of the doctrine, which is a worthy product of the high intellect of my illustrious Spanish colleague, I cannot agree with him on some points of an anatomical nature, which are for the theory of fundamental importance.
286962	293466	41	A	1	I found myself unable to follow the current of opinion because I was confronted by one concrete anatomical fact.
