docLabel	sp	myTime	myTimeDisplay	myTimeSRT
gs055-1	A	330	00:00	00:00:00,330
gs055-1	A	35858	00:35	00:00:35,682
gs055-1	A	3754680	1:02:34	01:02:34,436
gs055-1	A	4097434	1:08:17	01:08:17,504
gs055-1	A	4216230	1:10:16	01:10:16,572
gs055-1	A	4348850	1:12:28	01:12:28,778
gs055-1	A	4732430	1:18:52	01:18:52,025
gs055-1	A	4819202	1:20:19	01:20:19,100
gs055-1	A	4940180	1:22:20	01:22:20,209
gs055-1	A	4967840	1:22:47	01:22:47,236
gs055-1	A	5138042	1:25:38	01:25:38,389
gs055-1	B	21890	00:21	00:00:21,286
gs055-1	B	3651570	1:00:51	01:00:51,251
gs055-1	B	3718060	1:01:58	01:01:58,130
gs055-1	B	3879660	1:04:39	01:04:39,566
gs055-1	B	4136510	1:08:56	01:08:56,894
gs055-1	B	4491408	1:14:51	01:14:51,083
gs055-1	B	4737490	1:18:57	01:18:57,030
gs055-1	B	4900512	1:21:40	01:21:40,175
gs055-1	B	4945240	1:22:25	01:22:25,214
gs055-1	B	5082940	1:24:42	01:24:42,339
gs055-1	C	1826970	30:26	00:30:26,647
gs055-1	C	3991970	1:06:31	01:06:31,569
gs055-1	C	4251860	1:10:51	01:10:51,928
gs055-1	C	4603310	1:16:43	01:16:43,082
gs055-1	C	4797240	1:19:57	01:19:57,084
gs055-1	C	4963580	1:22:43	01:22:43,232
gs055-1	C	5147200	1:25:47	01:25:47,398
gs055-1	D	3664630	1:01:04	01:01:04,962
gs055-1	D	4161350	1:09:21	01:09:21,083
gs055-1	D	4282662	1:11:22	01:11:22,176
gs055-1	D	4645650	1:17:25	01:17:25,446
gs055-1	D	4787060	1:19:47	01:19:47,074
gs055-1	D	5092548	1:24:52	01:24:52,349
