key	relevance
Technology&Computing>ArtificialIntelligence	1.0
Technology&Computing>Robotics	0.7158520817756653
Science>Physics	0.21360306441783905
Technology&Computing>Computing>ProgrammingLanguages	0.1287715584039688
Technology&Computing	0.1268022656440735
Science	0.11251521855592728
Technology&Computing>Computing>Internet>InternetOfThings	0.07865932583808899
Technology&Computing>Computing	0.06353814899921417
Hobbies&Interests>ParanormalPhenomena	0.055456481873989105
Science>SpaceAndAstronomy	0.04486924409866333
Technology&Computing>ConsumerElectronics>WearableTechnology	0.04444935545325279
Home&Garden>SmartHome	0.043286774307489395
Technology&Computing>Computing>ComputerSoftwareAndApplications	0.03568148612976074
MedicalHealth>DiseasesAndConditions>EyeAndVisionConditions	0.03227482736110687
Technology&Computing>Computing>Internet>Search	0.02532455511391163
Technology&Computing>AugmentedReality	0.02291732095181942
Automotive>AutoType>DriverlessCars	0.014841736294329166
Religion&Spirituality>Agnosticism	0.013993814587593079
BusinessAndFinance>Industries>TechnologyIndustry	0.013915377669036388
Religion&Spirituality>Spirituality	0.008907834999263287
