start	end	relevance	label
4980	40572	0.012734225019812584	Technology&Computing>ArtificialIntelligence
4980	40572	0.012263447046279907	Science
4980	40572	0.004197058733552694	Technology&Computing>Computing>DataStorageAndWarehousing
4980	40572	0.0008578761480748653	Science>Chemistry
4980	40572	0.0008274887222796679	Technology&Computing>Computing>ProgrammingLanguages
4980	40572	0.0006831646896898746	Science>Physics
4980	40572	0.0006536295986734331	Technology&Computing>Computing>ComputerSoftwareAndApplications>Databases
4980	40572	0.0005770953721366823	Technology&Computing>Computing
4980	40572	0.00041580802644602954	PersonalFinance>PersonalInvesting
4980	40572	0.00029426615219563246	Automotive>AutoTechnology>AutoNavigationSystems
40716	80650	0.9785665273666382	Technology&Computing>Computing>Internet>InternetOfThings
40716	80650	0.9775984287261963	Home&Garden>SmartHome
40716	80650	0.281436562538147	Technology&Computing>Robotics
40716	80650	0.19665241241455078	Technology&Computing>ArtificialIntelligence
40716	80650	0.05482124909758568	Home&Garden>HomeSecurity
40716	80650	0.008882854133844376	Technology&Computing>ConsumerElectronics>WearableTechnology
40716	80650	0.005536878481507301	Automotive>AutoType>DriverlessCars
40716	80650	0.004806453362107277	Home&Garden>HomeAppliances
40716	80650	0.0029557181987911463	Automotive>AutoTechnology>AutoNavigationSystems
40716	80650	0.0029369995463639498	Technology&Computing>Computing>Internet>CloudComputing
81840	121690	0.9996015429496765	Technology&Computing>Robotics
81840	121690	0.829454779624939	Technology&Computing>ArtificialIntelligence
81840	121690	0.09750989079475403	Technology&Computing
81840	121690	0.014827948994934559	Shopping>Children'sGamesAndToys
81840	121690	0.014464979991316795	Automotive>AutoType>DriverlessCars
81840	121690	0.005194537341594696	Hobbies&Interests>ModelToys
81840	121690	0.004251598380506039	BusinessAndFinance>Industries>TechnologyIndustry
81840	121690	0.002433864399790764	FineArt>DigitalArts
81840	121690	0.002066756132990122	Technology&Computing>Computing>Internet>InternetOfThings
81840	121690	0.0018253747839480639	Technology&Computing>ConsumerElectronics>WearableTechnology
122460	164470	0.9996272325515747	Technology&Computing>Robotics
122460	164470	0.061487942934036255	Technology&Computing>ArtificialIntelligence
122460	164470	0.018799325451254845	Automotive>AutoType>DriverlessCars
122460	164470	0.0047012921422719955	Automotive>AutoBodyStyles>Off-RoadVehicles
122460	164470	0.003602363634854555	Automotive>AutoTechnology>AutoNavigationSystems
122460	164470	0.0029606884345412254	Technology&Computing>Computing>Internet>InternetOfThings
122460	164470	0.0021807875018566847	Automotive>AutoTechnology
122460	164470	0.0015581443440169096	Technology&Computing>ConsumerElectronics>WearableTechnology
122460	164470	0.0013853419804945588	Technology&Computing>Computing
122460	164470	0.0013771207304671407	Shopping>Children'sGamesAndToys
164630	187374	0.9979534149169922	Technology&Computing>Robotics
164630	187374	0.47389698028564453	Technology&Computing>ArtificialIntelligence
164630	187374	0.014564218930900097	Technology&Computing>Computing>ComputerSoftwareAndApplications>ComputerAnimation
164630	187374	0.005960588343441486	Technology&Computing>Computing
164630	187374	0.004629069939255714	VideoGaming>VideoGameGenres>SimulationVideoGames
164630	187374	0.003167920745909214	Technology&Computing
164630	187374	0.0025619089137762785	Automotive>AutoType>DriverlessCars
164630	187374	0.002332650125026703	Technology&Computing>Computing>ComputerSoftwareAndApplications>OperatingSystems
164630	187374	0.0018824117723852396	Technology&Computing>Computing>ComputerSoftwareAndApplications>3-DGraphics
164630	187374	0.0014517211820930243	Technology&Computing>VirtualReality
187502	224574	0.9993330836296082	Technology&Computing>Robotics
187502	224574	0.4945654273033142	Technology&Computing>ArtificialIntelligence
187502	224574	0.03234495222568512	Automotive>AutoType>DriverlessCars
187502	224574	0.009218484163284302	Technology&Computing>Computing
187502	224574	0.008883718401193619	Technology&Computing
187502	224574	0.003976218868046999	Automotive>AutoBodyStyles>Off-RoadVehicles
187502	224574	0.0037956475280225277	Technology&Computing>Computing>Internet>InternetOfThings
187502	224574	0.002201181137934327	Hobbies&Interests>Beekeeping
187502	224574	0.0018668629927560687	Home&Garden>SmartHome
187502	224574	0.0017149541527032852	Shopping>Children'sGamesAndToys
224612	256150	0.999057948589325	Technology&Computing>Robotics
224612	256150	0.8861432075500488	Technology&Computing>ArtificialIntelligence
224612	256150	0.08655082434415817	Automotive>AutoType>DriverlessCars
224612	256150	0.01016401406377554	Technology&Computing
224612	256150	0.0022714724764227867	Technology&Computing>Computing>Internet>InternetOfThings
224612	256150	0.0017405709950253367	Automotive>Road-SideAssistance
224612	256150	0.001589773572050035	BusinessAndFinance>Industries>LegalServicesIndustry
224612	256150	0.0014257215661928058	Automotive>AutoTechnology
224612	256150	0.0013023311039432883	Home&Garden>SmartHome
224612	256150	0.0009494161349721253	Automotive>AutoBodyStyles>Off-RoadVehicles
256300	306390	0.9990672469139099	Technology&Computing>Robotics
256300	306390	0.44304215908050537	Technology&Computing>ArtificialIntelligence
256300	306390	0.02870437316596508	Automotive>AutoType>DriverlessCars
