docLabel	sp	myTime	myTimeDisplay	myTimeSRT
3Symp_2_04	A	10880	00:10	00:00:10,187
3Symp_2_04	A	874290	14:34	00:14:34,912
3Symp_2_04	A	955390	15:55	00:15:55,663
3Symp_2_04	A	1260700	21:00	00:21:00,135
3Symp_2_04	A	1608000	26:48	00:26:48,452
3Symp_2_04	A	2024420	33:44	00:33:44,827
3Symp_2_04	A	2054546	34:14	00:34:14,851
3Symp_2_04	A	2261798	37:41	00:37:41,040
3Symp_2_04	A	2389340	39:49	00:39:49,156
3Symp_2_04	A	2420566	40:20	00:40:20,181
3Symp_2_04	B	773030	12:53	00:12:53,019
3Symp_2_04	B	1124400	18:44	00:18:44,017
3Symp_2_04	B	1860480	31:00	00:31:00,675
3Symp_2_04	B	2193100	36:33	00:36:33,978
3Symp_2_04	B	2368820	39:28	00:39:28,135
3Symp_2_04	C	878850	14:38	00:14:38,958
3Symp_2_04	C	1599520	26:39	00:26:39,444
3Symp_2_04	C	2028618	33:48	00:33:48,831
3Symp_2_04	C	2393020	39:53	00:39:53,159
