start	end	paragNum	speaker	confidence	startTime	wordCount	text
13740	52672	1	A	0.59	00:13	65	You. All right, the next session is going. To be the final session of this symposium. It's been a really incredible journey, and I think this final session is going to be great as well. So we have a whole panel here, and people can use their cameras, even though I'm not if they want to welcome everyone, I'll just introduce the facilitator, Kurt Jamungol.
52756	86912	2	B	0.99226	00:52	71	So Kurt is a legend in the active ecosystem and has done incredible work with a variety of researchers and curious individuals in the space, so we could think of no one better to host this conversation and bring it all together. So, Kurt, I'll pass it to you. You'll keep an eye on the live chat. Anyone can call it if they need any supports. Otherwise, thanks, everybody, for joining.
86976	96776	3	B	1.0	01:26	35	And we don't see you yet, Kurt. But yeah, it would it be all right if I left and then came right back? For whatever reason, my camera is not working. Sounds good. Sounds good.
96878	99800	4	A	0.99113	01:36	9	Okay, I'll be right back in about 25 seconds.
103200	104990	5	B	0.59253	01:43	3	Well, welcome, everyone.
109310	111420	6	B	0.99996	01:49	8	We will get started in just a second.
120590	136100	7	A	0.19295	02:00	22	It's so odd. I apologize for that. Okay, well, you can hear my voice, at least. Yes, just give me a moment.
139030	162950	8	A	0.76827	02:19	50	Boy. Okay, well, we'll do what we can. Okay, so you all can't see me, but that's all right. So we have this all star panel here today, which to me means my invitation must have been a mistake, but I'll take it. Thank you to the active inference institutes.
163030	191134	9	A	1.0	02:43	62	And I'll go around this virtual zoom table and introduce everyone briefly. Karl Friston is the welcome Principal Research Fellow and Scientific Director at the welcome Trust Center for Neuroimaging and professor of Neurology at University College London. He's also the chief scientist at Versus. Anna Lempke is chief of the Stanford Addiction Medical sorry. Medicine dual diagnosis clinic at Stanford University.
191262	236820	10	A	0.99934	03:11	89	Her popular books include Drug Dealer, MD and Dopamine Nation. Raphael Kaufman is CTO of Digital Gaia and the onboard sorry. And is on the board of directors of the Active Inference Institute. Bert DeVries is a professor at Eindhoven University of Technology, where he directs the Bias Lab research team and also works with industry. Guillaume Dumas is an associate professor in computational psychiatry of the Faculty of Medicine at the University of Montreal and the Director of the Precision, Psychiatry and Social Physiology Laboratory in Chu St.
237510	260918	11	A	0.83098	03:57	51	Sorry. In the Chu St. Justine Research Center. He's also affiliated with Mila or Mila, which is Quebec's Artificial Intelligence Institute and other art, science and consciousness service initiatives. My name is Kurt Chamongle, and I use my background in mathematical physics to analyze various theories of everything that are proposed.
261014	288590	12	A	0.99994	04:21	74	These include both the theoretical physics side of grand unification with gravity and dualities other schemes, as well as attempting to understand what constitutes consciousness. You can find the podcast by typing in theories of everything onto YouTube or whatever podcast catcher you have. So my question to everyone. The initial question is what have you been working on in the past few months and what excites you about it? We'll start with Bert.
288670	293490	13	A	1.0	04:48	11	You seem to be smiling and your name sounds like mine.
337210	358500	14	C	0.72448	05:37	48	Okay. All right, so my name is Bertovis, and yeah. I lead a lab in an electrical engineering department. And so our lab is called Bislab, as you mentioned. So we are interested in Bayesian inference in general, but more specifically in doing it as fast as possible.
359030	404482	15	C	0.95	05:59	113	That has lots of applications outside active inference, also for signal processing and other control systems, but definitely, of course, also for active inference. So half our work over the past few months, but even over the past few years has been on developing a toolbox to support or to get as far as we can go with trying to do real time Bayesian inference or real time free energy minimization and trying it in applications. So that's the work that I try to lead a team of PhD students who do the real work. Of course, I walk around with a cup of coffee, but that's what they've been working on. Great.
404536	406500	16	A	0.93	06:44	4	And Professor Lemke, please.
409270	461940	17	D	1.0	06:49	134	Yeah, well, what I've been working on in the last, I don't know, year or so is spending a lot of time thinking about how it is that a faith framework in particular surrendered to a higher power, improves people's lives. And I've been really struggling to come up with a way of talking about this that is inclusive. Thinking about it, talking about it, it gets to a kind of core piece of it that I'm interested in, which is not so much whether or not God exists and what the proof is or not of whether God exists. But really, what is it that changes in people's lives when they undergo a spiritual transformation, when they surrender to a higher power? Why do their lives get better when they do get better?
462310	487500	18	D	0.95	07:42	59	And I'm really new to the active inference world. Daniel Friedman is the one who's introduced me to these ideas. I'm really excited about the ways in which the whole active inference model might help me at least think about what's going on. I'm that's what I'm working on. It's a little weird, but that's what I'm interested in.
488830	515698	19	A	0.99802	08:08	52	Great. Professor Friston, you're muted. Yes, that's going to be the title of my next book. Karl, you're on mute retro from the possibly the future. I generally work on what I'm told to work on, so I'm just trying to list what I've been working on in the past few months.
515864	576600	20	E	0.7268	08:35	124	Interestingly. It actually starts with Daniel Friedman and his fascination, along with Axel constant for evolutionary explanations that speak to many of the scale free issues that we've been hearing about in the prior session. So that's what I was working on, really. A scale free approach to understanding temporary nested processes as free energy minimizing processes as a kind of active inference and how that would lead to a variational synthesis of evolution. And then I was told to work on belief sharing by Mahault and colleagues at Versus and worked on that in the context of synthetic language and tried to establish a really simple proof of principle that communication was an emergent property of any free ensemble, free energy minimizing system.
