start	end	sentNum	speaker	confidence	text
10880	11430	1	A	0.53133	Right.
14640	15790	2	A	0.82	All right.
20680	34000	3	A	0.99934	For the next interval, we are in the section hosted by the Active Inference Institute on our recent paper, active Inference Institute and the Active Inference Ecosystem.
34160	37624	4	A	0.97118	So two short messages.
37712	43836	5	A	1	First, if you're in the live chat, I'll post the link right now to the paper.
44018	48680	6	A	1	And this can be more of like a conversational interval.
48840	61788	7	A	0.99987	So if you have any questions about the ecosystem or the institute or any of the stuff that we're talking about, let's make it a conversation.
61964	62912	8	A	1	And then second message.
62966	82090	9	A	0.9999	If there are any co authors on this paper who are listening to this stream, then message me on discord or post in the YouTube live chat or just check your calendar, and I expect some others to join in as we go.
84060	85508	10	A	1	Welcome, Pablo.
85684	91864	11	A	0.73167	We'll be hearing in a little bit from you as a presenter.
91992	101970	12	A	0.99996	Is there anything that you want to just bring up or reflect on before I share the screen with the paper and we just walk through it, explore it and hear questions?
109140	114350	13	A	0.41531	It okay.
127500	128712	14	A	0.88299	I'll bring in the paper.
128766	138116	15	A	0.75	And again, anyone watching live, please just feel free to write any questions, and I'm just going to bring it so that Pablo.
138148	143720	16	A	0.99973	You're not going to see the paper, but it's on the live stream.
146700	150850	17	A	0.55	All right, cool.
159090	160400	18	A	0.94042	Well, here we go.
161090	173662	19	A	0.99999	This is a paper that had an awesome co authorship and even broader circles beyond the listed co authors of collaboration and contribution.
173726	189480	20	A	0.99345	So just like everything that has happened and will happen in our work, it was massively participatory and a real learning by doing and a real enactment moment.
190570	199590	21	A	1	The first version was released three days ago on Saturday, August 19, and I'll briefly just list all the authors.
199670	209662	22	A	1	First, we had the institute as the first author so that the citation can always remain like institute et al.
209796	213498	23	A	0.96739	Institute, comma active Inference institute.
213674	220194	24	A	0.99	And we also had Andrea Guire, John Boyk, Lieber Burian, matthew Brown, RJ Corday, scott David david S.
220232	237298	25	A	0.99483	Douglas, Pablo Fernandez Macchia, Daniel Friedman, holly Grimm, Avele Gwynen, carlo Maria, Louisa Ayenico, virginia Blue Knight, alexandra Mikhailova, Ali Ramju Adil Razi, jacob Smith, rene Tamari, dean Tickles and Alex Viakin.
237394	261280	26	A	0.98281	So this includes everyone from founders and officers and board of directors and formal participants on different projects and different roles as volunteers or facilitators or interns, and also people who are continuing to join the fun and show up and makes the institute in our field what it is and what it can be, what we want it to be.
264210	268398	27	A	0.99762	There's a table of contents for those who like to click through.
268564	271806	28	A	1	And just broadly, there's going to be a preamble on active inference.
271838	290150	29	A	0.99999	But outside of the preamble, this paper is not conceptual, it is not technical, it is not philosophical, although perhaps it can be read in all of those ways, but it's quite a logistical, historical, and vision oriented position document.
291610	295814	30	A	0.99999	After getting some of the active inferences out of the way in the preamble.
295942	320900	31	A	0.89151	We're going to turn to the institute itself in terms of our vision, values, principles, and how we see moving through the challenges that we're facing right now onto the specific history of the institute, our current organization model in terms of our governance and leadership structure, as well as the institute units, the organizational units that support all the work we do.
321350	340950	32	A	0.59941	We then turn out to the community and ecosystem growth and development and go through some details of different roles that our stakeholders and participants in our space and some of the tools that we use today for managing information and message passing.
341450	355850	33	A	0.99948	We talk a little bit about our communications plan, internal and external, both sides of the blanket, and point towards some of the types of support, infrastructure and administration that we do and that we will offer for the active inference ecosystem.
356010	375058	34	A	0.6163	We frame that in terms of continual deployment, continual development and quality, performance and growth evaluations across multiple scales, close with some discussion and then provide an appendix that overviews a variety of the open source services that the Institute has provided over the past.
375224	377762	35	A	0.97116	So let's just jump in.
377816	386162	36	A	0.99996	I'm actually going to jump into the open source services first and overview them before we jump back up to the top and look at the big picture.
386306	399978	37	A	0.99983	Because this is really to appreciate the work of so many contributors who stepped up in the uncanny valley, in the gray zone, in the ecosystem, as it's forming, as it's always forming, and really made it happen.
400064	410814	38	A	0.99	And so many people we know are out there scribbling or taking notes or printing out papers by Friston at all or struggling and asking questions, are there applications of this?
410852	411662	39	A	1	How would this matter?
411716	412814	40	A	0.99996	Why would this matter?
412932	414350	41	A	0.99992	Is there a code version of this?
414420	415918	42	A	1	How do you connect the dots between these?
416004	417906	43	A	0.99248	Like, those are what we ask every day.
417928	426594	44	A	1	And so when people can combine their regimes of attention into a synthetic intelligence outcome, then we go so far.
426792	432786	45	A	0.99961	So the first category of works that the Institute has developed are educational.
432978	436102	46	A	0.8678	We've done video live streams since the end of 2020.
436156	439270	47	A	0.99984	Till now, more than 370 live streams.
439610	445686	48	A	1	All live streams are curated in terms of their transcript.
445878	456140	49	A	1	And we increasingly are developing automated and semiautomated methods for transcription, translation, sub, captioning, language modeling and so on.
456670	458702	50	A	0.52865	We've had textbook groups actually.
458756	465390	51	A	1	Now, as of now, we have three completed cohorts of the active inference textbook group, the 2022 textbook.
465970	474946	52	A	0.99999	We have two courses that are being offered that are produced by external content developers, and both of these have only started in the last three, four months.
475048	486162	53	A	1	First is Chris Fields's, physics is Information Processing, and second is the work spearheaded by Avel and co organized with Kairos Research, active inference in the social sciences.
486226	492414	54	A	0.99996	Both of these are like awesome and great learning experiences, as we heard from earlier in the symposium.
492482	511962	55	A	0.97865	We're working with Sanjeev Namjoshi on his incredible textbook, although almost to call it a textbook is to either think more broadly about textbooks than one has or constrain what it really is that he's doing, because it's such a unique, real research development, full spectrum effort.
512026	516880	56	A	0.99995	So I'm really looking forward to seeing how this plays out in 2024.
517570	527886	57	A	0.99663	Until then, for those who want to get involved with the testing that we do and we've developed the Active Inference Ontology, which is a critical resource for the ecosystem.
527998	538870	58	A	0.99899	It enables us to center accessibility, rigor and applicability across languages and settings by knowing what it is that we're talking about when we talk about active inference.
539530	548380	59	A	0.99997	On the research side, we've also developed the Ontology in a research direction in terms of research on and about and with active inference itself.
549390	559082	60	A	0.99997	As far as software goes, our primary development, first off, has been the documentation and connecting the dots around some of these other incredible packages that others are developing.
559226	580322	61	A	0.99974	For example, just in this symposium, we've heard from some of the core developers and open source contributors to Pymdp, the Python package for generative modeling, as well as just a couple of minutes ago from Bert de Fryes and Dmitry Bagueev coming from the Julia language RX and FIR side.
580376	583486	62	A	0.96	And both of those are some of the leading packages for applying active inference.
583518	586786	63	A	0.99394	So we do a lot of work to connect those dots and make it more accessible.
586898	591362	64	A	0.99986	Not everybody is going to jump in with all 6ft to a programming language.
591506	603446	65	A	0.98	And what we've done with Active Blockfriends, with the work of Jacob Smekal and others, is to wrap generative models from active inference inside of the complex systems modeling framework Catcat.
603638	626690	66	A	0.99966	We've developed notation interoperability systems that actually let us pull back one layer from the implementational details themselves, for example, of RX infer or of Pymdp, so that we can bring it halfway to where the ontology and the visualization and the natural language exists, and then use language models and other techniques to deploy it in an implementation fashion.
627030	629650	67	A	0.95264	We've developed a host of research publications.
630570	651002	68	A	0.99807	We support people in all of their different stages of their career, different seasons of life, and some really creative work has been directly produced through an institute project or somebody who knows may have gotten good ideas or good feedback just by hanging out, being in the game.
651136	662170	69	A	1	And we performed literature metaanalyses to help grapple with the scope and the quantity and the quality of what is unfolding before our eyes or before our antenna.
662250	678770	70	A	1	Again, even as we only so partially sample this ocean of information, we're active in standard setting and continue to develop our qualification standards for active inference that could be the basis of education, research and professional development.
679610	692338	71	A	0.998	We provide a variety of mentorship and facilitation service type activities, including volunteer program, internship program, distributed facilitation, and applied active inference symposia.
692514	698950	72	A	0.9999	These activities, just as all others that we're describing above, are open source, and they're also open to your participation.
699030	720942	73	A	0.98412	So if you can follow some of those suggestions by JF time boxing and prioritize and pay attention and be active, all those fun things that he said, and you're looking to do it in a semi structured way with a volunteer program, or in a more structured way with the internship, then I heartily encourage people to get involved.
721086	722100	74	A	0.99199	Act now.
722950	731182	75	A	1	And in terms of governance activity, we have a scientific advisory board as well as a board of directors.
731326	736946	76	A	1	And together with the officers, those groups constitute the formal governance structure of the Institute.
736978	744586	77	A	0.9999	But there's also so much more to it, and we look forward to understanding what ecosystem governance can look like in the coming years.
744768	746534	78	A	0.97422	So welcome, Dean.
746662	749354	79	A	1	I just summarized the work itself.
749552	752310	80	A	1	That was the preamble.
752470	761278	81	A	0.99	And now if you'd like to say hi, you or Pablo, before we jump into more sections of the paper or look at more questions that people have asked, how goes it?
761284	763998	82	A	0.99672	Or what was your experience of working with the paper?
764084	770420	83	A	0.98796	Or what brings you onto this strange stream at this opportune time?
773030	790840	84	B	0.99997	Basically why I'm here is because for the first time, even as an acting board member with the Institute, I was able to get a better sense of the kind of depth that we aspire to.
791370	805478	85	B	1	And I'm not sure whether or not we are going to be I really don't know what directions we're going to be going in the next coming months, weeks, years, et cetera.
805654	815694	86	B	0.99961	But I have a better sense now, as a result of participating in this development exercise, of what the potential is than I probably had at any time.
815732	820882	87	B	1	And I've been with the Active Inference Institute for a couple of years, so that's saying something.
820936	832438	88	B	1	I think we had to get to this point to be able to write this document, and now it's acting as a bit of a springboard now which way we go and how we land.
832524	839480	89	B	0.73699	I'm not still certain about what that looks like, but I think that's part of what the really interesting thing is.
839930	846166	90	B	0.99944	We seem to have moved away from the dock, and now the real journey begins.
846278	848380	91	B	0.99897	So that's my take on it so far.
850190	867114	92	A	0.99995	Moving away from the dock, dock pushing off, using it as a springboard, continuing the adventure, leaving the preprint behind, continuing to version it as a living document and also wayfinding outside of the doc.
867242	868110	93	B	0.53388	Pablo.
874290	875566	94	A	0.99	Oh, wait, I don't hear you yet.
875588	876270	95	A	0.94468	Pablo.
878850	880990	96	C	0.99904	Sorry, I was mute.
881410	881894	97	C	0.99	Hello.
881972	890710	98	C	0.65129	It was a great experience to go through the document and review it and reread it and thinking about it.
890860	901880	99	C	0.99998	Actually, it's a living document, which is super exciting, and I keep taking notes and hopefully act on it in the future.
903530	929666	100	C	0.63	And it's been a super experience to find so many people with the same interest, same interest and some values that I really think are going to be the basis of organizations on the future.
929848	932760	101	C	0.99996	So I think we are doing something very cool here.
934170	934726	102	A	0.99998	Cool.
934828	943640	103	A	0.81	All right, well, let's just walk through some of the sections in the 25 minutes that we have.
944430	949258	104	A	0.99	Again, the paper is being shown on the stream, but Dean And probably don't see it.
949424	954890	105	A	0.93759	So we kicked off with a preamble.
955390	972302	106	A	0.99932	We wanted to introduce active inference as briefly as we could and point towards the fundamental first principles and physics based nature of active inference and initially point towards its integrative capacity in principle.
972446	979090	107	A	1	And then in the second paragraph, there's about 104 citations in this paragraph.
979430	987160	108	A	1	And that's where it's really only a sampling of the domains, 21 domains here.
987530	999558	109	A	0.99995	So it's a place where we can point to where is active inference being applied, or how is active inference being applied, or how is it different or better than another approach in a given setting?
999654	1011550	110	A	1	Which isn't to say that it does everything in all settings for all people at all times and all of that, but this is to say that here's where one can look to find out more and even just building.
1011620	1013600	111	A	0.99996	This and bringing it all together.
1014210	1024820	112	A	0.99998	We see so many opportunities for epistemic resources in the ecosystem and having real time literature analyses and all these kinds of services that we want to provide.
