docLabel	sp	myTime	myTimeDisplay	myTimeSRT
AATxtBk_C01-04	A	1450	00:01	00:00:01,449
AATxtBk_C01-04	A	278862	04:38	00:04:38,558
AATxtBk_C01-04	A	423590	07:03	00:07:03,825
AATxtBk_C01-04	A	858810	14:18	00:14:18,757
AATxtBk_C01-04	A	1004440	16:44	00:16:44,093
AATxtBk_C01-04	A	1128552	18:48	00:18:48,021
AATxtBk_C01-04	A	1356150	22:36	00:22:36,225
AATxtBk_C01-04	A	1467970	24:27	00:24:27,324
AATxtBk_C01-04	A	1746330	29:06	00:29:06,573
AATxtBk_C01-04	A	2147960	35:47	00:35:47,938
AATxtBk_C01-04	A	2371990	39:31	00:39:31,138
AATxtBk_C01-04	A	2796850	46:36	00:46:36,521
AATxtBk_C01-04	A	2960422	49:20	00:49:20,667
AATxtBk_C01-04	A	3228830	53:48	00:53:48,911
AATxtBk_C01-04	B	174160	02:54	00:02:54,631
AATxtBk_C01-04	B	1321550	22:01	00:22:01,190
AATxtBk_C01-04	C	394430	06:34	00:06:34,593
AATxtBk_C01-04	C	2686874	44:46	00:44:46,423
AATxtBk_C01-04	C	2919320	48:39	00:48:39,632
AATxtBk_C01-04	D	739830	12:19	00:12:19,688
AATxtBk_C01-04	E	951990	15:51	00:15:51,629
AATxtBk_C01-04	E	1057720	17:37	00:17:37,566
AATxtBk_C01-04	E	2096208	34:56	00:34:56,893
AATxtBk_C01-04	F	1197660	19:57	00:19:57,084
AATxtBk_C01-04	F	1290930	21:30	00:21:30,165
AATxtBk_C01-04	G	1240050	20:40	00:20:40,121
AATxtBk_C01-04	G	1686230	28:06	00:28:06,519
AATxtBk_C01-04	G	2104040	35:04	00:35:04,895
AATxtBk_C01-04	G	2340260	39:00	00:39:00,107
AATxtBk_C01-04	H	1397930	23:17	00:23:17,260
AATxtBk_C01-04	H	2723070	45:23	00:45:23,454
AATxtBk_C01-04	I	3113430	51:53	00:51:53,808
