start	end	sentNum	speaker	confidence	text
7860	8930	2	A	0.99989	Hello everyone.
9700	12928	3	A	0.99998	It is August 2, 2023.
13094	16768	4	A	0.99976	We're in the active inference for the Social Sciences course.
16934	22796	5	A	0.95267	I'm Daniel Friedman, and this is going to be a lecture on collective behavior.
22988	35572	6	A	1	Now of course, disclaimers could abound and there's so many ways to go about this topic of collective behavior that in duality, in enactment, I really hope it is multi scale and collective.
35716	42104	7	A	0.88346	I'm really looking forward to your comments and your engagement with this area, with this lecture, with this course.
42222	48670	8	A	0.99386	So if you're watching Live, you can add comments into the live chat or questions and I'll check them out at the end.
49040	59330	9	A	0.99995	Also in the YouTube live chat and in the video description, there is a link to where you can submit questions for all of the teachers of this course.
60180	62016	10	A	0.99837	That's going to be a coda form.
62198	68628	11	A	0.79	And just more generally, let's have fun enacting ecosystems of shared intelligence together.
68794	77220	12	A	1	And I hope that this lecture can be something like one attempt to make that happen.
77370	83800	13	A	0.55291	epistemically, we're going to have many fun things to talk about collective behavior.
84460	87012	14	A	0.99996	What differentiates it from simply behavior?
87076	90948	15	A	1	I mean, aren't all behaving systems assemblages?
91124	95704	16	A	0.99932	Is not the brain composed of multiple parts, brain and body, multiple people?
95822	98312	17	A	0.99996	What are we really talking about with individual behavior?
98376	101020	18	A	0.99993	Why do we need adjectives at all for behavior?
101520	105404	19	A	0.99991	What is a collective and how would we even know it except through its behavior?
105452	107920	20	A	0.73643	So there's going to be all kinds of fun topics.
110340	117628	21	A	0.92314	Avel provided me with this image and suggested that it would be a great place to head towards.
117814	120308	22	A	1	And so we can think of this as where we're going.
120394	144388	23	A	0.53	And where we're going is understanding the agent or the human in a social relationship through social action and the recipient of social constraints and observations through that interface or blanket or holographic screen, the agent or the human is engaging on this sociocultural landscape.
144564	150408	24	A	1	And so we can think about that agent of engagement with a social world and the dynamic of sociocultural constraints.
150504	155484	25	A	1	Now that's where we're going, and that's how someone else has framed where we're going.
155682	159548	26	A	0.99999	What I'll tell you here is how we're getting there, how we're getting there.
159634	161168	27	A	0.99989	It's going to be a lot of fun.
