start	end	paragNum	speaker	confidence	startTime	wordCount	text
5520	19700	1	A	0.52	00:05	22	You. Hello, everyone. It's June 15, 2023. We are here in lecture two of Chris field's course, physics as Information Processing. So.
19770	30492	2	B	0.99977	00:19	18	Thank you, Chris. Looking forward to the lecture. Thank you, Daniel. And, yes, welcome to this session. How?
30626	120680	3	A	0.99991	00:30	135	This section is titled why Quantum Physics. And if you will recall, from the first session, we reviewed the history of physics and some of the history of mathematics and computer science from the end of the 19th century through to the beginning of the 21st century. And discuss the slow development from classical thermodynamics of quantum information theory and specifically characterizing quantum information theory as a new kind of physics that describes systems that are exchanging finite amounts of discretely encoded information across some intervening boundary. And so we use this very conventional graphical notation of two agents or physical systems, alice and Bob, A and B, that are exchanging energy and information across some boundary. And I always use a blue ellipse like this to indicate the boundary that separates Alice from Bob.
121500	164612	4	A	0.97	02:01	72	And this new approach to physics is entirely topological. It's not geometric. So it doesn't assume a particular background spacetime, so it doesn't assume that Alice and Bob are spatially separated. And so this makes it a very different kind of theory from classical information theory in that the channel that separates Alice from Bob, this boundary is a boundary in state space. It's not a boundary in some geometric embedding space.
164666	239580	5	A	0.76	02:44	119	And in particular, it's not a boundary or a channel that's embedded in a three dimensional space that separates Alice from Bob. So that's what we talked about last time and today what I want to discuss is how quantum theory in particular makes this idea of physics as a theory of communication simple and obvious. And quantum theory, of course, has a terrible reputation of being abstruse and mathematically incredibly complicated and counterintuitive and difficult to understand. And this is one quotation among many from leading physicists pointing out that quantum mechanics is just difficult. And as you probably know, there's an entire philosophical industry of interpretations of quantum theory that try to make sense of its ontology.
242900	275930	6	A	0.73773	04:02	69	What I don't want to do today is try to introduce quantum mechanics. We're not doing any of this. Some of you will recognize this as the table of contents, the first part of the table of contents of the famous textbook by Landau and Lifts. How that? If you've studied quantum theory in undergraduate or graduate school, you've probably dealt with a textbook structured much like this one.
276300	331788	7	A	1.0	04:36	109	And you've probably been introduced to quantum mechanics as it was traditionally conceived as essentially a mechanical theory, a theory of motion with wave functions and particle representations and on and on and on. So we're not going to try to do that. This what we're going to do instead is take a completely information theoretic approach, and we're going to characterize information transfer in a quantum theoretic way without any assumptions about mechanics or spacetime or any of that. So instead of this, we're going to ask a simple question. By a simple question, I mean a question with just a yes no answer or a binary answer.
331874	351730	8	A	0.99983	05:31	40	So let's use up or down as our example question. And to ask this question, we need three things. First, we need an action. We need a way of asking it. For example, making a sound or writing something down.
353860	396300	9	A	1.0	05:53	87	Second, we need a thing that we can ask the question of. We need an environment or a friend or the rest of the world or an experimental apparatus or some system or other that we're going to act on to ask this question. And the third thing that we need to ask this question is a shared language. And it's the shared language that's often neglected in models based in physics. And I think the importance of the shared language became clear in classical information theory.
396460	435436	10	A	1.0	06:36	83	And it's become clear again, of course, in quantum information theory. But this has only happened over the last few decades. So what I want to do today is to construct in a step by step fashion a formal representation of these three things that we need to ask a simple question. And what we'll find is that that formal representation is in fact quantum theory. So it's quantum theory that provides us with a formal representation of asking these simple binary questions.
435618	462870	11	A	1.0	07:15	52	And of course, if you can ask a binary question, you can ask any finite number of binary questions. So you can construct an Arbitrarily complex finite decision tree that ends up formulating an Arbitrarily complex but still finite question. So this really is a general model of communicative interactions between agents.
465240	507590	12	A	0.99977	07:45	89	So let's go about this and talk first about the action of asking you a question. And so the first thing I want you to do is actually say out loud up or down, actually ask a question and then note two things about what just happened. The first thing to note is that it took some time to do that. That action actually required a finite amount of time, a couple of seconds, not very long, but it's not zero. It always takes time to ask a question.
508440	544944	13	A	1.0	08:28	79	And the second thing to note is that it took energy to actually say up or down. It requires a little bit of exertion to ask a question. So let's put those two together and define a word. We're going to define the word action to mean some energy that's spent in some time. So asking a question is an action and it qualifies as an action because it requires spending some energy in some finite amount of time.
545142	553730	14	A	1.0	09:05	21	And so we can write this as action equals energy times time. Or I'll sometimes use the abbreviation E times T.
556100	601696	15	A	1.0	09:16	75	And action is always required when there's some interaction or two way action between systems. So whenever we talk about physical interaction, we're always talking about two systems doing something to each other that requires both energy and time. So let's define another concept. A concept of a minimum action needed to ask a question, and specifically a question with a binary answer. And we'll just pick a symbol to stand for that minimum action.
601888	642304	16	A	1.0	10:01	95	And the symbol we'll use because it's conventional is h. And it turns out that this h is planck's constant, the number that planck came up with when he was trying to solve the black body problem back in 1900 that we talked about last time and recall, that was the problem of characterizing, the spectrum of radiation emitted by some physical system. That was hot. How much energy comes out as a function of temperature. And if you assume that the spectrum of energy coming out is continuous, you get predictions that are wrong.
642502	673310	17	A	0.63	10:42	66	And Planck got predictions that were correct by assuming that that spectrum was discrete and that this h represented the minimum amount of energy that could be emitted in a particular time. So it represented the minimum energy times time or action. So let's look at an example of that. And here's an example that may be familiar. It's the example of your own visual system.
674640	732112	18	A	0.99602	11:14	114	So in the retinal, the cells of your retinas, there are many, many molecules that are rodoxins of one variety or other that respond to different wavelengths of visible light, and they have some efficiency for capturing light. And let's just assume that they're optimally efficient, that they're as efficient as they could possibly be. And that means that they require the minimum amount of energy to change shape, which is what they do when they're impacted by Light to capture the energy and hence the information that's available in the Light and the minimum energy to do anything that records one bit of information. So yes or no? Up or down is 0.7.
732166	775944	19	A	0.99045	12:12	76	So log two of Boltzman's constant times the temperature. And again, we saw this last time. This is from roughly 1875 and was then built into classical information theory by Shannon and then by Landauer in the mid 20th century. So what we're doing is assuming that since rudopsin is optimally efficient, all it requires is this amount of energy to change shape. And it's known experimentally, that rhodopsin takes about 200 femtoseconds to change shape.
775992	811992	20	A	0.99999	12:55	67	So that's 200 times ten to the -15. Seconds. So it's a very very fast reaction, chemical reaction. So we can just calculate what the action is and at 37 degrees centigrade so human body temperature KT is about 4.3 times ten to the -21 Joule and Joule is just a standard unit of energy and so we can multiply everything together. KT times zero seven times.
812046	842720	21	A	0.97024	13:32	64	This response time of 200 femtoseconds multiplied together gives you an action of about six times ten to the -34 joule seconds. And if you're familiar with quantum mechanics, you'll instantly recognize that number because it's very close to the value of Planck's Constant, which is 6.6 times. Ten to the -34. Joule seconds. So this says that Rhodopsin is very near to optimal.
845480	877868	22	A	0.43	14:05	65	The best it would be able to do would be Planck's constant. That's the minimum action that can be undertaken. So Rodobson is clearly doing very well. It can't be as efficient as we're assuming it to be, but it's pretty efficient. So this number Planck's constant is and this idea of a minimum action is not something we just pulled out of the air.
878034	903348	23	A	0.98024	14:38	52	It's something that one can observe. When you're looking at what real biological systems in particular do and other physical systems do. So let's think about the second component of this project of asking a question. And that's the thing to be asked. And we want to ask a very simple question.
903434	934160	24	A	0.99938	15:03	76	We want to have a theory of asking very simple questions. So let's define the simplest thing that we can ask a binary question to. And let's say this is the thing that we can ask a binary question of using just this minimum action h. So we're going to ask for the minimal thing that it's possible physically to ask a question of. And this thing needs a name, so let's call it a qubit.
934740	947504	25	A	1.0	15:34	34	And that word is a contraction of Quantum bit. And we can draw it like this. A little sphere with an arrow through it. That's called a block sphere. And we use a symbol.
947552	980556	26	A	0.96	15:47	51	Q. And that notation with the bar and the angle bracket is called a bra notation. And it originates with Durac. So it's a traditional way of writing inner products, actually, in quantum theory to indicate the state of Q. So this thing called a qubit only responds to binary questions.
980738	996308	27	A	0.86159	16:20	42	So it clearly can have only two states. The state that answers yes and the state that answers no. And conventionally. We draw the arrow going up if the answer is yes. And the arrow going down if the answer is no.
996474	1021596	28	A	1.0	16:36	58	And so those are the two states that the qubit can be in when it's answered a question. So now let's draw a picture for the act of asking a question of q in the state. Q. And let's draw it like this. This curvy arrow is the action of asking the question and getting the answer back.
1021778	1048660	29	A	1.0	17:01	49	And we're asking it of this minimum system, the qubit. And let's call this entire act of h and write h acting on Q by this expression HQ. So again, we're developing the notation of quantum theory, which all of you who know the theory already will find familiar.
