docLabel	sp	myTime	myTimeDisplay	myTimeSRT
AATxtBk_C01-09	A	250	00:00	00:00:00,250
AATxtBk_C01-09	A	336740	05:36	00:05:36,077
AATxtBk_C01-09	A	613600	10:13	00:10:13,545
AATxtBk_C01-09	A	723150	12:03	00:12:03,521
AATxtBk_C01-09	A	793790	13:13	00:13:13,167
AATxtBk_C01-09	A	815860	13:35	00:13:35,388
AATxtBk_C01-09	A	1055470	17:35	00:17:35,544
AATxtBk_C01-09	A	1135940	18:55	00:18:55,028
AATxtBk_C01-09	A	1307580	21:47	00:21:47,182
AATxtBk_C01-09	A	1472930	24:32	00:24:32,329
AATxtBk_C01-09	A	1912490	31:52	00:31:52,727
AATxtBk_C01-09	A	2250490	37:30	00:37:30,029
AATxtBk_C01-09	A	2392510	39:52	00:39:52,159
AATxtBk_C01-09	A	2686210	44:46	00:44:46,423
AATxtBk_C01-09	A	2753510	45:53	00:45:53,484
AATxtBk_C01-09	A	2971436	49:31	00:49:31,678
AATxtBk_C01-09	A	3199690	53:19	00:53:19,882
AATxtBk_C01-09	A	3248550	54:08	00:54:08,925
AATxtBk_C01-09	A	3280310	54:40	00:54:40,957
AATxtBk_C01-09	A	3322640	55:22	00:55:22,993
AATxtBk_C01-09	A	3439070	57:19	00:57:19,098
AATxtBk_C01-09	C	244758	04:04	00:04:04,217
AATxtBk_C01-09	C	482880	08:02	00:08:02,358
AATxtBk_C01-09	C	742970	12:22	00:12:22,719
AATxtBk_C01-09	C	1215750	20:15	00:20:15,096
AATxtBk_C01-09	C	1434662	23:54	00:23:54,297
AATxtBk_C01-09	C	1781194	29:41	00:29:41,608
AATxtBk_C01-09	C	2159770	35:59	00:35:59,950
AATxtBk_C01-09	C	2340170	39:00	00:39:00,107
AATxtBk_C01-09	C	2384650	39:44	00:39:44,151
AATxtBk_C01-09	C	2565590	42:45	00:42:45,314
AATxtBk_C01-09	C	2959510	49:19	00:49:19,666
AATxtBk_C01-09	C	3153730	52:33	00:52:33,842
AATxtBk_C01-09	B	284180	04:44	00:04:44,611
AATxtBk_C01-09	B	443600	07:23	00:07:23,025
AATxtBk_C01-09	B	625310	10:25	00:10:25,662
AATxtBk_C01-09	B	1005990	16:45	00:16:45,109
AATxtBk_C01-09	B	1100810	18:20	00:18:20,937
AATxtBk_C01-09	B	1264640	21:04	00:21:04,139
AATxtBk_C01-09	B	1815380	30:15	00:30:15,636
AATxtBk_C01-09	B	2736450	45:36	00:45:36,467
AATxtBk_C01-09	B	3262250	54:22	00:54:22,939
AATxtBk_C01-09	B	3300580	55:00	00:55:00,971
AATxtBk_C01-09	D	798770	13:18	00:13:18,217
AATxtBk_C01-09	D	2356290	39:16	00:39:16,123
AATxtBk_C01-09	D	2615690	43:35	00:43:35,358
AATxtBk_C01-09	D	2715906	45:15	00:45:15,446
AATxtBk_C01-09	D	3169610	52:49	00:52:49,858
AATxtBk_C01-09	D	3230040	53:50	00:53:50,912
AATxtBk_C01-09	D	3365890	56:05	00:56:05,030
AATxtBk_C01-09	E	1045890	17:25	00:17:25,448
