key	relevance
Technology&Computing>ArtificialIntelligence	1.0
Science>Physics	0.4274629056453705
NewsAndPolitics>Weather	0.2747681438922882
Technology&Computing>Computing	0.24375024437904358
Hobbies&Interests>ParanormalPhenomena	0.150240957736969
MedicalHealth>DiseasesAndConditions>Diabetes	0.12877106666564941
Science>Geography	0.1260949820280075
BusinessAndFinance>Economy>FinancialRegulation	0.12531444430351257
Automotive>AutoType>DriverlessCars	0.1186630129814148
HealthyLiving	0.11330533027648926
BusinessAndFinance>Business>ConsumerIssues	0.08886261284351349
Technology&Computing>Computing>DataStorageAndWarehousing	0.0774737223982811
Technology&Computing>Robotics	0.07611940801143646
Science>Geology	0.06983091682195663
MedicalHealth>DiseasesAndConditions	0.06288481503725052
Hobbies&Interests>ContentProduction>FreelanceWriting	0.044121067970991135
MedicalHealth>DiseasesAndConditions>HeartAndCardiovascularDiseases	0.04316602647304535
Religion&Spirituality>Agnosticism	0.041777752339839935
Technology&Computing>Computing>ComputerSoftwareAndApplications>3-DGraphics	0.041206829249858856
BusinessAndFinance>Economy>FinancialReform	0.03935804218053818
