text	entity_type		start	end
authors	occupation		66184	66494
Eric	person_name		129932	130226
authors	occupation		147808	148422
authors	occupation		184348	185010
math	occupation		293360	293696
linear algebra	occupation		307422	308276
math	occupation		525158	525452
math	occupation		525718	525996
Eric	person_name		614130	614504
Eric	person_name		625776	626134
math	occupation		667932	668118
Steven	person_name		723150	723702
Steven	person_name		793790	794274
Steven	person_name		816582	816844
authors	occupation		937878	938252
Yaku	person_name		1006712	1007570
math	occupation		1057376	1058090
category theory	occupation		1061120	1062246
Karl	person_name		1068868	1069482
Thomas	person_name		1069876	1070314
math	occupation		1074228	1074602
category theory	occupation		1076730	1077630
authors	occupation		1152474	1152960
Eric	person_name		1265698	1266360
English	language		1565242	1566026
Brock	person_name		1648638	1649012
Eric	person_name		1760018	1760264
Champion	person_name		1819030	1819612
English	language		1846708	1847400
Eric	person_name		1913228	1913554
Ryan Smith	person_name		2293318	2293974
Friston and	person_name		2297408	2298874
Eric	person_name		2335052	2335670
Eric	person_name		2480160	2480486
Ryan Smith	person_name		2744052	2744906
Ryan Smith	person_name		2761208	2761678
Ali	person_name		2811390	2811766
Ali	person_name		2819082	2819434
authors	occupation		2908028	2908434
ten	time		3476162	3476518
substitute teacher	occupation		3482124	3482946
Daniel	person_name		3483148	3483830
ten	time		3485642	3485950
Alex	person_name		3501236	3501514
