start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
28100	28312	1	A	1.0	1	1	Hello
28366	28584	1	A	1.0	2	2	and
28622	28872	1	A	0.99997	3	3	welcome,
28926	29384	1	A	0.99988	4	4	everyone.
29502	29796	2	A	0.98593	1	5	It's
29828	30072	2	A	0.57376	2	6	ActInf
30126	30644	2	A	0.36993	3	7	Lab
30692	31172	2	A	0.9978	4	8	Livestream
31236	31512	2	A	0.99984	5	9	number
31566	33000	2	A	0.99	6	10	44.2,
33150	33464	2	A	1.0	7	11	and
33502	33716	2	A	0.99338	8	12	it's
33748	33992	2	A	1.0	9	13	May
34046	34600	2	A	0.83	10	14	25,
34670	36010	2	A	0.81	11	15	2022.
36620	37032	3	A	0.99998	1	16	Welcome
37086	37304	3	A	1.0	2	17	to
37342	37496	3	A	1.0	3	18	the
37518	37752	3	A	0.54982	4	19	ActInf
37806	38644	3	A	0.54524	5	20	lab.
38772	39076	4	A	0.97769	1	21	We're
39108	39256	4	A	1.0	2	22	a
39278	40084	4	A	0.99848	3	23	participatory
40132	40488	4	A	1.0	4	24	online
40574	41016	4	A	0.99997	5	25	lab
41118	41336	4	A	0.9994	6	26	that
41358	41544	4	A	1.0	7	27	is
41582	42308	4	A	0.99913	8	28	communicating,
42404	42760	4	A	0.99746	9	29	learning,
42830	43064	4	A	1.0	10	30	and
43102	43700	4	A	0.99845	11	31	practicing
43780	44196	4	A	0.92588	12	32	applied
44228	44516	4	A	0.99448	13	33	active
44548	45268	4	A	0.42955	14	34	inference.
45444	45736	5	A	1.0	1	35	You
45758	45896	5	A	0.99913	2	36	can
45918	46056	5	A	0.99995	3	37	find
46078	46216	5	A	1.0	4	38	us
46238	46328	5	A	1.0	5	39	at
46334	46456	5	A	1.0	6	40	the
46478	46708	5	A	0.98556	7	41	links
46724	46808	5	A	0.99936	8	42	on
46814	46984	5	A	0.99646	9	43	this
47022	47748	5	A	0.99882	10	44	slide.
47924	48216	6	A	0.99986	1	45	This
48238	48376	6	A	0.93	2	46	is
