start	end	relevance	label
28100	60160	0.05938457325100899	Hobbies&Interests>ContentProduction
28100	60160	0.02384602464735508	Technology&Computing>Computing>Internet>SocialNetworking
28100	60160	0.013668703846633434	Technology&Computing>Computing>ComputerSoftwareAndApplications>WebConferencing
28100	60160	0.011870210990309715	Hobbies&Interests>ParanormalPhenomena
28100	60160	0.007107446901500225	Science
28100	60160	0.006024164147675037	Technology&Computing>ArtificialIntelligence
28100	60160	0.0035592098720371723	Education>OnlineEducation
28100	60160	0.0023828379344195127	Technology&Computing>VirtualReality
28100	60160	0.002138890093192458	Technology&Computing>Computing>Internet>InternetForBeginners
28100	60160	0.002111011417582631	Technology&Computing>Computing>Internet>WebDevelopment
60820	92968	0.4454622268676758	Technology&Computing>VirtualReality
60820	92968	0.09030461311340332	Technology&Computing>ConsumerElectronics>WearableTechnology
60820	92968	0.08758575469255447	HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth
60820	92968	0.07010835409164429	HealthyLiving>Wellness>AlternativeMedicine
60820	92968	0.0530550554394722	Technology&Computing>Computing>ComputerSoftwareAndApplications>WebConferencing
60820	92968	0.0405036136507988	Technology&Computing>AugmentedReality
60820	92968	0.03883083537220955	HealthyLiving>Wellness>PhysicalTherapy
60820	92968	0.016682185232639313	Education>OnlineEducation
60820	92968	0.012314582243561745	VideoGaming>VideoGameGenres>ExerciseAndFitnessVideoGames
60820	92968	0.012158888392150402	MedicalHealth
93134	122580	0.5382071137428284	Technology&Computing>Computing>Internet>ITAndInternetSupport
93134	122580	0.25050100684165955	Technology&Computing>Computing>Internet>InternetForBeginners
93134	122580	0.051420412957668304	Hobbies&Interests>ContentProduction
93134	122580	0.02729581668972969	Technology&Computing>Computing>Internet
93134	122580	0.01988726109266281	Technology&Computing>Computing>ComputerSoftwareAndApplications>WebConferencing
93134	122580	0.017006533220410347	Education>OnlineEducation
93134	122580	0.011995567008852959	Technology&Computing>Computing>Internet>SocialNetworking
93134	122580	0.004307060036808252	Technology&Computing>Computing>Internet>WebDevelopment
93134	122580	0.00345048401504755	BusinessAndFinance>Business>Startups
93134	122580	0.0033394566271454096	Technology&Computing>Computing>Internet>InternetOfThings
122730	140480	0.12173037976026535	Hobbies&Interests>ContentProduction>FreelanceWriting
122730	140480	0.05466316267848015	FineArt>Design
122730	140480	0.04325634241104126	Hobbies&Interests>ContentProduction
122730	140480	0.03478722274303436	Education>EducationalAssessment
122730	140480	0.024667276069521904	Education>OnlineEducation
122730	140480	0.023155007511377335	Technology&Computing>Computing>ComputerSoftwareAndApplications>DesktopPublishing
122730	140480	0.01707366295158863	Technology&Computing>Computing>Internet>SocialNetworking
122730	140480	0.008243469521403313	Science
122730	140480	0.007820213213562965	Hobbies&Interests>ArtsAndCrafts>DrawingAndSketching
122730	140480	0.004039500840008259	Technology&Computing
140580	184052	0.0857301875948906	Technology&Computing>ArtificialIntelligence
140580	184052	0.02402244322001934	Science>SpaceAndAstronomy
140580	184052	0.011167637072503567	Technology&Computing>Robotics
140580	184052	0.0060806539840996265	Science>Physics
140580	184052	0.005764879751950502	Religion&Spirituality>Astrology
140580	184052	0.0034076578449457884	Technology&Computing>Computing>Internet>InternetOfThings
140580	184052	0.0027054890524595976	Science
140580	184052	0.0022083434741944075	Hobbies&Interests>ParanormalPhenomena
140580	184052	0.0009365559089928865	Home&Garden>SmartHome
140580	184052	0.000828805030323565	Technology&Computing>Computing
184186	226050	0.9880096316337585	HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth
184186	226050	0.9609795808792114	HealthyLiving>Wellness>AlternativeMedicine
184186	226050	0.028705237433314323	Hobbies&Interests>ParanormalPhenomena
184186	226050	0.024950060993433	HealthyLiving>Wellness>PhysicalTherapy
184186	226050	0.007373562082648277	Religion&Spirituality>Spirituality
