docLabel	start	end	count	rank	text
3Symp_1_06	616604	618614	1	0.1	neural network model
3Symp_1_06	628422	629674	2	0.1	neural network model
3Symp_1_06	642138	643630	3	0.1	neural network model
3Symp_1_06	733908	735406	4	0.1	neural network model
3Symp_1_06	743844	745300	5	0.1	neural network model
3Symp_1_06	752126	753570	6	0.1	neural network model
3Symp_1_06	1343012	1345540	7	0.1	neural network model
3Symp_1_06	1722830	1724042	8	0.1	neural network model
3Symp_1_06	2176790	2179154	9	0.1	neural network model
3Symp_1_06	641252	643630	1	0.1	canonical neural network model
3Symp_1_06	751400	753570	2	0.1	canonical neural network model
3Symp_1_06	625424	629674	1	0.1	other continuous neural network model
3Symp_1_06	636282	637998	1	0.09	canonical neural model
3Symp_1_06	1341428	1342894	1	0.09	neural activity model
3Symp_1_06	94032	94928	1	0.09	neural network
3Symp_1_06	106816	107792	2	0.09	neural network
3Symp_1_06	329296	330246	3	0.09	neural network
3Symp_1_06	358034	359266	4	0.09	neural network
3Symp_1_06	361356	362338	5	0.09	neural network
3Symp_1_06	372768	373782	6	0.09	neural network
3Symp_1_06	379600	380342	7	0.09	neural network
3Symp_1_06	394760	395918	8	0.09	neural network
3Symp_1_06	508380	509250	9	0.09	neural network
3Symp_1_06	518668	519598	10	0.09	neural network
3Symp_1_06	536932	537950	11	0.09	neural network
3Symp_1_06	543188	544374	12	0.09	neural network
3Symp_1_06	616604	617650	13	0.09	neural network
3Symp_1_06	628422	629142	14	0.09	neural network
3Symp_1_06	642138	642970	15	0.09	neural network
3Symp_1_06	709762	710578	16	0.09	neural network
3Symp_1_06	733908	734890	17	0.09	neural network
3Symp_1_06	743844	744622	18	0.09	neural network
3Symp_1_06	752126	752910	19	0.09	neural network
3Symp_1_06	781552	782730	20	0.09	neural network
3Symp_1_06	788730	789530	21	0.09	neural network
3Symp_1_06	996062	997006	22	0.09	neural network
3Symp_1_06	1019824	1020902	23	0.09	neural network
3Symp_1_06	1071870	1073050	24	0.09	neural network
3Symp_1_06	1158450	1159330	25	0.09	neural network
3Symp_1_06	1161458	1162210	26	0.09	neural network
3Symp_1_06	1343012	1344862	27	0.09	neural network
3Symp_1_06	1378166	1379302	28	0.09	neural network
3Symp_1_06	1436050	1437146	29	0.09	neural network
3Symp_1_06	1648142	1649198	30	0.09	neural network
3Symp_1_06	1665906	1666562	31	0.09	neural network
3Symp_1_06	1700440	1701262	32	0.09	neural network
3Symp_1_06	1722830	1723702	33	0.09	neural network
3Symp_1_06	1911438	1912194	34	0.09	neural network
3Symp_1_06	1926448	1927590	35	0.09	neural network
3Symp_1_06	2176790	2178050	36	0.09	neural network
3Symp_1_06	93386	94928	1	0.09	canonical neural network
3Symp_1_06	106122	107792	2	0.09	canonical neural network
3Symp_1_06	641252	642970	3	0.09	canonical neural network
3Symp_1_06	709212	710578	4	0.09	canonical neural network
3Symp_1_06	751400	752910	5	0.09	canonical neural network
3Symp_1_06	995496	997006	6	0.09	canonical neural network
3Symp_1_06	1647576	1649198	7	0.09	canonical neural network
3Symp_1_06	788730	790510	1	0.09	neural network activity
3Symp_1_06	1700440	1701822	2	0.09	neural network activity
3Symp_1_06	361356	363170	1	0.09	neural network dynamics
3Symp_1_06	379600	380982	2	0.09	neural network dynamics
3Symp_1_06	1910984	1912194	1	0.08	kinetic neural network
3Symp_1_06	1068748	1074780	1	0.08	original neural network data
3Symp_1_06	117308	118402	1	0.07	free energy principle
3Symp_1_06	150072	151182	2	0.07	free energy principle
3Symp_1_06	207228	208290	3	0.07	free energy principle
3Symp_1_06	1047160	1048770	4	0.07	free energy principle
3Symp_1_06	1141748	1143002	5	0.07	free energy principle
3Symp_1_06	1149032	1150062	6	0.07	free energy principle
3Symp_1_06	1412412	1413910	7	0.07	free energy principle
3Symp_1_06	1417610	1418722	8	0.07	free energy principle
3Symp_1_06	1587428	1588714	9	0.07	free energy principle
3Symp_1_06	1706792	1708478	10	0.07	free energy principle
3Symp_1_06	1921538	1922686	11	0.07	free energy principle
3Symp_1_06	1939152	1940202	12	0.07	free energy principle
3Symp_1_06	170768	171980	1	0.07	genetic model
3Symp_1_06	835204	836030	2	0.07	genetic model
3Symp_1_06	968396	969618	3	0.07	genetic model
3Symp_1_06	1014018	1014870	4	0.07	genetic model
3Symp_1_06	1696196	1697300	5	0.07	genetic model
3Symp_1_06	1777840	1778762	6	0.07	genetic model
3Symp_1_06	1802404	1803426	7	0.07	genetic model
3Symp_1_06	201918	202802	1	0.07	generative model
3Symp_1_06	305320	306718	2	0.07	generative model
3Symp_1_06	399688	400482	3	0.07	generative model
3Symp_1_06	990346	991342	4	0.07	generative model
3Symp_1_06	1105134	1106178	5	0.07	generative model
3Symp_1_06	1712414	1713560	6	0.07	generative model
3Symp_1_06	1835402	1836606	7	0.07	generative model
3Symp_1_06	1888964	1889902	8	0.07	generative model
3Symp_1_06	1903262	1904466	9	0.07	generative model
3Symp_1_06	128326	129450	1	0.07	variational free energy
3Symp_1_06	191834	193440	2	0.07	variational free energy
3Symp_1_06	309852	310982	3	0.07	variational free energy
3Symp_1_06	831910	833374	4	0.07	variational free energy
3Symp_1_06	1015788	1017078	5	0.07	variational free energy
3Symp_1_06	1694522	1695790	6	0.07	variational free energy
3Symp_1_06	1918684	1919894	7	0.07	variational free energy
