start	end	paragNum	speaker	confidence	startTime	wordCount	text
4200	26456	1	A	0.54731	00:04	44	You. Hello and welcome, everyone. This is the third applied active inference symposium enacting ecosystems of shared intelligence. It is August 22, 2023. We have a lot of really awesome presentations and sessions coming up in the first interval and in the second interval.
26568	44324	2	B	0.99996	00:26	49	So let's just get right into it with our first talk. This will be by Andre Bastos. So, Andre, thank you for joining and looking forward to your talk. Thank you very well, Daniel. And thank you for the other organizers of the Active Inference Conference and Symposium here.
44442	103320	3	A	0.95879	00:44	133	I'm glad to be talking to you guys today about my work. The title of the presentation is multilaminar Multi Area Recordings and the Non Human primate that's these guys right here, macaque monkeys, suggest that predictive coding is implemented via predictive routing. And so what do we mean by these things? Well, just as a point of introduction, I'd like to start by just saying that I started out working with Karl Friston in about 2010, and we were really interested in trying to map the neurobiology of the predictive coding circuits that have been theorized and hypothesized onto cortical laminar architecture, which you can see here. And in that work with him, we proposed that different layers and different oscillations were involved in either capturing and calculating prediction error or predictions.
103660	147204	4	A	0.98	01:43	117	And so what we do in my lab and I recently started as an assistant professor in the Department of Psychology at Vanderbilt. And so what we do is we train rhesus macaque monkeys on tasks which are more or less predictable and that have different sensory elements that are more or less predictable, and we'll get into what that looks like. And then we use multilaminar probes, so high density probes with dozens or hundreds of contacts that can record across different layers. And so this is a beautiful drawing here of what the layers look like of Cortex by Santiago Ramoni Cajal over 100 years ago. And you can see this really beautiful layered architecture.
147252	167056	5	A	0.99982	02:27	53	Layer 1234 is this dense one. In the middle five, you get these large pyramidal neurons, and then six on the bottom. And so we're interested in my lab primarily at two levels of explanation. The first is, what do these neurons spike to? What makes them fire action potentials and excites them?
167158	205332	6	A	1.0	02:47	103	And do they get more or less excitable depending on how predictable stimuli are? And second, how do they oscillate? In which frequency bands does rhythmic activity tend to cause them to fire more or less action potentials? And so we record across layers in one area over here, but we might put in our electrodes in several other areas so that we can also capture aspects of cortical communication. And these oscillations in this communication, we think, is really intimately linked to the interaction between inhibitory cells, these cells in red here, and excitatory neurons, these cells in black that I've drawn.
205476	270636	7	A	0.9994	03:25	179	Okay, so without further ado, let's just dive right into it here. So here's the outline of my talk in part one we're going to be talking about first an overview of what do we actually mean by this predictive coding model and how do we think it may be mapped onto cortex and paying special attention to the neurophysiology. So here's the bird's eye overview of predictive coding at the level that maybe a neurobiologist or a cognitive scientist or a cognitive neuroscientist might need to know about in order to be able to apply it to their own work. And so, here's what I mean by predictive coding, that there's a hypothesized circuit that is especially rich in higher order areas. So here's like the front of the brain, which learns about these statistical regularities of the world and creates predictions about what is going to be seen and felt and touched and so on in the next moment in time and in this moment in time, and sends those predictions to earlier parts of the brain.
270668	310664	8	A	0.99963	04:30	108	So, to lower order cortex receive these predictions and sensory inputs, the inputs coming from the eyes and ears and all of our sensorium is then compared to this top down prediction. And if there's a mismatch, that's a prediction error and the prediction error is sped forward. It's a mismatch response and it can be used to drive models, drive these internal representations in order to be better over time and to make better predictions. And in particular, these prediction errors are hypothesized to be housed in superficial layers of cortex. And so that's a hypothesis that we've been able to test now with these laminar electrodes.
310792	338800	9	A	0.99979	05:10	86	So let's see how our experimental design worked in order for us to be able to look at the difference between predictable and unpredictable sensory stimuli. So we train monkeys on what's called a delayed match to sample task. It's a classic task of working memory, where monkeys are trained to fixate on the center of the screen. Then there's a visual stimulus, in this case a car stimulus that's shown. There's a brief delay in which that stimulus has to be held in working memory.
338880	385952	10	A	0.64702	05:38	127	Then the animal is tested on which of the three items was in working memory. The animal makes a correct response when they saka, in this case to the upper left, to indicate that the car stimulus was last shown. So we then manipulated the predictability of this information that was to enter working memory in the following way. For 50 trials in a row, we would either keep the sample stimulus constant, so car, car, and that's being depicted by the a here, or in another context, there would be an unpredictable sampling regime where either the car orange or green could be sampled at any moment in time. So the animals went back and forth in being in a predictable context or an unpredictable context.
