start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
1210	2000	1	A	0.6729	2	2	1	2
8080	11390	2	A	0.99525	5	3	3	5
14000	28150	3	A	0.99989	35	30	6	35
30440	42760	4	A	0.99968	54	19	36	54
45500	59630	5	B	0.9821	63	9	55	63
61760	63420	6	A	1.0	66	3	64	66
66880	67630	7	B	0.99049	67	1	67	67
69840	78908	8	B	0.99994	79	12	68	79
78994	109670	9	A	0.99999	119	40	80	119
116250	187690	10	B	0.99988	243	124	120	243
187770	246206	11	B	1.0	341	98	244	341
246398	298046	12	B	0.99956	432	91	342	432
298238	367894	13	B	0.99983	544	112	433	544
368012	423910	14	B	0.98354	634	90	545	634
424730	492542	15	B	0.9999	735	101	635	735
492676	564406	16	B	0.99869	848	113	736	848
564508	643630	17	B	0.99998	974	126	849	974
643780	745300	18	B	0.98921	1138	164	975	1138
745670	852340	19	B	0.9997	1295	157	1139	1295
852870	936640	20	B	0.99547	1392	97	1296	1392
937010	1006650	21	B	0.86142	1508	116	1393	1508
1006830	1096866	22	B	0.98	1641	133	1509	1641
1097048	1184890	23	B	0.99974	1777	136	1642	1777
1184970	1297714	24	B	0.99987	1918	141	1778	1918
1297832	1382714	25	B	1.0	2043	125	1919	2043
1382842	1469160	26	B	0.99988	2149	106	2044	2149
1471690	1544138	27	B	0.98002	2231	82	2150	2231
1544324	1600542	28	B	0.98246	2304	73	2232	2304
1600606	1681778	29	B	0.99993	2419	115	2305	2419
1681974	1782970	30	B	1.0	2570	151	2420	2570
1783130	1857650	31	B	1.0	2669	99	2571	2669
1857810	1919894	32	B	1.0	2762	93	2670	2762
1920012	1990510	33	B	0.99869	2863	101	2763	2863
1990580	2005220	34	B	0.52549	2888	25	2864	2888
2008120	2030948	35	A	0.992	2935	47	2889	2935
2031044	2035100	36	A	0.99968	2948	13	2936	2948
2039600	2100800	37	B	0.99761	3021	73	2949	3021
2103140	2122010	38	B	0.99989	3058	37	3022	3058
2126790	2159802	39	B	0.93673	3107	49	3059	3107
2159946	2181970	40	B	0.99919	3139	32	3108	3139
2184490	2187910	41	A	0.99978	3143	4	3140	3143
2193130	2195910	42	A	0.99999	3152	9	3144	3152
2203600	2218880	43	A	0.99983	3192	40	3153	3192
2221620	2229780	44	B	0.97961	3207	15	3193	3207
2259250	2285750	45	A	0.73831	3245	38	3208	3245
2290330	2291080	46	A	0.98523	3246	1	3246	3246
2294490	2297380	47	A	0.99856	3250	4	3247	3250
