start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
2170	19200	1	A	0.8	28	28	1	28
24500	28440	2	A	0.96295	39	11	29	39
33020	33770	3	A	0.98989	40	1	40	40
37180	45836	4	A	0.99978	54	14	41	54
46018	53950	5	A	0.99587	73	19	55	73
55200	63984	6	A	0.50404	97	24	74	97
64022	92540	7	B	0.99996	171	74	98	171
92880	117270	8	B	0.99326	245	74	172	245
118120	149004	9	B	1.0	338	93	246	338
149202	180296	10	B	0.99973	423	85	339	423
180478	193800	11	B	0.99876	457	34	424	457
193880	212512	12	B	0.99984	515	58	458	515
212566	259280	13	B	0.99977	648	133	516	648
260020	294604	14	B	1.0	752	104	649	752
294642	324532	15	B	0.99991	832	80	753	832
324666	349164	16	B	1.0	895	63	833	895
349362	363664	17	B	0.99673	932	37	896	932
363782	392760	18	B	0.58562	1007	75	933	1007
392920	424500	19	B	1.0	1099	92	1008	1099
425080	437316	20	B	0.99961	1136	37	1100	1136
437428	460128	21	B	0.99	1195	59	1137	1195
460294	485080	22	B	0.68582	1270	75	1196	1270
485230	504576	23	B	0.82294	1326	56	1271	1326
504758	541920	24	B	0.71	1432	106	1327	1432
542020	557056	25	B	1.0	1478	46	1433	1478
557158	574320	26	B	0.91	1530	52	1479	1530
574400	599260	27	B	1.0	1612	82	1531	1612
599600	638296	28	B	0.9956	1728	116	1613	1728
638398	665120	29	B	0.58713	1812	84	1729	1812
665280	682280	30	B	0.85167	1856	44	1813	1856
682430	713808	31	B	1.0	1958	102	1857	1958
713974	732068	32	B	0.15337	2005	47	1959	2005
732164	764370	33	B	0.9999	2091	86	2006	2091
765140	790496	34	B	0.9996	2168	77	2092	2168
790548	808780	35	B	0.99997	2222	54	2169	2222
808940	835732	36	B	0.99916	2286	64	2223	2286
835876	856028	37	B	0.99972	2337	51	2287	2337
856124	868756	38	B	0.64	2367	30	2338	2367
868938	905128	39	B	0.99878	2470	103	2368	2470
905224	933908	40	B	0.99	2547	77	2471	2547
934084	957964	41	B	0.65719	2618	71	2548	2618
958092	982996	42	B	0.99977	2705	87	2619	2705
983108	1001880	43	B	0.99934	2766	61	2706	2766
1001960	1028536	44	B	0.73	2851	85	2767	2851
1028638	1065328	45	B	1.0	2943	92	2852	2943
1065424	1104560	46	B	0.99716	3054	111	2944	3054
1105060	1135800	47	B	0.99955	3133	79	3055	3133
1136380	1165648	48	B	0.99695	3232	99	3134	3232
1165744	1201464	49	B	0.99	3327	95	3233	3327
1201512	1225216	50	B	1.0	3385	58	3328	3385
1225328	1246440	51	B	0.99971	3447	62	3386	3447
1246520	1285556	52	B	0.80551	3553	106	3448	3553
1285748	1313010	53	B	0.77678	3627	74	3554	3627
1313540	1337176	54	B	0.99	3694	67	3628	3694
1337278	1365540	55	B	0.99964	3762	68	3695	3762
1366440	1386376	56	B	0.99996	3815	53	3763	3815
1386398	1416124	57	B	0.78645	3889	74	3816	3889
1416252	1444140	58	B	0.99672	3975	86	3890	3975
1444210	1474800	59	B	0.99995	4070	95	3976	4070
1474960	1508780	60	B	0.95	4165	95	4071	4165
1508940	1538680	61	B	0.99984	4249	84	4166	4249
1539020	1572624	62	B	0.86585	4351	102	4250	4351
1572752	1600856	63	B	0.83945	4444	93	4352	4444
1600968	1629324	64	B	0.65437	4534	90	4445	4534
1629392	1648600	65	B	0.99976	4584	50	4535	4584
1648680	1684216	66	B	0.99969	4682	98	4585	4682
1684318	1715300	67	B	0.99552	4764	82	4683	4764
1715640	1738250	68	B	0.99834	4808	44	4765	4808
1738860	1763970	69	B	1.0	4867	59	4809	4867
1771460	1799412	70	A	0.99445	4931	64	4868	4931
1799476	1803480	71	A	1.0	4942	11	4932	4942
1806460	1822610	72	B	0.99882	4984	42	4943	4984
1823220	1845844	73	A	0.99732	5026	42	4985	5026
1845972	1870212	74	B	0.51173	5095	69	5027	5095
1870296	1886724	75	B	1.0	5136	41	5096	5136
1886922	1903128	76	B	1.0	5195	59	5137	5195
1903294	1906840	77	B	0.99991	5201	6	5196	5201
1908880	1931356	78	A	0.5216	5247	46	5202	5247
1931378	1935680	79	A	1.0	5260	13	5248	5260
