key	relevance
Technology&Computing>ArtificialIntelligence	1.0
Technology&Computing>Robotics	0.14736083149909973
VideoGaming>VideoGameGenres>SimulationVideoGames	0.09819019585847855
Science	0.09673911333084106
Technology&Computing>Computing	0.09613064676523209
Technology&Computing>Computing>ProgrammingLanguages	0.08360230922698975
Science>Physics	0.07931193709373474
Education>OnlineEducation	0.04773249477148056
Technology&Computing	0.04655378684401512
Technology&Computing>Computing>Internet>WebDevelopment	0.03783039376139641
Technology&Computing>Computing>ComputerSoftwareAndApplications>DesktopPublishing	0.035526618361473083
Hobbies&Interests>ParanormalPhenomena	0.032395705580711365
Technology&Computing>Computing>Internet>InternetOfThings	0.031463373452425
FineArt>Design	0.029631642624735832
Science>Environment	0.02285098470747471
Technology&Computing>Computing>Internet>WebDesignAndHTML	0.019224151968955994
Hobbies&Interests>GamesAndPuzzles	0.015768390148878098
Technology&Computing>Computing>Internet>SocialNetworking	0.012249558232724667
Automotive>AutoType>DriverlessCars	0.011449020355939865
Technology&Computing>Computing>ComputerSoftwareAndApplications>WebConferencing	0.010452189482748508
