start	end	speaker	sentiment	confidence	text
1690	2960	A	0.7583765983581543	Greetings in S.
6580	7330	B	0.5208580493927002	Hello.
8500	9250	A	0.7317204475402832	Welcome.
10500	11292	B	0.6762325167655945	Hi, Daniel.
11356	12210	B	0.8529649972915649	Thank you.
13060	19260	A	0.9859002232551575	Yes, well, we're really looking forward to your presentation.
19340	22210	A	0.587436854839325	You can share your slides and go for it.
23060	23810	B	0.7671424746513367	Great.
31260	34250	B	0.8109061121940613	It can you see it?
35020	35624	A	0.46103888750076294	Yes.
35742	36472	A	0.9716436862945557	Looks great.
36526	37290	A	0.8529649972915649	Thank you.
37660	38984	B	0.7395557761192322	All right, good.
39102	41768	B	0.9884728789329529	So thank you so much for having me.
41854	48732	B	0.9920825958251953	I'm really happy to present this paper today, and particularly because it's the very first time that I present this work.
48866	56190	B	0.9530941843986511	So I'm really looking forward to any feedback and any reactions to this work.
57440	73460	B	0.8405300378799438	OK, so the aim of this paper was to apply the free energy principle to analyze the interdependent dynamics between living systems on the one hand, and nonliving planetary processes.
73880	81300	B	0.779553234577179	And this, hopefully, would, we hope, allow us to gain some insights into the future states of Gaia.
81380	94860	B	0.7839272618293762	And by Gaia we're going to mean the Earth and formulate some predictions and devise potential interventions to alleviate future dysfunction on the planet.
96320	96828	B	0.7123860716819763	Okay?
96914	110560	B	0.9174959659576416	So then the lineup for the presentation is I'm first going to go over, in brief, the theory, the concept of Gaia, so known as the Gaia hypothesis.
111300	126400	B	0.7848007678985596	Then I'm going to go into just giving some essentials on the free energy principle, which I'm assuming that it's not really necessary, but just for the sake of the flow of my argument.
126480	132848	B	0.7675915956497192	Then I'm just going to present some things on the free energy principle and specifically on self organizing interacting systems.
133024	145320	B	0.8716933131217957	And then I'm going to apply the free energy principle to the Gaia poses is in a sort of like comparison analysis, as in how do they, if at all, complement each other for epistemic gain?
145660	162000	B	0.8422507047653198	And then after having done that, this should be should allow us to inform or to gain some insights as per the human behavior in relation to Gaia or the planet Earth.
163220	165250	B	0.7167601585388184	Okay, so let's see how it goes.
165620	173028	B	0.862096905708313	So first I want to introduce the notion of biophilia, which plays a fundamental role in this work.
173194	183770	B	0.9116741418838501	So biophilia came first, or came more prominently in this particular book here, and it's quite interesting.
184620	191332	B	0.8023001551628113	The idea is that the relation of humanity to the rest of the natural world is essentially one of dependence.
191396	194940	B	0.7317646145820618	And this is very much already in the literature and the free energy principle.
196400	209068	B	0.8046506643295288	But more than that, there is this view of the necessity of a continued survival and flourishing that is utterly contingent upon the state and functioning of the environment.
209164	215152	B	0.7372123003005981	So we're talking about things like very utilitarian things like survival, flourishing, mental health, right?
215206	217564	B	0.8109399676322937	So individuals interact with the environment.
217692	239400	B	0.8605220317840576	So to achieve that, but then on top of that, we wanted to add another conceptual layer which is or concerns how humans possess an innate cognitive disposition towards nature, which is known and developed in this particular other field of work as biophilia.
240060	250904	B	0.7501065731048584	And this is the idea of the natural psychological disposition of humans to seek out and connect with other living organisms and the natural environment.
251032	256700	B	0.6936827301979065	So that's kind of like the idea that is encapsulated in the whole framework and theory under biophilia.
259360	272352	B	0.5027820467948914	So then this seems to if that's the case of as things are described by biophilia, then that seems to bring us to a dilemma.
272496	284376	B	0.7624155879020691	On the one hand, we have these natural tendencies, so to speak, of humans to engage with the natural world in a very positive and constructive way.
284478	289444	B	0.6768999695777893	And on the other hand we see the lack of action to protect the Earth.
289492	293664	B	0.7805678844451904	And here we have in mind particularly the case of the climate crisis.
293812	302780	B	0.7337408065795898	So in the presentation I'm going to make my way slowly towards getting to that and to better understand the dilemma.
303920	304476	B	0.7123860716819763	Okay?
304578	309628	B	0.9000716209411621	So let's go in brief over the Gaia hypotheses.
309804	320368	B	0.5116091966629028	So this is a concept that comes more prominently in James Loflock's book Gaia a New Look at Life on Earth.
320544	335880	B	0.7499033808708191	And the idea there is that 3.8 billion years that life has persisted on Earth and conditions have remained remarkably constant and favorable across a huge range of parameters.
337020	347260	B	0.8862295746803284	The Gaia hypothesis is that this consistency or constancy is a natural product of evolution.
348320	359312	B	0.8933885097503662	In a modification, however, of the canonical Darwinism, the Gaia hypothesis somewhat modifies canonical Darwinism how?
359446	377712	B	0.7676167488098145	Well, by thinking that rather than evolution of the individual organisms on an inert environment, what evolves is the whole Earth system with its living and nonliving parts existing as a tight coupled entity.
377776	388410	B	0.5812059044837952	So this is the kind of like, so to speak, refreshing or new way of thinking that somewhat reformulated a little bit of Darwinism, right?
388780	398748	B	0.8315767645835876	The emphasis is not how one individual organism evolves or species evolves, but the whole Earth as a system.
398914	423940	B	0.7794508934020996	So that's quite interesting because, for example, the view that the combined genetic wealth of information of the whole system becomes much more prominent here than the Darwinistic kind of view and this acquires characteristics that are conductive to its continued existence and in turn affect changes on the environment.
424920	442810	B	0.8585156798362732	So then, seen as a whole organism or as a whole system, one can look at Gaia or the Earth as a complex system which appears to have the goal of regulating the climate and the chemistry at a comfortable state of life.
443280	459570	B	0.6964046359062195	And these views and these ideas have come to gain more official expression in 2001 with the Amsterdam Declaration on Earth system science precisely endorsing this view on the planet Earth as a whole system.
460500	472836	B	0.8585049510002136	So then the Gaia hypothesis is a complex system in various ways because it changes in an adaptive and nonlinear way.
473018	478580	B	0.8846781849861145	It also displays dynamical emergent and sudden tipping behavior.
479400	488360	B	0.9144794940948486	And when bifurcation points are reached, the new tractor states form, new tractor states are formed.
488860	496670	B	0.8036197423934937	And this means that it also self organizes and there is interdependence between the processors of the system.
497840	517410	B	0.9614732265472412	And finally, the Gaia hypothesis seems to be quite interesting and extraordinary in the sense that it brings together so many different fields such as ecology, climate science, cybernetics, complex systems theory, chaos, mathematics and philosophy of mine and that's just a few.
518360	519124	B	0.4896698594093323	All right.
519242	531688	B	0.9016645550727844	So then the idea is of the Gaia hypothesis is that we could look at the planet from orbit or as it is known, the overview effect.
531854	544668	B	0.8134000897407532	And the Gaia hypothesis offers this glimpse of a fundamentally different way of thinking of the planet, of thinking that in fact dominated mostly by human history.
544754	557164	B	0.8045796751976013	So it's a little bit of like that very inspiring clip by Karl Sagan, the Pale blue dot whereby the world is considered.
557292	569030	B	0.851179301738739	So throughout the human history there's typically a tendency for the world or the planet to be considered from a single living organism, though, rather than an it.
569720	578870	B	0.8301304578781128	So that's the idea of overview effect and taking this overview effect to look at the planet as this whole living system rather than an it.
580200	580612	B	0.7123860716819763	Okay?
