start	end	relevance	label
410	49500	0.9963237047195435	Technology&Computing>ArtificialIntelligence
410	49500	0.0176373478025198	Technology&Computing
410	49500	0.01166184525936842	Technology&Computing>Computing
410	49500	0.008207111619412899	Technology&Computing>Robotics
410	49500	0.006451589521020651	Automotive>AutoType>DriverlessCars
410	49500	0.005787306930869818	Technology&Computing>Computing>Internet>Search
410	49500	0.004567340482026339	Education>OnlineEducation
410	49500	0.0032160270493477583	Technology&Computing>Computing>Internet>InternetOfThings
410	49500	0.00206102360971272	Technology&Computing>Computing>Internet>ITAndInternetSupport
410	49500	0.0017208224162459373	Technology&Computing>Computing>Internet>SocialNetworking
56140	80240	0.9978936314582825	Technology&Computing>ArtificialIntelligence
56140	80240	0.07530443370342255	Technology&Computing
56140	80240	0.012347969226539135	Technology&Computing>Robotics
56140	80240	0.004304064903408289	Technology&Computing>Computing
56140	80240	0.0022725393064320087	Automotive>AutoType>DriverlessCars
56140	80240	0.002078585559502244	Technology&Computing>Computing>Internet>InternetOfThings
56140	80240	0.0015837445389479399	Science
56140	80240	0.0005899910465814173	Hobbies&Interests>ParanormalPhenomena
56140	80240	0.0005225677159614861	Technology&Computing>Computing>Internet>ITAndInternetSupport
56140	80240	0.0005223951302468777	FineArt>DigitalArts
80820	109820	0.7887217402458191	Technology&Computing>ArtificialIntelligence
80820	109820	0.3890276849269867	Technology&Computing>Computing>Internet>InternetOfThings
80820	109820	0.017395924776792526	Technology&Computing>Computing>Internet>ITAndInternetSupport
80820	109820	0.015751592814922333	Home&Garden>SmartHome
80820	109820	0.00975004956126213	Technology&Computing>Computing
80820	109820	0.007992447353899479	Technology&Computing>Computing>Internet>CloudComputing
80820	109820	0.0046342709101736546	Technology&Computing
80820	109820	0.003646035445854068	Science
80820	109820	0.00347059965133667	Technology&Computing>Robotics
80820	109820	0.003357583424076438	Hobbies&Interests>ContentProduction
110640	134980	0.6170605421066284	Science
110640	134980	0.06258489191532135	Technology&Computing>ArtificialIntelligence
110640	134980	0.006025312002748251	Hobbies&Interests>ParanormalPhenomena
110640	134980	0.005984869785606861	NewsAndPolitics>Politics>PoliticalIssues
110640	134980	0.00542489206418395	Hobbies&Interests>ContentProduction
110640	134980	0.005230635404586792	Technology&Computing
110640	134980	0.0029857729095965624	Technology&Computing>Computing
110640	134980	0.0025276392698287964	Religion&Spirituality>Astrology
110640	134980	0.002524647628888488	Science>Physics
110640	134980	0.0018554343841969967	EventsAndAttractions>PoliticalEvent
135480	164430	0.9967918992042542	Technology&Computing>ArtificialIntelligence
135480	164430	0.08038659393787384	Technology&Computing
135480	164430	0.013573776930570602	Technology&Computing>Computing
135480	164430	0.006594611331820488	Technology&Computing>Computing>ProgrammingLanguages
135480	164430	0.006205269601196051	Science
135480	164430	0.0017941804835572839	Technology&Computing>Computing>Internet>SocialNetworking
135480	164430	0.0016321345465257764	Technology&Computing>Robotics
135480	164430	0.0012491297675296664	Technology&Computing>Computing>Internet>ITAndInternetSupport
135480	164430	0.001119758002460003	Hobbies&Interests>ParanormalPhenomena
135480	164430	0.0011135176755487919	Automotive>AutoType>DriverlessCars
165040	194468	0.9957454800605774	Technology&Computing>ArtificialIntelligence
165040	194468	0.24028992652893066	Technology&Computing
165040	194468	0.1523953229188919	Technology&Computing>Computing
165040	194468	0.010833926498889923	Technology&Computing>Computing>ComputerSoftwareAndApplications>3-DGraphics
165040	194468	0.010286301374435425	Technology&Computing>Robotics
165040	194468	0.008459175005555153	FineArt>DigitalArts
165040	194468	0.0054060714319348335	Technology&Computing>Computing>Internet>ITAndInternetSupport
165040	194468	0.003663896583020687	FamilyAndRelationships>Dating
165040	194468	0.003551670117303729	Automotive>AutoType>DriverlessCars
165040	194468	0.0034171929582953453	Technology&Computing>Computing>ProgrammingLanguages
194634	211260	0.8910648822784424	Technology&Computing>ArtificialIntelligence
194634	211260	0.0058054071851074696	Science
194634	211260	0.005146703217178583	Technology&Computing>Computing
194634	211260	0.002883602399379015	Technology&Computing
194634	211260	0.0019910461269319057	Technology&Computing>Computing>ProgrammingLanguages
194634	211260	0.0012812591157853603	Technology&Computing>Computing>Internet>SocialNetworking
194634	211260	0.0009600697667337954	Automotive>AutoType>DriverlessCars
194634	211260	0.000842309498693794	Technology&Computing>Robotics
194634	211260	0.0005536312819458544	Hobbies&Interests>ContentProduction
194634	211260	0.0004975022166036069	Technology&Computing>Computing>Internet>Search
211330	244196	0.08898057043552399	Technology&Computing>ArtificialIntelligence
211330	244196	0.010480072349309921	Science
211330	244196	0.006256855558604002	Technology&Computing>Computing>Internet>Search
211330	244196	0.004552112426608801	Technology&Computing>Computing>Internet>SocialNetworking
211330	244196	0.0021267139818519354	Religion&Spirituality>Astrology
211330	244196	0.0018559800228103995	Hobbies&Interests>ContentProduction
211330	244196	0.001630859449505806	Hobbies&Interests>ParanormalPhenomena
211330	244196	0.0014932488556951284	BusinessAndFinance>Business>MarketingAndAdvertising
211330	244196	0.0008712731068953872	Technology&Computing>Robotics
211330	244196	0.0008351209107786417	PersonalFinance>PersonalInvesting
244378	280348	0.1629481315612793	Technology&Computing>ArtificialIntelligence
244378	280348	0.0054351650178432465	Science
244378	280348	0.002882764907553792	Technology&Computing>Computing>ProgrammingLanguages
244378	280348	0.001801565638743341	Education>OnlineEducation
244378	280348	0.0013634903589263558	Technology&Computing>Computing
244378	280348	0.0009796092053875327	Education>EducationalAssessment
244378	280348	0.0007191775948740542	Technology&Computing>Computing>DataStorageAndWarehousing
244378	280348	0.0006793590146116912	Technology&Computing
244378	280348	0.000603237422183156	Technology&Computing>Computing>Internet>Search
244378	280348	0.0005980249843560159	Hobbies&Interests>ContentProduction
280444	302120	0.9978216886520386	Technology&Computing>ArtificialIntelligence
280444	302120	0.15593203902244568	Technology&Computing>Computing
280444	302120	0.06926695257425308	Technology&Computing
280444	302120	0.012547094374895096	Technology&Computing>Computing>ProgrammingLanguages
280444	302120	0.007175978273153305	BusinessAndFinance>Business>BusinessI.T.
280444	302120	0.005036667454987764	Science
280444	302120	0.004288798663765192	Technology&Computing>Robotics
280444	302120	0.003562688361853361	Technology&Computing>Computing>Internet>ITAndInternetSupport
280444	302120	0.0028864708729088306	Education>OnlineEducation
280444	302120	0.0027388909365981817	Automotive>AutoType>DriverlessCars
302620	320620	0.9982187151908875	Technology&Computing>ArtificialIntelligence
302620	320620	0.820918083190918	Technology&Computing>Robotics
302620	320620	0.04163653403520584	Technology&Computing
302620	320620	0.020132385194301605	Technology&Computing>Computing
302620	320620	0.004037483129650354	VideoGaming>VideoGameGenres>SimulationVideoGames
302620	320620	0.003711170284077525	Science
302620	320620	0.003358355723321438	Automotive>AutoType>DriverlessCars
302620	320620	0.0027753303293138742	Science>Physics
302620	320620	0.0023978049866855145	Technology&Computing>Computing>ProgrammingLanguages
302620	320620	0.0010208076564595103	Hobbies&Interests>GamesAndPuzzles
321600	353320	0.15787498652935028	MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders
