start	end	sentNum	speaker	confidence	text
6570	7614	1	DANIEL FRIEDMAN	0.99868	Hello and welcome.
7732	10718	2	Daniel	0.97277	It's June 19, 2023.
10884	17534	3	Daniel	0.5925	We're going to have a presentation and a discussion with Maxwell Ramstead and Mahault Albarracin here.
17652	21050	4	Daniel	0.99953	So thank you, Maxwell and Mahault, for joining.
21130	26482	5	Daniel	0.99988	Looking forward to your presentation, setting some of the context, and then thank you to all of our guests.
26586	33010	6	Daniel	0.9775	You'll have an opportunity to introduce yourself and give some background when you first give reflections.
33090	35634	7	Daniel	0.584	So on to the slides.
35682	36630	8	Daniel	0.99965	Maxwell.
37130	37762	9	MAXWELL RAMSTEAD	0.93235	Excellent.
37826	44586	10	Maxwell	0.99996	Well, maybe now and I can just briefly reintroduce ourselves for those of us watching at home.
44768	48086	11	Maxwell	0.99765	So, hey, folks, my name is Maxwell Ramstead.
48198	52270	12	Maxwell	1	I am the director of Research versus AI.
52850	60750	13	Maxwell	0.58	I am a scholar in the tradition of active inference and an expert on the Free Energy Principle.
61410	61822	14	Maxwell	0.63964	Yeah.
61876	63194	15	Maxwell	0.51	And Mahault,
63242	64400	16	Maxwell	0.99974	would you please?
65570	66222	17	MAHAULT ALBARRACIN	0.99988	Sure.
66356	67086	18	Mahault	0.97779	So.
67268	68862	19	Mahault	0.99999	My name is Mahault Albarracin.
68926	70686	20	Mahault	1	I work at Versus with Maxwell.
70718	77874	21	Mahault	0.48287	I'm Director of Product for Research and development, but I'm also doing a PhD in cognitive computing.
78002	85206	22	Mahault	1	I worked in social sciences and in artificial intelligence in the artificial intelligence field.
85308	100540	23	Mahault	1	And I've specifically tried to apply active inference to more socially grounded questions and sometimes more abstract and representational questions, diving all the way down to the philosophy that can be attached to it.
103180	104440	24	Maxwell	0.99987	Thank you, Mal.
104880	108076	25	Maxwell	0.9841	So, yeah, I'm very pleased to present this work.
108258	117580	26	Maxwell	0.99995	Today, Mao and I will be discussing our new preprint called the Inner Screen Model of Consciousness.
117660	126240	27	Maxwell	1	And it is about basically an application of the Free Energy Principle to the problem, the conundrum of consciousness.
127460	140890	28	Maxwell	0.92576	So just to give a little bit of background and now I'll just be walking through the slides, if at any point you want to jump in and add complete correct, please feel free to do so.
142220	147944	29	Maxwell	0.99998	This is work that started in late last year and continued throughout the year.
147982	152010	30	Maxwell	0.79248	It's preoccupied us quite a bit, actually, over the last while.
152540	171132	31	Maxwell	0.83954	Mao and I are the lead authors on this, what has now become a series of papers, with one more preprint coming out, hopefully before the end of the month, and another in the works, hopefully before the end of the year, with the same core group of authors.
171276	179300	32	Maxwell	0.9799	So obviously Mao, as well as Adam Saffron, Alex Keefer, Brendan Klein, Chris Fields and Karl Friston.
179640	184128	33	Maxwell	0.63	And the follow up papers include a bunch of other authors.
184224	192230	34	Maxwell	0.55667	So we've been working with some pretty cool folks on this, folks listed here and others.
193240	194036	35	Maxwell	0.58748	Yeah.
194218	204468	36	Maxwell	0.62903	So the overall aim across the two or three papers is to present something like a minimal, unifying model of consciousness premised on the Free Energy Principle.
