"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;35;15","00;01;03;11","Hello and welcome, everyone. Thanks for joining. It's November 30th 20, 21 and we're in active live stream number 33.2 on thinking like a state embodied intelligence in the deep history of our collective minds. This is the second discussion we've had on this paper and if you're watching a long live definitely ask us questions because it'll help us have a fun feedback and a discussion."
"Speaker 1","00;01;05;01","00;01;33;07","Welcome to Active Inference Lab. We are participatory online lab that is communicating, learning and practicing applied active inference. You can find us at the links here on this slide. This is a recorded and an archived live stream, so please provide us with feedback so that we can improve our work. All backgrounds and perspectives are welcome and we'll be following good video etiquette for livestreams it's a new slide."
"Speaker 1","00;01;33;17","00;02;04;16","The short link is gone. It's been deprecated thanks to the work of many awesome active lab participants and especially Jessica B, we have moved over our live stream past an upcoming database to a coder site. So you can go to this code site or maybe somebody can post the link. And this is an interactive way for you to look at the date video, the title, the number, the guests that were on the stream, the keywords, all the links."
"Speaker 1","00;02;05;00","00;02;25;24","This is linked up with our knowledge management as well as our people management CRM as they call it. So this is an awesome tool that we're using with Kota and hopefully it improves the find ability and the index ability so that if you're looking for some keyword, you can find all the live streams where we discuss that keyword."
"Speaker 1","00;02;25;24","00;02;35;09","Or if you have somebody who you like to listen to, then you can find them in the guests or the participants section and you can hear what they had to say about a certain topic at a certain time."
"Speaker 1","00;02;37;13","00;03;19;00","Today in Active Stream 33.2, we're going to be having our dot to jump off slash speculate onwards and upwards. Discussion on the paper by Oflc would include thinking like a state embodied intelligence in the deep history of our collective minds. So we'll just have fun. We have some topics from last time that we put on a slide for 33.2 that we can talk a little bit through as always, things come up and it'd be great to have anyone's questions in the live chat, otherwise we're just going to be chilling and talking about this cool paper."
"Speaker 1","00;03;19;19","00;03;38;02","So we will start with introductions and then just take it from there. I'm Daniel. I'm a researcher in California, and I'll save my specific excitements or what I'd like to or remembered about the paper for our kind of intro round and I'll pass to Dean."
"Speaker 2","00;03;40;03","00;04;01;04","I am Dean, I'm Calgary and I'm kind of interested like that and seeing what happens when like our migration from Google to Coda and we and we pick up and move off of some of these representations or some of these ideas what that looks like. And I'll pass it over to Stephen."
"Speaker 3","00;04;03;21","00;04;32;19","Hello, I'm Stephen. I'm based in Toronto and yeah, I'm interested about the generative business. I think this paper starts to create and I've had some good conversations with Dean actually, and we've been chewing over how much this may be opens new doors maybe is a step too far at this stage and well, other doors we might have the we can step into."
"Speaker 3","00;04;32;19","00;04;39;15","So it's I think it's an interesting set of mirrors and the alleyways to go into."
"Speaker 1","00;04;41;09","00;05;03;06","So I'm curious what those doors are, which ones have ramps, which ones are downhill, which ones are a spiral staircase? Like what places would one go from this paper? And I'm sure we can start even writing on our 33.2 slide, like, what are those doors are they ajar or are they locked."
"Speaker 2","00;05;07;11","00;05;33;28","So Daniel, one of the things in I don't know if this is sense making or just messing with something, but if a city was made up, oftentimes like what we see in some of the empty ashes work and then there were markup blankets all over the place, what might that look like relative to the sort of the the city that I live in or the city that you live in or the city that Steven lives in?"
"Speaker 2","00;05;33;28","00;05;51;05","In are there ways that we can either dissimilarities and are there real differences between what that sort of makes your world markup blankets would represent as versus their actual representations of actual cities? That's one of my questions."
"Speaker 1","00;05;54;14","00;06;16;17","So let me kind of unpack that. You're talking about the M.C. Ascher art with the stairs going in different apparent directions and asking whether those portals would reflect intelligently designed transporters or what does that physical or cyber physical city look like?"
"Speaker 2","00;06;17;03","00;06;28;10","Yeah. And many of these live streams, you've had one image on the slide that has the ants walking around the I forget what that symbol is."
"Speaker 1","00;06;28;18","00;06;30;06","Yeah. Mobius strip with an answer."
"Speaker 2","00;06;30;11","00;06;37;15","The movie a strip. So that would be an example of a real representation that we could generate. But it's not a city. That's my question."
"Speaker 1","00;06;40;26","00;06;43;04","OK, Stephen, and welcome, Dave."
"Speaker 3","00;06;45;28","00;07;11;13","Yeah. Is that as it is? I mean, it also takes me thinking about cyclotrons or just simple transect walks, which is what you can do in a participatory engagement with a town or something where literally you transact, you walk through cross-section of the town that you don't want encounter with the way sort of structuring participation. But it's, it's an interesting question you right?"
"Speaker 3","00;07;12;06","00;07;30;16","So basically start to move through and we go through a path and start to see what's on that route. And it's the same thing. That's the question that goes back to you as to why the doorways. It's like the difference. So where do I find my doorways and stuff squeezing through the doorway or when do I need to again step back and find the unifying principles?"
"Speaker 3","00;07;30;26","00;08;09;12","And when do I need to go back to accuracy? Complexity, and when do I go in to try and force through the doorway, you know, and active influence is allow me to step back and hold more rather than try and not worried about fitting through the doorway. However, as we realize we're talking here, like at some point you need to put stuff into the communications encoder and Google Docs, you know, so in some ways you're going to categorize for practical, practical purposes, right?"
"Speaker 3","00;08;09;12","00;08;20;08","But it's not the same as walking on the Mobius Strip. So there's an interesting challenge as practitioners that we face Hmm."
"Speaker 1","00;08;21;17","00;08;50;08","OK, welcome back, Dave. I hope it's working. Just everyone remember to, you know, if you're not talking and turn off all your messaging applications, the idea of the transact, that reminds me a lot of ecology where we know that there's spatial and temporal variation but a common approach is to take a transect like either going up an elevation gradients or going within the same elevation gradient."
"Speaker 1","00;08;50;08","00;09;27;28","So those are kind of like the two directions that we always talk about going on, the rotational component that climbs straight up the hill to see how elevation changes biodiversity or to go at the same altitude maybe on a north to south to ask how does latitude influence biodiversity at a given elevation that's like that ISO contour. So then the transect is a sampling approach that in the context of a generative model gives us a picture of the map of the territory."
"Speaker 1","00;09;28;11","00;09;29;22","So yeah. Steven."
"Speaker 3","00;09;30;24","00;10;05;12","Yeah, that's good. I think it's probably been ported over when whoever did that is probably more used in participate tree development and community development than participatory theater. And so it's like support development might touch on it, but a lot of times of work doesn't really let up when you go there. They just talk about scenes and situations. But I think the transit is a nice way to sort of walk through and get a cross section in that kind of semi scientific way."
"Speaker 3","00;10;05;25","00;10;27;17","But I actually then was much more interesting than going for social topography and just allowing people to get the whole landscape out there, which in some ways once we get into the kind of agent based work which I didn't know about that, but you know, then the argument would be, well, the transit is already adding all this complication."
"Speaker 3","00;10;27;17","00;10;57;29","You've got people walking, taking a cross section of the town as opposed to having something nice and clean. So I didn't some we won't go even further, but you my experiences as well it's OK if you regime if attention is being organized around a certain type of act of inference. Right so yeah you don't be doing if you're deducting because you just get completely swallowed it's swallowed up by it so that that could be interesting so cross over that."
"Speaker 1","00;10;59;09","00;11;22;09","Well it's like one way to take the transect and perhaps a Noel transect would be a quote straight line that would just be unbiased. It's a simple choice. And then in a city you might want to take that transect or you might be on rails, so you might be taking the f muni in San Francisco and that's like giving you scenes of city life."
"Speaker 1","00;11;22;28","00;11;45;18","And that actually speaks to the difference between Kronos and Kairos. Kronos is like that straight line that just doesn't care whether you're putting the meter stick over the city or the mountain. And then Kairos is like that streetcar or the path that's like you're walking along the path, but it might have curves, but that's the path that you're on."
