"Speaker Name","Start Time","End Time","Transcript"
"Unknown","00;00;31;05","00;01;03;16","All right. Hello, everyone. Welcome to Active Lab. Livestream number 33.1. It's November 23rd 2021 welcome to the Active Lab, a first time participants and returning participants and listeners. We are a participatory online lab that is communicating, learning and practicing applied active inference. You can find us at the links here on this slide. This is a recorded and an archived live stream, so please provide us with feedback so that we can improve our work."
"Unknown","00;01;04;12","00;01;31;06","All backgrounds and perspectives are welcome here and will be following good video etiquette for live streams. We are in the final two weeks of November. 21 discussing thinking like a state paper of choice and we have some tentative paper selections for number 34 and likely will take a break and start with 35 in the beginning of January 22."
"Unknown","00;01;31;25","00;01;57;16","But we're really looking forward to an exciting 2022 so if you have any ideas for people to invite for other streams or if you yourself would like to join then just let us know today. Inactive stream number 33.1 we're going to be learning and discussing this very cool paper thinking like a state embodied intelligence in the deep history of our collective minds by a case survey."
"Unknown","00;01;57;16","00;02;33;11","I'll go ahead and call it and it's just a discussion video, even though we have the author on the stream, which is awesome, we're pretty much in the dark one going to go over anything that we want to. We can return to some keywords and bigger questions that we raised in the zero. We can add notes for next steps for questions to think about over the coming week to touch on again in the to or possible ways somebody could continue this avenue of research and we will be discussing this paper in next week, 33.2."
"Unknown","00;02;35;01","00;03;00;03","OK, we'll go around and introduce our panel today. Everyone can give just a short check in. They can say hello and something that they remembered from the paper or something that they were excited about to discuss and then pass it to someone who hasn't spoken. And then we'll conclude with the author. So I'll start. I'm Daniel I'm in California."
"Unknown","00;03;00;09","00;03;38;10","And just as we were discussing right before we started, I want to explore this aspect of states as anticipate Tory cognizance, not just reactive cognizance. And I'll pass it to Dean I am Dean in British Columbia and ensconced in a cedar box today, but in my cabin and I like the paper because I want to see whether or not there are parallels between what happens on an individual level, what happens on more organized levels of individuals."
"Unknown","00;03;38;19","00;04;03;26","And I'll pass it over to Blue Good morning or good whatever time of day it is in your world. Everyone, I'm Blue Knight. I'm an independent research consultant in New Mexico. And I like this paper for many reasons. But my favorite reason is the scale three aspect of self-assembly. So it's self-assembly at a much larger scale than I'm used to."
"Unknown","00;04;03;26","00;04;36;00","I normally study cells and sub cellular organizations, so I like how active inference unites the things that I like to study with state hood and larger scale organizations. And I will pass it over to first time participant and hello, everybody. My name is Andy. I'm in Richmond, Virginia. I'm very good at the mechanics of how intelligence works through a collective, but are there universal things that we can do?"
"Unknown","00;04;36;00","00;05;31;24","We can apply broadly to the movement of information through relatively closed systems and and how to modify that, the cognition that goes along with it. And I will pass it along to Stephen Hello and good morning, Stephen, here in Toronto. Yeah, I'm interested in this paper in terms of the scale of the social impacts of of looking at states and how active inference scales up and also maybe a little bit provocation in terms of like how much are we looking at the, the dynamic states of organisms or macro organisms and how much we looking at the state of the dead set of artifacts that helps us work with our niche and the scale of working"
"Unknown","00;05;31;24","00;06;07;18","with macro artifacts in the niche, as much as macro cognitive agents so I'll be interested about that and I'll pass it, I believe, to Daniel. Thank you, Stephen. I think we've all we nine authors have gone so survival would be awesome. Just to kind of recap, hello and what brought you to writing this paper as we kick off the discussion so hello my name is and also Vola."
