start	end	paragNum	speaker	confidence	startTime	wordCount	text
3750	4300	1	A	0.75794	00:03	1	You.
6350	34622	2	B	0.99997	00:06	64	Hello and welcome, everyone. This is guest stream number 53.1 at the Active Inference Institute. It's August 23, 2023. We are going to be having a presentation followed by a discussion around the recent work of Alexei Tolchinski, a case for chaos theory inclusion in Neuro psychoanalytic modeling. So if you're watching live, please feel free to add any questions into the live chat.
34766	46070	3	B	0.60406	00:34	28	Otherwise, we will now have the presentation followed by a discussion with our excellent panelists. So thank you everybody for joining. And Alexi, to you for the presentation.
49130	63882	4	A	0.99767	00:49	31	Thank you, Daniel. Thank you, Mark, for finding the time. I'm very grateful and excited to talk about this. Thank you, Andrea Brynn Albert. I hope maybe Mike will join us.
63936	76880	5	A	0.94	01:03	25	And thank you, Daniel And, active inference institute, for organizing this meeting. So, can you see the slides? Yep. Okay, so I'll just proceed then.
79190	107754	6	A	0.99379	01:19	76	This is the outline of the talk. I'll share some preliminary comments and talk briefly about assumptions in the current models, summarize the data, talk about free energy principle formulations as compatible with chaos, and talk about some future developments. And hopefully we can discuss that. I'm very much looking forward to have more questions than answers. I'd like to start with what Michael Levin taught me, I guess, is just why it's important to me.
107792	141162	7	A	1.0	01:47	83	The most important thing is the clinical applications. I think that with your work, Mark, and with Pang SIP's work, we have been moving away from dualism over the course of some time. But I think the other big d determinism is still highly prevalent and dominant. And I do think it influences our clinical work, diagnosis and psychotherapy and assessments. And I think that it may be beneficial for some of the harder conditions we work with to consider, including nonlinear framework.
141326	184914	8	A	0.91562	02:21	100	That's my main focus. This is the link to the preprint. And the paper is published fully in Neuropsychoanalysis Journal. Some of it is discussion with this foundational paper that you, Mark, wrote, the new Project for a Scientific Psychology General Scheme, which is a perhaps revision, a revival of Freud's famous paper Project for Scientific Psychology. And I'd like to give you credit, Mark, that you have been opening conversations between disciplines that hadn't been talking to each other prior to your efforts, such as psychoanalysis and neurosciences, you've been doing for more than 20 years with great success.
185112	215494	9	A	0.99999	03:05	78	In the same spirit, I wanted to mention that Society for Chaos Theory in Psychology exists since 91, which is when their first conference happened, about less than 20 years. Then the first conference on chaos in Lake, Italy, around Lake Italy, lake Como in Italy in 76, which was mostly physicists at that time. And then psychologists joined. And I've attended the recent conference in Toronto, which was absolutely wonderful. And I've met extraordinary clinicians and scientists.
215542	223920	10	A	0.99	03:35	28	And I think that it would be beneficial to open that dialogue as well. And maybe if there is a wall between us to consider demolishing the wall.
227490	264810	11	A	0.99991	03:47	104	In terms of intent for the paper, you, Mark, pointed out to me that you've had an exchange with Robert Gallitzer Levy. For those of you who may not know him. He's a psychoanalyst from Chicago, a psychoanalytic writer and teacher who wrote a book on non linear psychoanalysis and deserves a lot of credit for his advocacy and he's sharing his thoughts. He posed a question to you, Mark, of possibly considering nonlinear components in that seminal paper, your Project for Scientific Psychology. And to which he responded that the key point in such discussion was whether the mental apparatus was indeed nonlinear.
265150	297426	12	A	0.99912	04:25	94	So I took your comment as a task, as a challenge, if you wish and decided to write a paper about it. I don't know if the data presented is sufficient, but I tried, and very clearly I don't intend to contradict or criticize. That would be funny of me to do. I'm hopeful maybe to add a branch on this tree that you're growing, clinical and theoretical tree. And should you consider it worthwhile to go in this direction we wouldn't have to change very much because this is the paper by Friston.
297458	321374	13	A	0.43266	04:57	63	Lancelot de Costa and others called Stochastic. Chaos and Marker blankets. Free energy principle is compatible with the chaotic attracting set. What I thought was not present just yet was a formulation where the attracting set experiences a phase transition. And I took liberty to ask Karl about it and he shared some very nice thoughts that I will, with his permission, share.
321412	349186	14	A	1.0	05:21	63	At the end of the talk, I'd like to cite Maxwell Ramstead, whom you know, and his colleagues from the paper and Bayesian mechanics of physics, often by beliefs where they talk about dynamics, mechanics and principles. And in physics, Kepler's work is descriptive. It shows what the orbits of heavenly bodies are. Mechanics are the how of the dynamics. This is Newton's.
349218	371214	15	A	0.9924	05:49	64	Laws and principles are prescriptive. They are about why things work this way. There's a certain hierarchy in physics where you could derive the second law of Newton from principle of least action. And then if you have initial conditions, you could calculate the dynamics. The reason I'm mentioning that is, I think, Mark, your new project for scientific psychology is a high road.
371412	407690	16	A	0.95696	06:11	117	It seems to start from first principles such as the free energy principle and then you seem to derive things down from there. So I thought, why not try to see how the low road may look like? If in addition to these derivations and deductions and declaration of what entropy should be in the brain what if we measure it in Animal Studies and Human Studies in Health and Pathology and see what the data shows and whether or not the low road meets the high road in the middle? Or perhaps something may need to be added. I also like to clarify why I spend time in the paper talking about obvious things for everybody.
407760	446854	17	A	0.99871	06:47	98	Here the axioms and postulates. And I'm quoting here Edward Frankel, who is a mathematician at you know, Michael will forgive me, but viewpoint is that one can say that some parts of biology can be seen as based on chemistry, which can be seen as based on physics, which can be seen as based on mathematics. So how do things work in mathematics? We know that Karl Frieston likes to translate nearly everything he works on into the language of mathematics. Classically there's something called a formal system which we can metaphorically compare to building a house.
446972	465702	18	A	0.9901	07:26	54	So the foundation of the house is a set of axioms that has certain qualities. And then we build things up using the logic of Aristotle. And we derive things like theorems. An example would be Euclidean geometry, which is on the plane that is based on five axioms of Euclid. That's the foundation.
