"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;27;02","00;01;01;22","All right. Hello and welcome to Active Livestream number 42.0. It's April 16th, 2022. Welcome to the Active Lab. We're a participatory online lab that is communicating, learning and practicing applied active inference. You can find us at the links on this slide. This is a recorded and an archived livestream, so please provide us feedback so we can improve our work all backgrounds and perspectives are welcome and we'll be following good video etiquette for livestreams and said Thanks a ton for joining us."
"Speaker 1","00;01;02;20","00;01;38;12","Really looking forward to this conversation. If you want to learn more about active live activities, check out Active Inference Board. OK, we're here in Active Livestream number 42.0 and we are starting to learn and discuss this paper robot navigation as hierarchical active inference in the journal Neural Networks October 2021 it's by ozone cattle timber Belgian tune Thunder Mallee Bart Dot and Adam Safran and some of whom we're looking forward to speaking with in the upcoming weeks."
"Speaker 1","00;01;38;28","00;02;14;17","And this video is an introduction for some of the ideas and just some background and context and rapidly assembled fun and memes that we'll go through. So it's just the introduction of a discussion and we hope that if you're watching live or later, that you can still contribute to this. And we're going to go over the main aims and claims of the paper, then the abstract and roadmap, and then walk through some cool keywords and context, which will be great to hear since perspective from working with robotics, which is an area that certainly I've never actually been involved in."
"Speaker 1","00;02;14;17","00;02;36;08","So going through some of the more applied work that we're going to see with robotics and also some of the more formal aspects from active inference. And then this third vector that maybe we both share, which is some of the biological basis of navigation. So we're going to just go into the introductions first I'm Daniel, I'm a researcher in California, and I'll pass to sit."
"Speaker 1","00;02;36;20","00;02;40;03","So Sid, I'll walk through your slides. But yes, let's hear it."
"Speaker 2","00;02;41;26","00;03;13;17","So let's go to Slide nine. And before I even address myself, I would say that we need to address the elephant in the room that this is Livestream number 42, which is one of my favorite numbers on the favorite number for a lot of people because it's the answer to life, universe and everything so this is the first time that I am like coming to an active inference livestream and I'm actively inferring the whole idea of active inference itself."
"Speaker 2","00;03;13;17","00;03;45;06","I'm very new to the field. So, so yeah, very excited to learn a lot of things and yeah, just as we are on this slide right now, 42 has a lot of other references that you can check out on that Wikipedia link. OK, moving to the next slide, I usually document like the many things that I've been up to this particular link, and in the next slide I highlight like the few places where I have had the fortune to be at."
"Speaker 2","00;03;45;06","00;04;32;18","So I formerly have studied computer science and design and I've like meandered by accident and by intention in a lot of different places that you can see here. So I studied computer science at a university in India which practices a lot of hands on experience, and that's where I got my start in robotics and a lot of other things then and then studied further and through various participatory workshops and internships, space organizations, media labs, and then spent two years at financial services to understand how money works and was introduced to robotics mostly through open source software in the bottom most thing that you see here, that's the Google Summer of Code program."
"Speaker 2","00;04;33;07","00;05;13;28","And I would go into more detail about how that robotic journey even started these days. I'm very much interested in how coordination happens and how we can think about security of like countries and communities in general and more importantly, all the emerging aspects of society. That's technology, economics, culture and policy. So I know that active inference is a study of autonomous behavior, and we are moving into this area of very decentralized and autonomous organizations are gaining a lot of popularity as well as like mainstream acceptance, increasingly."
"Speaker 2","00;05;13;28","00;05;40;01","So it's very interesting to see where this new field of study that's active inference that is a field that is invented in our lifetime. Like it's very rare to see that you get to explore a field that that is so recent and has a long history of like true connections to other fields. So it's definitely an evolving area which can help explore other evolving areas."
"Speaker 2","00;05;40;01","00;06;09;16","And that's what I find very fascinating about applying active inference in the way that it's applied in this paper as well. So I'll try to explain, like the history of robotics in a way through the lens of my experience with it. So one of the first things that I did when I started studying, so as you can see, I started studying in 2012 and immediately jumped in to like all the robotics labs that I could get my hands on and university."
"Speaker 2","00;06;09;23","00;06;48;07","And one of the first tasks that was very appealing to me was like multi robot teams, like how do teams operate that? Teams have been like a constant like fascination for me throughout life. Like human teams, teams of biological are organizing like organizations, organisms such as aunts and bees and then themes of like robots. And we derive a lot of like inspiration as well as a lot of like biomimicry kinds of techniques."
