start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
8730	8846	1	A	0.95969	1	1	All
8868	9390	1	A	0.99063	2	2	right.
9540	9854	2	A	0.99993	1	3	Hello
9892	10046	2	A	0.89	2	4	and
10068	10398	2	A	0.99998	3	5	welcome
10484	11070	2	A	0.99998	4	6	everyone.
11220	11534	3	A	0.52175	1	7	It
11572	11822	3	A	0.99939	2	8	is
11876	12362	3	A	0.9634	3	9	Saturday,
12426	12922	3	A	0.46	4	10	August
12986	13694	3	A	0.83	5	11	26,
13812	14286	3	A	1.0	6	12	2023
14308	15774	3	A	0.81	7	13	and
15812	16026	3	A	0.99992	8	14	we're
16058	16302	3	A	0.99992	9	15	here
16356	16814	3	A	0.54077	10	16	in
16932	17354	3	A	0.99998	11	17	Physics
17402	17614	3	A	0.99869	12	18	as
17652	18046	3	A	0.99656	13	19	information
18148	18762	3	A	0.84918	14	20	processing
18826	19054	3	A	0.99991	15	21	in
19092	19246	3	A	1.0	16	22	the
19268	19642	3	A	1.0	17	23	fourth
19706	20570	3	A	0.99994	18	24	discussion.
20730	21006	4	A	0.99998	1	25	Thank
21028	21166	4	A	0.99998	2	26	you
21188	21470	4	A	0.99982	3	27	everybody.
21540	21834	5	A	0.72261	1	28	Who's
21882	22266	5	A	0.99993	2	29	joining
22298	22590	5	A	1.0	3	30	live
22660	23086	5	A	0.99986	4	31	or
23188	23550	5	A	0.78536	5	32	watching?
23620	23854	6	A	1.0	1	33	Live
23892	24094	6	A	0.8129	2	34	or
24132	24382	6	A	0.99995	3	35	watching
24436	24606	6	A	0.9701	4	36	in
24628	25266	6	A	0.95201	5	37	replay.
25418	25686	7	A	0.98317	1	38	This
25708	25846	7	A	0.99991	2	39	should
25868	26006	7	A	1.0	3	40	be
26028	26118	7	A	1.0	4	41	a
26124	26486	7	A	0.99996	5	42	really
26588	26902	7	A	0.99997	6	43	fun
26956	27442	7	A	0.98978	7	44	discussion
27506	27782	7	A	0.90798	8	45	as
27836	28530	7	A	0.99989	9	46	usual.
28690	28966	8	A	0.99138	1	47	So
28988	29138	8	A	0.99853	2	48	we're
