start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
2940	3490	A	0.64	1	1	1	You.
7700	8400	B	0.96841	2	1	2	Hello
8550	8864	B	1.0	2	2	3	and
8902	9152	B	1.0	2	3	4	welcome,
9206	9810	B	0.99996	2	4	5	everybody.
10340	10848	B	0.99999	2	5	6	This
10934	11280	B	0.99998	2	6	7	is
11350	11900	B	0.9997	2	7	8	physics
11980	12272	B	0.99986	2	8	9	as
12326	12784	B	0.99999	2	9	10	information
12902	13852	B	0.99992	2	10	11	processing.
13996	14780	B	0.8394	2	11	12	It's
14940	15532	B	0.99	2	12	13	October
15596	16252	B	0.93	2	13	14	28,
16316	16656	B	1.0	2	14	15	2023,
16678	18400	B	0.93	2	15	16	and
18470	18844	B	0.83969	2	16	17	we're
18892	19488	B	0.77803	2	17	18	in
19654	20668	B	0.99705	2	18	19	discussion
20844	21570	B	1.0	2	19	20	six,
22180	22544	B	0.99996	2	20	21	so
22582	22796	B	0.99977	2	21	22	we'll
22828	23410	B	0.99999	2	22	23	see
24020	24384	B	0.99998	2	23	24	where
24422	24576	B	1.0	2	24	25	and
24598	24784	B	0.99994	2	25	26	how
24822	25024	B	1.0	2	26	27	and
25062	25264	B	0.99993	2	27	28	when
25302	25456	B	0.99995	2	28	29	we
25478	26050	B	0.99998	2	29	30	go.
26420	26736	B	0.99979	2	30	31	But
26758	26896	B	1.0	2	31	32	to
26918	27104	B	0.99971	2	32	33	begin
27142	27800	B	0.95174	2	33	34	with,
27990	28440	B	0.77725	2	34	35	thank
28510	28696	B	1.0	2	35	36	you
28718	29000	B	0.99986	2	36	37	for
29070	29496	B	0.99999	2	37	38	watching.
29598	29816	B	0.99997	2	38	39	If
29838	30036	B	0.96058	2	39	40	you're
30068	30408	B	0.99996	2	40	41	watching
30494	30984	B	0.99992	2	41	42	live,
31102	31432	B	0.99999	2	42	43	please
31486	31752	B	0.94133	2	43	44	feel
31806	32216	B	0.98	2	44	45	free
32318	32824	B	1.0	2	45	46	to
