start	end	sentNum	speaker	confidence	text
3150	3700	1	A	0.54	You.
6710	8418	2	B	0.69	Hello and welcome, everyone.
8584	20930	3	B	0.99871	It's September 30, 2023, and we are in physics as information processing discussion five should be a fun discussion on a great fifth lecture.
21430	40438	4	B	0.99977	So, Andre, if you'd like to give some opening remarks, and then also anyone else, whether it's your first time joining a discussion or not, it would be great to hear your remarks on lecture five or just where you're coming at it today.
40544	42270	5	B	0.97226	So first though, Andre.
43810	44222	6	C	0.99971	Sure.
44276	45418	7	C	1.0	Hello, Daniel.
45594	51230	8	C	0.76961	So I may as well start off by sharing the slides, right?
51300	52320	9	C	1.0	What do you think?
53430	54180	10	B	0.83361	Sure.
54870	62580	11	C	0.98267	So just before, as a warm up, let's review some of the things that Chris mentioned last time.
63750	72230	12	C	0.86215	So near the beginning, the main thing was this distinction between reductionist and scale free theories.
74810	84758	13	C	0.99975	Obviously, one very salient feature of the free energy literature is that it falls under scale free theories.
84934	92510	14	C	0.99945	These are theories where there is no preferred scale of energy or distance.
94930	99706	15	C	0.56846	Reductionist theories are based on such a scale existing.
99738	100030	16	C	0.9706	Right.
100100	104766	17	C	1.0	You want to break the pieces into the fundamental building blocks of the Legos.
104958	126550	18	C	1.0	People think of usually high energy or particle physics as the archetype of this thing, whereas in scale three theories, there is no such thing, and we should have the same skeletons or the same framework at different scales.
128990	131660	19	C	0.95	This is going to be very important.
132110	150874	20	C	0.99814	Chris, correct me if I'm wrong, but especially for the coming lecture where we talk about biology, Chris himself made a few remarks on how the renormalization group flow, aka the process of going from smaller to higher scale, may be trivial in biology.
151002	154766	21	C	1.0	That is to say that there is a self similarity.
154878	161102	22	C	0.72	Okay, so some features of biology should remain invariant at different scales.
161246	171080	23	C	0.65	That is what cells are to a body, different individuals of a species might be to an ecosystem, that sort of idea.
172650	187498	24	C	0.99635	So after talking at scale, and perhaps when we get to the question parts, I guess this is the one thing that I would like Chris to explain a little more precisely what these diagrams mean.
187584	191774	25	C	1.0	I have a rough idea, but it would be nice to hear him talk about that again.
191972	196000	26	C	0.98716	Anyways, in the second half, basically.
198050	198798	27	A	0.99996	We.
198964	207860	28	C	0.99997	Started asking, as is the theme in this course, so far from first principles, what do you need to talk about?
209350	210562	29	C	0.99988	Space and time.
