key	relevance
Science>Physics	1.0
Science	0.07645829021930695
Science>Chemistry	0.06161351874470711
Science>BiologicalSciences	0.05912407860159874
Technology&Computing>Computing>ComputerNetworking	0.045261263847351074
Technology&Computing>Computing	0.03943594917654991
Education>LanguageLearning	0.03939032554626465
MedicalHealth>DiseasesAndConditions>EyeAndVisionConditions	0.03826523199677467
Science>SpaceAndAstronomy	0.03433472663164139
Technology&Computing>VirtualReality	0.0337909571826458
Hobbies&Interests>ParanormalPhenomena	0.03232652693986893
Technology&Computing>Computing>ProgrammingLanguages	0.0206525307148695
Technology&Computing	0.018128085881471634
NewsAndPolitics>Weather	0.01410828996449709
Science>Environment	0.013839375227689743
Technology&Computing>Computing>ComputerSoftwareAndApplications>Databases	0.012507368810474873
Technology&Computing>AugmentedReality	0.012055528350174427
Technology&Computing>Computing>DataStorageAndWarehousing	0.009880815632641315
Education>EducationalAssessment	0.006787251215428114
Technology&Computing>Computing>Internet>ITAndInternetSupport	0.0056838844902813435
