start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
5460	6010	A	0.59	1	1	1	You.
8300	8664	A	0.99995	2	1	2	Hello
8702	8856	A	0.94	2	2	3	and
8878	9160	A	1.0	2	3	4	welcome.
9230	9476	A	0.99142	2	4	5	It's
9508	9924	A	1.0	2	5	6	August
9972	10532	A	0.73	2	6	7	16,
10596	11832	A	0.93	2	7	8	2023.
11966	12276	A	0.92846	2	8	9	We're
12308	12456	A	0.99811	2	9	10	in
12478	13048	A	0.71	2	10	11	the
13214	13844	A	0.99987	2	11	12	collective
13892	14680	A	0.99925	2	12	13	behavior
15020	15972	A	0.90949	2	13	14	discussion
16116	16836	A	0.99984	2	14	15	section
16948	17224	A	1.0	2	15	16	of
17262	17512	A	1.0	2	16	17	the
17566	17876	A	0.99022	2	17	18	active
17908	18276	A	0.99865	2	18	19	inference
18308	18408	A	1.0	2	19	20	for
18414	18536	A	1.0	2	20	21	the
18558	18792	A	1.0	2	21	22	Social
18846	19560	A	0.71282	2	22	23	sciences
19980	20488	A	0.80187	2	23	24	course
20574	20776	A	1.0	2	24	25	in
20798	22170	A	0.97	2	25	26	2023.
22540	23096	A	0.99998	2	26	27	So
23198	23860	A	0.44669	2	27	28	perhaps
23940	24184	A	0.99999	2	28	29	let
24222	24424	A	1.0	2	29	30	us
24462	25000	A	0.94	2	30	31	all
25150	25464	A	0.99999	2	31	32	go
25502	26090	A	0.99938	2	32	33	around
26780	27288	A	1.0	2	33	34	and
27374	27720	A	0.99998	2	34	35	give
27790	28216	A	0.53	2	35	36	an
28318	29240	A	0.87014	2	36	37	opening
29740	30128	A	0.84809	2	37	38	in
30174	30828	A	0.97987	2	38	39	introduction
30924	31184	A	0.99	2	39	40	and
31222	31424	A	0.98	2	40	41	or
31462	32400	A	0.97307	2	41	42	reflection
33140	33890	A	1.0	2	42	43	and
34260	34720	A	0.99992	2	43	44	see
34790	35024	A	0.95557	2	44	45	who
35062	35404	A	0.99965	2	45	46	joins
35452	35616	A	1.0	2	46	47	and
35638	36112	A	0.9998	2	47	48	what
36246	36640	A	0.77093	2	48	49	happens
36710	36992	A	0.99991	2	49	50	from
37046	37456	A	0.99987	2	50	51	there.
37558	37824	A	0.99959	2	51	52	But
37862	38016	A	1.0	2	52	53	just
38038	38176	A	0.99946	2	53	54	so
38198	38336	A	0.99992	2	54	55	that
38358	39024	A	0.99979	2	55	56	everybody
39222	39632	A	0.99984	2	56	57	has
39686	39904	A	1.0	2	57	58	said
39942	40530	A	0.92305	2	58	59	hello.
48840	49156	B	0.99847	3	1	60	Hi,
49178	49412	B	0.99907	3	2	61	everyone.
49466	49696	B	0.99884	3	3	62	I'm
49728	50420	B	0.58036	3	4	63	Brun
52120	52532	B	1.0	3	5	64	09:00
52586	53092	B	0.99	3	6	65	P.m.
53146	53316	B	0.99984	3	7	66	In
53338	53568	B	1.0	3	8	67	South
53584	54112	B	0.60333	3	9	68	Africa,
54176	54790	B	1.0	3	10	69	and,
55820	56232	B	0.9578	3	11	70	yeah,
56286	56504	B	1.0	3	12	71	just
56542	56884	B	0.83305	3	13	72	excited
56932	57096	B	1.0	3	14	73	to
57118	57256	B	0.99833	3	15	74	be
57278	57464	B	0.9	3	16	75	and
57502	57704	B	0.99975	3	17	76	see
57742	57896	B	0.99998	3	18	77	what
57918	58490	B	0.97895	3	19	78	happens.
66580	66944	C	0.90319	4	1	79	Hi,
66982	67196	C	0.99895	4	2	80	I'm
67228	67708	C	0.87207	4	3	81	Andrew.
67804	68156	C	0.82415	4	4	82	I'm
68188	68672	C	0.98	4	5	83	a
68806	69356	C	0.53807	4	6	84	graduate
69388	69728	C	0.99994	4	7	85	student
69814	70160	C	0.91894	4	8	86	in
70230	71280	C	0.42071	4	9	87	Indiana,
73640	74390	C	0.91	4	10	88	and
74920	75188	C	0.99	4	11	89	I
75194	75412	C	0.69944	4	12	90	guess
75466	76070	C	1.0	4	13	91	my
76440	76948	C	0.99962	4	14	92	field
77034	77380	C	1.0	4	15	93	of
77450	77780	C	0.99997	4	16	94	interest
77850	78036	C	1.0	4	17	95	now
78058	78340	C	0.99	4	18	96	is
78410	78736	C	0.99989	4	19	97	knowledge
78768	79184	C	0.99997	4	20	98	management.
79232	79396	C	1.0	4	21	99	And
79418	79556	C	0.95	4	22	100	I
79578	79764	C	1.0	4	23	101	think
79802	80390	C	0.99508	4	24	102	that
80760	81264	C	0.99994	4	25	103	figuring
81312	81668	C	0.53	4	26	104	out
81754	82148	C	0.99997	4	27	105	how
82234	82532	C	0.99998	4	28	106	we
82586	83104	C	0.99805	4	29	107	collectively
83152	83508	C	0.99998	4	30	108	learn
83594	83940	C	1.0	4	31	109	and
84010	84630	C	0.99225	4	32	110	can
87340	87752	C	0.96917	4	33	111	share
87806	88504	C	0.95	4	34	112	information
88702	89016	C	0.73	4	35	113	is
89038	89128	C	0.99	4	36	114	a
89134	89304	C	0.98802	4	37	115	really
89342	89688	C	0.99997	4	38	116	interesting
89774	90164	C	0.99995	4	39	117	topic,
90212	90328	C	1.0	4	40	118	and
90334	90548	C	0.77777	4	41	119	I'd
90564	90696	C	0.99867	4	42	120	like
90718	91096	C	1.0	4	43	121	to
91198	91464	C	0.99985	4	44	122	see
91502	91656	C	0.9999	4	45	123	how
91678	91816	C	0.99998	4	46	124	this
91838	92168	C	0.99864	4	47	125	would
92254	92890	C	0.81379	4	48	126	apply.
97850	98262	D	0.40449	5	1	127	Hi,
98316	98754	D	0.38849	5	2	128	I'm
98802	99510	D	0.4311	5	3	129	Gina,
100410	100786	D	0.96	5	4	130	and
100828	101046	D	0.8827	5	5	131	I'm
101078	101370	D	0.50103	5	6	132	from
101440	102086	D	0.89617	5	7	133	Guatemala,
102118	102218	D	0.995	5	8	134	but
102224	102358	D	0.99336	5	9	135	I'm
102374	102554	D	0.99613	5	10	136	living
102592	102794	D	0.90814	5	11	137	in
102832	103526	D	0.94991	5	12	138	Spain,
103718	104790	D	0.98621	5	13	139	studying
104950	105274	D	1.0	5	14	140	and
105312	105754	D	0.99983	5	15	141	doing
105872	106614	D	0.78129	5	16	142	experiments
106662	106934	D	0.69068	5	17	143	related
106982	107146	D	1.0	5	18	144	to
107168	107354	D	0.99801	5	19	145	this
107392	107766	D	0.99968	5	20	146	topic
107798	107994	D	1.0	5	21	147	and
108032	108234	D	0.99985	5	22	148	trying
108272	108426	D	1.0	5	23	149	to
108448	108730	D	0.99999	5	24	150	learn
108800	108938	D	1.0	5	25	151	a
108944	109114	D	0.99998	5	26	152	little
109152	109306	D	0.99997	5	27	153	bit
109328	109514	D	1.0	5	28	154	of
109552	110140	D	0.99	5	29	155	the
111550	112150	D	0.85843	5	30	156	theory
112230	112566	D	0.99832	5	31	157	that's
112598	112890	D	0.99998	5	32	158	behind
112960	113254	D	0.98566	5	33	159	it
113312	113534	D	0.86114	5	34	160	so
113572	113774	D	0.97556	5	35	161	we
113812	114302	D	0.52804	5	36	162	can
