"Start Time","End Time","Transcript"
"00;00;06;28","00;00;07;12","Hello"
"00;00;07;12","00;00;07;19","and"
"00;00;07;19","00;00;08;01","welcome"
"00;00;08;01","00;00;08;17","everyone"
"00;00;08;17","00;00;09;04","to the"
"00;00;09;04","00;00;09;16","Active"
"00;00;09;16","00;00;09;29","Inference"
"00;00;09;29","00;00;10;15","Lab"
"00;00;10;15","00;00;11;04","and to"
"00;00;11;04","00;00;11;09","the"
"00;00;11;09","00;00;11;20","Active"
"00;00;11;20","00;00;12;03","Inference"
"00;00;12;03","00;00;13;00","Livestream."
"00;00;13;00","00;00;13;10","We're"
"00;00;13;10","00;00;13;20","here"
"00;00;13;20","00;00;13;29","in"
"00;00;13;29","00;00;14;08","Active"
"00;00;14;08","00;00;14;17","Inference"
"00;00;14;17","00;00;15;05","Livestream"
"00;00;15;05","00;00;16;12","17.0,"
"00;00;16;12","00;00;16;21","and"
"00;00;16;21","00;00;16;28","it's"
"00;00;16;28","00;00;17;24","March 3rd,"
"00;00;17;24","00;00;19;20","2021."
"00;00;19;20","00;00;19;27","I'm"
"00;00;19;27","00;00;20;14","Daniel"
"00;00;20;14","00;00;20;26","and"
"00;00;20;26","00;00;21;04","I'm"
"00;00;21;04","00;00;21;14","here"
"00;00;21;14","00;00;21;25","with"
"00;00;21;25","00;00;22;06","two of"
"00;00;22;06","00;00;22;10","my"
"00;00;22;10","00;00;22;27","colleagues"
"00;00;22;27","00;00;23;09","who can"
"00;00;23;09","00;00;23;18","introduce"
"00;00;23;18","00;00;24;19","themselves"
"00;00;27;24","00;00;28;25","blue."
"00;00;29;23","00;00;30;17","Hi,"
"00;00;30;28","00;00;31;08","Sarah."
"00;00;31;08","00;00;31;12","Go"
"00;00;31;12","00;00;31;21","ahead."
"00;00;31;21","00;00;31;27","Yeah,"
"00;00;31;27","00;00;32;07","yeah,"
"00;00;33;15","00;00;33;20","my"
"00;00;33;20","00;00;33;26","name"
"00;00;33;26","00;00;33;28","is"
"00;00;33;28","00;00;34;05","Sarah"
"00;00;34;05","00;00;34;16","Davis."
"00;00;34;16","00;00;34;22","I'm"
"00;00;34;22","00;00;36;03","a person"
"00;00;36;03","00;00;36;08","who's"
"00;00;36;08","00;00;36;20","interested"
"00;00;36;20","00;00;36;24","in"
"00;00;36;24","00;00;37;07","things."
"00;00;37;07","00;00;37;13","I'm"
"00;00;37;13","00;00;37;25","a student"
"00;00;37;25","00;00;38;06","in"
"00;00;38;09","00;00;38;13","this"
"00;00;38;13","00;00;38;29","university,"
"00;00;38;29","00;00;39;19","in a"
"00;00;39;22","00;00;40;04","master's"
"00;00;40;04","00;00;40;13","program,"
"00;00;40;13","00;00;40;16","in"
"00;00;40;16","00;00;40;29","philosophy"
"00;00;40;29","00;00;41;14","of science,"
"00;00;41;14","00;00;41;17","and"
"00;00;41;17","00;00;43;05","I've been"
"00;00;43;05","00;00;43;09","an"
"00;00;43;09","00;00;43;20","engineer"
"00;00;43;20","00;00;43;21","in"
"00;00;43;21","00;00;43;29","a bunch"
"00;00;43;29","00;00;44;04","of"
"00;00;44;05","00;00;44;21","other things,"
"00;00;44;21","00;00;44;26","so"
"00;00;44;26","00;00;45;00","I'm"
"00;00;45;00","00;00;45;06","just"
"00;00;45;06","00;00;45;18","generally"
"00;00;45;18","00;00;45;28","interested"
"00;00;45;28","00;00;46;05","in how"
"00;00;46;05","00;00;46;10","it's"
"00;00;46;10","00;00;46;12","all"
"00;00;46;12","00;00;47;09","connected"
"00;00;49;01","00;00;49;08","I'm"
"00;00;49;08","00;00;49;14","Blue"
"00;00;49;14","00;00;49;25","Knight."
"00;00;49;25","00;00;50;02","I'm an"
"00;00;50;02","00;00;50;20","independent"
"00;00;50;20","00;00;51;02","research"
"00;00;51;02","00;00;51;20","consultant"
"00;00;51;20","00;00;51;28","based"
"00;00;51;28","00;00;52;09","out of"
"00;00;52;09","00;00;52;14","New"
"00;00;52;14","00;00;53;15","Mexico."
"00;00;54;04","00;00;54;28","Cool."
"00;00;54;28","00;00;55;21","Well,"
"00;00;55;21","00;00;55;27","we're"
"00;00;55;27","00;00;56;04","here"
"00;00;56;04","00;00;56;09","for"
"00;00;56;09","00;00;56;17","a fun"
"00;00;56;17","00;00;57;01","discussion,"
"00;00;57;01","00;00;57;05","so"
"00;00;57;05","00;00;57;13","thanks"
"00;00;57;13","00;00;57;20","both"
"00;00;57;20","00;00;57;25","for"
"00;00;57;25","00;00;58;16","joining"
"00;00;58;23","00;00;59;03","at the"
"00;00;59;03","00;00;59;11","Active"
"00;00;59;11","00;00;59;21","Inference"
"00;00;59;21","00;01;00;02","Lab."
"00;01;00;02","00;01;00;06","We're"
"00;01;00;06","00;01;00;09","an"
"00;01;00;09","00;01;00;26","experiment"
"00;01;00;26","00;01;01;07","in"
"00;01;01;07","00;01;01;22","online"
"00;01;01;22","00;01;01;29","team"
"00;01;01;29","00;01;02;25","communication,"
"00;01;02;25","00;01;03;10","learning"
"00;01;03;10","00;01;03;14","and"
"00;01;03;14","00;01;03;28","practice"
"00;01;03;28","00;01;04;08","related"
"00;01;04;08","00;01;04;19","to"
"00;01;04;19","00;01;05;00","active"
"00;01;05;00","00;01;05;13","inference."
"00;01;05;13","00;01;06;10","You can find us"
"00;01;06;10","00;01;06;28","at our"
"00;01;06;28","00;01;07;12","links"
"00;01;07;12","00;01;07;16","and"
"00;01;07;16","00;01;08;15","socials"
"00;01;08;17","00;01;09;16","this is a recorded"
"00;01;09;16","00;01;09;21","and"
"00;01;09;21","00;01;10;21","an archived"
"00;01;10;21","00;01;10;28","and a"
"00;01;10;28","00;01;11;09","hastily"
"00;01;11;09","00;01;11;26","produced"
"00;01;11;26","00;01;12;20","livestream."
"00;01;12;20","00;01;12;28","So"
"00;01;12;28","00;01;13;08","please"
"00;01;13;08","00;01;13;18","provide"
"00;01;13;18","00;01;13;22","us"
"00;01;13;22","00;01;14;09","with feedback"
"00;01;14;09","00;01;14;13","so"
"00;01;14;13","00;01;14;17","that"
"00;01;14;17","00;01;15;05","we can"
"00;01;15;05","00;01;15;09","be"
"00;01;15;09","00;01;15;25","improving"
"00;01;15;25","00;01;16;04","on our"
"00;01;16;04","00;01;16;25","work."
"00;01;17;01","00;01;17;09","All"
"00;01;17;09","00;01;18;08","perspectives"
"00;01;18;08","00;01;18;16","and"
"00;01;18;16","00;01;19;01","backgrounds"
"00;01;19;01","00;01;19;05","are"
"00;01;19;05","00;01;19;14","welcome"
"00;01;19;14","00;01;20;02","here"
"00;01;20;02","00;01;20;08","and"
"00;01;20;08","00;01;20;10","we'll"
"00;01;20;10","00;01;20;24","follow"
"00;01;20;24","00;01;21;08","good"
"00;01;21;08","00;01;21;24","livestream"
"00;01;21;24","00;01;22;20","etiquette."
"00;01;23;05","00;01;23;11","So"
"00;01;23;11","00;01;23;16","here"
"00;01;23;16","00;01;24;01","we are"
"00;01;24;01","00;01;24;21","in"
"00;01;24;21","00;01;25;04","paper"
"00;01;25;04","00;01;25;14","number"
"00;01;25;14","00;01;26;21","17"
"00;01;26;21","00;01;27;03","and"
"00;01;27;03","00;01;27;09","we've"
"00;01;27;09","00;01;27;16","just"
"00;01;27;16","00;01;27;29","completed"
"00;01;27;29","00;01;28;03","our"
"00;01;28;03","00;01;28;14","first"
"00;01;28;14","00;01;29;03","quarterly"
"00;01;29;03","00;01;29;14","Active"
"00;01;29;14","00;01;29;24","Inference"
"00;01;29;24","00;01;30;07","Lab"
"00;01;30;07","00;01;30;27","Roundtable."
"00;01;30;27","00;01;31;04","So"
"00;01;31;04","00;01;31;10","check"
"00;01;31;10","00;01;31;16","that"
"00;01;31;16","00;01;31;24","out"
"00;01;31;24","00;01;32;21","on our channels"
"00;01;32;21","00;01;33;26","if you haven't."
"00;01;33;26","00;01;34;07","And"
"00;01;34;07","00;01;34;19","today"
"00;01;34;19","00;01;34;24","we're"
"00;01;34;24","00;01;34;27","going"
"00;01;34;27","00;01;35;25","to be"
"00;01;35;25","00;01;36;07","setting"
"00;01;36;07","00;01;36;10","the"
"00;01;36;10","00;01;36;29","context"
"00;01;36;29","00;01;37;15","for"
"00;01;37;15","00;01;38;17","17.1"
"00;01;38;17","00;01;38;22","and"
"00;01;38;22","00;01;40;08","17.2."
"00;01;40;08","00;01;40;22","The paper"
"00;01;40;22","00;01;40;24","that"
"00;01;40;24","00;01;40;28","we're"
"00;01;40;28","00;01;41;13","discussing"
"00;01;41;13","00;01;42;08","in 17"
"00;01;42;08","00;01;42;19","is"
"00;01;42;19","00;01;43;05","information"
"00;01;43;05","00;01;43;16","flow"
"00;01;43;16","00;01;43;22","in"
"00;01;43;22","00;01;44;06","context"
"00;01;44;06","00;01;44;25","dependent"
"00;01;44;25","00;01;45;15","hierarchical"
"00;01;45;15","00;01;45;26","Bayesian"
"00;01;45;26","00;01;46;13","Inference"
"00;01;46;13","00;01;46;22","by"
"00;01;46;22","00;01;47;00","Chris"
"00;01;47;00","00;01;47;13","Fields"
"00;01;47;13","00;01;47;18","and"
"00;01;47;18","00;01;48;01","James"
"00;01;48;01","00;01;48;09","F"
"00;01;48;09","00;01;49;13","Glazebrook."
"00;01;49;18","00;01;49;25","It was"
"00;01;49;25","00;01;50;07","published"
"00;01;50;07","00;01;50;11","in"
"00;01;50;11","00;01;50;26","October"
"00;01;50;26","00;01;51;04","20,"
"00;01;51;04","00;01;51;27","20."
"00;01;52;01","00;01;52;11","And"
"00;01;52;11","00;01;52;15","what's"
"00;01;52;15","00;01;52;26","funny"
"00;01;52;26","00;01;53;02","is"
"00;01;53;02","00;01;53;09","that"
"00;01;53;09","00;01;53;12","the"
"00;01;53;12","00;01;53;18","Dot"
"00;01;53;18","00;01;53;26","zero"
"00;01;53;26","00;01;54;10","videos"
"00;01;54;10","00;01;54;15","have"
"00;01;54;15","00;01;54;26","always"
"00;01;54;26","00;01;55;04","been"
"00;01;55;04","00;01;55;19","about"
"00;01;55;19","00;01;56;11","context,"
"00;01;56;11","00;01;56;22","setting,"
"00;01;56;22","00;01;57;12","context"
"00;01;57;12","00;01;57;24","and"
"00;01;57;24","00;01;58;11","we even"
"00;01;58;11","00;01;58;21","wrote"
"00;01;58;21","00;01;58;26","in the"
"00;01;58;26","00;01;59;06","previous"
"00;01;59;06","00;01;59;28","videos"
"00;01;59;28","00;02;00;13","the video's"
"00;02;00;13","00;02;01;02","introduction"
"00;02;01;02","00;02;01;06","and"
"00;02;01;06","00;02;01;10","its"
"00;02;01;10","00;02;01;28","context."
"00;02;01;28","00;02;02;02","It's"
"00;02;02;02","00;02;02;07","not"
"00;02;02;07","00;02;02;16","a review"
"00;02;02;16","00;02;02;21","of the"
"00;02;02;21","00;02;03;18","final word."
"00;02;03;18","00;02;03;25","And"
"00;02;03;25","00;02;04;04","then"
"00;02;04;04","00;02;04;16","it got"
"00;02;04;16","00;02;04;24","really"
"00;02;04;24","00;02;05;06","better"
"00;02;05;06","00;02;05;14","with"
"00;02;05;14","00;02;06;09","this paper"
"00;02;06;09","00;02;06;18","because"
"00;02;06;18","00;02;06;22","it's a"
"00;02;06;22","00;02;07;04","paper"
"00;02;07;04","00;02;07;17","about"
"00;02;07;17","00;02;08;02","context"
"00;02;09;02","00;02;09;04","the"
"00;02;09;04","00;02;09;12","punch"
"00;02;09;12","00;02;09;21","line"
"00;02;09;21","00;02;09;29","or"
"00;02;09;29","00;02;10;04","a"
"00;02;10;04","00;02;10;13","punch"
"00;02;10;13","00;02;10;23","line"
"00;02;10;23","00;02;11;00","of"
"00;02;11;00","00;02;11;05","this"
"00;02;11;05","00;02;12;01","paper"
"00;02;12;04","00;02;12;27","is"
"00;02;12;27","00;02;13;04","that"
"00;02;13;04","00;02;13;11","we can"
"00;02;13;11","00;02;13;23","integrate"
"00;02;13;23","00;02;14;08","various"
"00;02;14;08","00;02;15;08","approaches"
"00;02;15;08","00;02;15;15","from"
"00;02;15;15","00;02;16;03","mathematics,"
"00;02;16;03","00;02;16;26","mostly"
"00;02;16;26","00;02;17;02","to"
"00;02;17;02","00;02;17;15","achieve"
"00;02;17;15","00;02;17;17","a"
"00;02;17;17","00;02;17;26","scale"
"00;02;17;26","00;02;18;05","free"
