start	end	sentNum	speaker	confidence	text
6000	7676	2	B	0.98519	Hello and welcome, everyone.
7858	10364	3	B	0.86187	It's June 3, 2023.
10482	16584	4	B	0.9192	We're in the first discussion section for Physics as information processing course with Chris Fields.
16712	20872	5	B	0.60605	So welcome to all who are here on and off camera.
20936	26904	6	B	0.99995	Really exciting to see so many people joining for this participatory discussion section.
27032	41588	7	B	0.57602	So in this first interval, we're going to go to anyone who raises their hand, and it would be awesome to hear from everyone who would like to share what excites them about what they heard in the first lecture.
41764	47348	8	B	0.58907	How has their background and journey led to them joining?
47444	53770	9	B	0.99995	What are they hoping to learn and do in this course?
54300	60060	10	B	0.67472	So firsthand we'll get to go, maybe.
60130	63880	11	B	0.50526	Ander you can actually start first, just speaking as a normal participant.
63960	66850	12	B	1	And then meanwhile, anyone is welcome to raise their hands.
67540	68384	13	A	0.89818	That sounds good.
68422	78836	14	A	0.76503	So I am a mathematician by training, but I've always been interested in the more physics side of things.
79018	88180	15	A	1	And in particular, I followed Chris's work pretty closely since probably 2019.
91580	96490	16	A	0.71628	I'm just very interested in the whole ontology of quantum measurement, what it means.
97020	102890	17	A	0.68	I feel like very often when it's taught in physics classes, it's hand waved away.
103260	119244	18	A	0.98	And even though I myself subscribe to the philosophy of shut up and compute, sometimes not everything you need to do a little bit of philosophy, maybe, and this may be one of the things where you need to do it and you need to address it from first principles.
119292	119456	19	A	0.76677	Right?
119478	120928	20	A	1	And I think Chris is doing that.
121014	123712	21	A	0.99315	So I'm just here to learn more.
123846	126290	22	A	0.76	And yeah, that's basically it.
127700	128220	23	B	0.99999	Awesome.
128310	133270	24	B	0.95437	I'll just go from the top left because I'm not necessarily watching, like, what order, but Ross first.
135960	136710	25	C	0.97636	Hi.
138360	163580	26	C	0.7713	I'm interested in the kind of overlap between cognitive science and physics and seeing if there are any panpsychist implications of the observation that physical processes seem to follow the same kind of principle that we see applied to brains and cognitive systems.
166560	167080	27	B	0.99983	Awesome.
167170	168480	28	B	0.99982	Thank you. Avel?
171540	172096	29	D	0.53989	Hi.
172198	174160	30	D	0.7472	I'm Avel Guenin-Carlut.
174980	182192	31	D	0.55	I have mixed backgrounds, mostly physics and cognitive science.
182256	187712	32	D	0.99991	Right now, I could be qualified as a philosopher of physics and cognitive science.
187856	197480	33	D	0.85	And I'm interested in basically formalizing participatorialism, the idea that observer participates in creating reality.
197820	204036	34	D	0.8	I did some work in formalizing that in the case of social norms and things like language.
204228	212780	35	D	0.96	And I met a block based on my lack of knowledge of quantum physics and the mathematical tools that I used for that.
212850	217180	36	D	0.99998	So I'm here in a course to get those formal skills.
219300	219856	37	B	0.99954	Awesome.
219958	220384	38	B	0.99984	Thank you,
220422	221680	39	B	0.70684	Avel. Bleu?
224660	226530	40	E	1	I think Alexey was first.
227140	229104	41	B	0.99844	Okay, Alexey, go for it.
229302	230050	42	E	0.46961	Sorry.
230500	231640	43	F	0.94637	Hi, I'm Alexey.
231660	233632	44	F	0.50057	I'm a clinical psychologist in Maryland.
233696	234308	45	F	0.92234	In the States.
234394	237264	46	F	1	I work with patients, do psychotherapy mostly.
237392	252440	47	F	0.99999	My interest came through Mark Solms, who is the creator and leader of neuropsychoanalysis, and he has been collaborating with Friston on “the hard problem of consciousness,” and he's now working on AI with emotions.
