start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
1370	37694	1	A	0.54991	63	63	1	63
37842	95980	2	A	0.99979	201	138	64	201
96350	149462	3	A	0.78794	329	128	202	329
149606	189382	4	A	0.87	428	99	330	428
189436	204160	5	A	0.99996	467	39	429	467
208370	244330	6	A	0.82	535	68	468	535
259840	278800	7	A	0.889	552	17	536	552
282350	307380	8	A	0.99993	613	61	553	613
309510	315000	9	A	0.99998	623	10	614	623
323270	361118	10	A	0.99855	721	98	624	721
361204	379400	11	B	1.0	774	53	722	774
383820	473204	12	C	0.88	935	161	775	935
473322	528624	13	C	0.99803	1022	87	936	1022
528752	549500	14	D	0.99971	1071	49	1023	1071
552560	613968	15	D	0.9993	1224	153	1072	1224
614054	614850	16	A	0.99996	1226	2	1225	1226
619560	673840	17	A	1.0	1302	76	1227	1302
673920	713120	18	A	1.0	1373	71	1303	1373
715300	764130	19	A	0.99	1449	76	1374	1449
774760	817552	20	A	0.49511	1513	64	1450	1513
817606	836810	21	E	0.99995	1550	37	1514	1550
854650	897860	22	A	0.99962	1624	74	1551	1624
910090	948100	23	F	0.33603	1699	75	1625	1699
951160	956230	24	A	0.98602	1707	8	1700	1707
958920	1010090	25	D	0.99261	1817	110	1708	1817
1020170	1101070	26	A	0.5323	1925	108	1818	1925
1103110	1134780	27	A	0.97421	1980	55	1926	1980
1137550	1175910	28	A	0.99104	2038	58	1981	2038
1176410	1255780	29	A	0.99995	2175	137	2039	2175
1258150	1310080	30	A	0.83431	2235	60	2176	2235
1314600	1339960	31	A	0.85622	2274	39	2236	2274
1353560	1366650	32	B	0.84118	2304	30	2275	2304
1370220	1380930	33	B	0.99	2345	41	2305	2345
1385220	1388210	34	A	0.99	2351	6	2346	2351
1390340	1399750	35	A	0.99999	2376	25	2352	2376
1403720	1454340	36	A	0.99997	2443	67	2377	2443
1457430	1466530	37	A	0.99824	2459	16	2444	2459
1468870	1503280	38	D	0.97	2542	83	2460	2542
1511370	1513500	39	A	0.98618	2546	4	2543	2546
1515950	1529840	40	C	0.62	2576	30	2547	2576
1533970	1551000	41	D	0.64	2612	36	2577	2612
1576090	1628890	42	A	0.76131	2708	96	2613	2708
1629870	1684720	43	A	0.22892	2783	75	2709	2783
1686930	1709174	44	A	0.55751	2825	42	2784	2825
1709372	1710230	45	A	0.60622	2826	1	2826	2826
1714090	1775270	46	F	0.97	2942	116	2827	2942
1776810	1809480	47	F	0.93	3024	82	2943	3024
1811290	1841040	48	A	0.99996	3094	70	3025	3094
1845510	1847410	49	A	0.99983	3097	3	3095	3097
1849910	1911160	50	C	0.96	3191	94	3098	3191
1914180	1940920	51	A	0.99996	3236	45	3192	3236
1941900	2002440	52	A	0.77164	3381	145	3237	3381
2002600	2013090	53	A	0.50826	3404	23	3382	3404
2015940	2051304	54	A	0.99818	3494	90	3405	3494
2051352	2095596	55	D	0.8255	3613	119	3495	3613
2095618	2096780	56	A	0.99575	3615	2	3614	3615
2100000	2117890	57	G	0.96	3653	38	3616	3653
2121640	2161680	58	G	0.90356	3740	87	3654	3740
2166100	2167090	59	A	0.99997	3742	2	3741	3742
2169320	2216320	60	A	0.97	3823	81	3743	3823
2218100	2277300	61	A	0.53084	3934	111	3824	3934
2278440	2312560	62	A	0.99243	4016	82	3935	4016
2316270	2358250	63	A	0.99882	4078	62	4017	4078
2361100	2404580	64	A	0.99998	4162	84	4079	4162
2406920	2411640	65	A	0.99986	4170	8	4163	4170
2413900	2446470	66	A	0.99996	4214	44	4171	4214
2451030	2460790	67	A	0.66	4232	18	4215	4232
2462970	2504100	68	A	0.72867	4303	71	4233	4303
2506790	2517640	69	A	0.90557	4320	17	4304	4320
2521370	2535450	70	A	0.99986	4350	30	4321	4350
2545010	2550400	71	H	0.9672	4365	15	4351	4365
2551570	2553120	72	H	1.0	4372	7	4366	4372
2555990	2583580	73	H	0.99995	4420	48	4373	4420
2584510	2625480	74	H	0.99828	4522	102	4421	4522
2626810	2632010	75	A	0.99982	4531	9	4523	4531
2634350	2635100	76	G	1.0	4532	1	4532	4532
2637790	2670610	77	G	0.99996	4609	77	4533	4609
2670770	2674310	78	G	0.9965	4617	8	4610	4617
2676810	2714690	79	G	0.71832	4721	104	4618	4721
2717610	2722440	80	G	0.8744	4735	14	4722	4735
2725050	2726950	81	A	0.99994	4739	4	4736	4739
2730190	2735260	82	F	0.99	4747	8	4740	4747
2738670	2761060	83	F	0.94074	4791	44	4748	4791
2761990	2809214	84	F	0.87845	4878	87	4792	4878
2809252	2893840	85	F	0.92566	5040	162	4879	5040
2897810	2947200	86	F	1.0	5150	110	5041	5150
2951920	2997064	87	A	0.92	5238	88	5151	5238
2997112	3021590	88	A	0.95	5287	49	5239	5287
3025480	3029270	89	G	0.51	5298	11	5288	5298
3031960	3102540	90	A	0.99879	5408	110	5299	5408
3104640	3170560	91	A	0.99995	5512	104	5409	5512
3174830	3182410	92	G	0.83	5525	13	5513	5525
3182480	3203346	93	G	0.65	5565	40	5526	5565
3203448	3221510	94	G	1.0	5604	39	5566	5604
3223710	3265314	95	A	0.94114	5665	61	5605	5665
3265362	3297250	96	A	1.0	5725	60	5666	5725
3299270	3304420	97	A	0.99726	5740	15	5726	5740
3309110	3354370	98	A	0.96	5828	88	5741	5828
