start	end	relevance	label
810	39370	0.2704628109931946	Education>EducationalAssessment
810	39370	0.12295802682638168	Education>EducationalAssessment>StandardizedTesting
810	39370	0.03776491433382034	Education>OnlineEducation
810	39370	0.010009274818003178	Education>AdultEducation
810	39370	0.0032184049487113953	Education>HomeworkAndStudy
810	39370	0.002591473516076803	BusinessAndFinance>Industries>EducationIndustry
810	39370	0.0019178331131115556	Education>CollegeEducation>PostgraduateEducation
810	39370	0.001519397017545998	PersonalFinance>PersonalInvesting
810	39370	0.0011960030533373356	Hobbies&Interests>ContentProduction
810	39370	0.0011068633757531643	Hobbies&Interests>ContentProduction>FreelanceWriting
39440	98210	0.31463029980659485	Technology&Computing>Computing>DataStorageAndWarehousing
39440	98210	0.054215528070926666	Technology&Computing>Computing>ComputerSoftwareAndApplications>Databases
39440	98210	0.0033536667469888926	Technology&Computing>Computing>ProgrammingLanguages
39440	98210	0.002650507027283311	BusinessAndFinance>Business>Sales
39440	98210	0.0025093406438827515	Technology&Computing>Computing>Internet>Search
39440	98210	0.0017188329948112369	Technology&Computing>Computing>Internet>CloudComputing
39440	98210	0.001506348606199026	Technology&Computing>ArtificialIntelligence
39440	98210	0.0012113433331251144	Technology&Computing>Computing>ComputerSoftwareAndApplications
39440	98210	0.0011569153284654021	Technology&Computing>Computing>ComputerSoftwareAndApplications>3-DGraphics
39440	98210	0.0011303276987746358	BusinessAndFinance>Business>BusinessOperations
3483910	3484160	0.004663721192628145	VideoGaming>VideoGameGenres>SimulationVideoGames
3483910	3484160	0.0023477906361222267	Education>EducationalAssessment
3483910	3484160	0.0010159129742532969	Technology&Computing>Computing>ProgrammingLanguages
3483910	3484160	0.0008250408573076129	BusinessAndFinance>Business>BusinessOperations
3483910	3484160	0.0007644158322364092	PersonalFinance>FinancialPlanning
3483910	3484160	0.0007130654994398355	Education>EducationalAssessment>StandardizedTesting
3483910	3484160	0.0005802023224532604	Science
