start	end	paragNum	speaker	confidence	startTime	wordCount	text
2940	3490	1	A	0.64	00:02	1	You.
7700	36276	2	B	0.96841	00:07	54	Hello and welcome, everybody. This is physics as information processing. It's October 28, 2023, and we're in discussion six, so we'll see where and how and when we go. But to begin with, thank you for watching. If you're watching live, please feel free to write any questions or comments in the live chat.
36388	78490	3	B	0.99998	00:36	85	As this is our last discussion, we're going to be probably ranging broadly, so looking forward to people's comments there. Otherwise, perhaps we can all go around first and say hello or just give any thoughts or reflections to get things going. And then we'll jump into some of the questions and answers and look at some of these great thoughts that have been sent and responded to. So perhaps Dean and then Harrison. David, any just overall thoughts or comments to get us going?
80060	120196	4	C	0.99981	01:20	95	Thanks. Daniel. I guess my overall impression was that I think that the way that the entire series was organized and structured allowed for these kinds of conversations that we're having today, which I think are really valuable. As you can see on the slide here, I think a lot of question and answer tends to be focused around what is, whereas the conversations that we've had, we can sort of tease that apart a little bit and ask questions around what if? And get into the counterfactual piece of it and interact around that.
120218	133800	5	C	0.99	02:00	36	And I've really, really appreciated that. So that's my overall sense that we haven't left it sort of on the page. We've actually been able to sort of breathe some life into it through these conversations.
138270	170226	6	B	0.83268	02:18	58	Cool. Haris? Yeah, I just wanted to say that it was a great series. We all learned a lot, and we got the opportunity to even ask questions to Chris and get back some very insightful answers that they are very helpful in order to, let's say, push the envelope forward. Overall, this has been a great series.
170338	189466	7	D	0.9971	02:50	37	I've enjoyed it a lot. And while conversing with some of my colleagues, they also enjoyed it. So the feedback is great. And thanks to active Inference Institute for facilitating this, and to you guys. Thank you.
189568	198190	8	B	0.99952	03:09	27	ThanK you and welcome. David, if you want to just begin with, any thoughts or what brought you into the game in the bottom of the 9th?
202050	228920	9	A	0.99972	03:22	61	Well, in school, I was actually trying to use free energy to develop some sort of a network of agents that were deciding what information to send and what states to be in based on each other's approximation of each other's states. So I registered at the beginning, but then I guess life happened and I didn't really cross the page.
233630	248254	10	A	1.0	03:53	57	Now I'm just kind of opening up to things and participating more in the world that I exist in. And this is a natural. This is really tied to the work that I was doing in school. I don't know if this is a place to ask a question, so I'm. Not going to ask any questions.
248292	259410	11	A	0.70747	04:08	26	But that's like the urgent. Let's begin with that. Okay. Yeah, so I was thinking about. I'm still confused about like Markov Blanket and non localism.
263430	297662	12	A	0.70927	04:23	81	How would those two. What about work together? Well, like, non localism, seems to me that an entity could be distributed arbitrarily in whatever is. I don't know if the universe is like Spacetime is what is, or if that's just a construction that we create through the information processing and putting relation, enunciating or rendering the information in a way where it's like all the related components can be mutually distinguished. But the Markov blanket seems to be highly local.
297796	327480	13	A	0.5	04:57	61	I don't know, maybe this is what, like, I'm confused about this. It seems to be highly local, and it seems like everything is connected with everything. So I'm kind of confused about how an entity could be defined with a Markov blanket while at the same time what seems to be completely intertwined. Non local, mutually defined. Yes, Dean, please.
328090	340970	14	C	0.98425	05:28	21	So can I just. David, just clarification. Are you thinking that local and non local is somehow similar to maybe arbitrary?
346240	380180	15	A	0.98124	05:46	85	I'm thinking local is within a volume and non local is distributed like a sphere, like a small sphere, where all the information is within a sphere and everything within that sphere is causally relevant and Everything without is causally irrelevant. But then I'm thinking of a Markov blanket as a sphere and everything on the inside is like independent statistically from everything on the outside. I guess I'm asking around, where do you see that being placed? Do you see that being placed arbitrarily?
384610	399940	16	C	0.9064	06:24	30	When you set that up, whenever you decide where that boundary exists, are you asking because it's local or it's non local because it's wherever inside and outside is present?
404710	421320	17	C	0.99107	06:44	43	Is the. What's the word I'm looking for? Are you wondering about how that doesn't seem to be consistent, that 1 minute it can be here and then the next minute it can change and arbitrarily end up being in a different place?
431160	454670	18	A	0.76	07:11	56	It doesn't seem to me that that's the confusion. It's more like, you know, David Bohm's implicate and explicated order and the idea that the explicated order is like one hologram. There's like the hollow movement where each layer affects each layer and the explicated is all at once explicate order, mutual relatedness. I don't know.
457440	489060	19	A	1.0	07:37	78	I don't know if these words are incoherent completely, like, and then, but then the Markov blanket, like, I'm I'm taking the example of my skin. I don't know if that's even good example, but my skin is like a Markov blanket. But then if everything is mutually related and explicated order, this whole body is submerged in the same field that everything else is submerged in. And in that sense, everything is linked to everything. There's no.
489130	490630	20	A	1.0	08:09	4	I don't know. Like.
495500	509390	21	B	0.76224	08:15	22	Let me try adding a few pieces. So welcome. Andrew and Chris will hopefully join, too. Here we go. Okay, opening act.
511440	541720	22	B	0.52154	08:31	63	Just to catch up, Chris and Ander David asked about the Markov blanket and about if how everything is connected to everything and how we associate Markov Blanket or the holographic screen with localism and non locality. Do you want to give any quick thoughts on this, or are you asking. Me if you want to? Either of you could. I don't know.
541870	551770	23	E	0.98519	09:01	20	Let's wait a minute for Chris to show up. Yeah, I'm here now. Yeah, I'm glad you found the way.
558420	590504	24	E	0.8068	09:18	69	Question. Did you guys go through the slides of last time, the lecture on. No, no. We just began and started with a Markov blanket question. Yeah, I think you wouldn't hurt to talk about that, because a big part of that last lecture was the copy and diversify notion as a universal feature in mean, naively, I think know the creation of new boundaries is implicit in there.
590542	614530	25	E	0.97738	09:50	62	So maybe Chris can comment, but I also thought it was very worthy of mentioning today. Know, the cycle of error correction, memory and so on. So those would be my only two comments in the agenda for today. Maybe Chris can say a few words, but I didn't mean to interrupt. So, Markov Blanket, we can pivot it to, I'm sure.
614900	632710	26	F	0.4443	10:14	41	Okay, I think I'm seeing this question. Is this a question about the definition of Markov Blanket? There's something about I can't actually see the entire. No, it's not a question on my screen. Oh, it's not a question on your.
634060	659804	27	B	0.99364	10:34	53	Question on your screen. Right. But could you tell me what the question is again? Yeah, David, just restate it how you see it. Well, the question was if everything is mutually connected and mutually defined and interconnected, and there's non localism in the sense that everything is mutually connected and mutually defined.
659932	672710	28	A	1.0	10:59	29	And I'm kind of implicitly working with the assumption that the implicit explicit order makes sense. And the explicit is, like one hologram. And it's lost audio altogether now.
675320	679880	29	B	0.83	11:15	9	Oh, I still hear him. Oh, the audio. Chris?
684730	691400	30	E	0.99402	11:24	13	Chris. Yeah, I lost at least half of that audio. Just dropped out.
694330	717520	31	A	0.77493	11:34	61	Try to. Sorry about that. If everything is kind of explicated, like, if it's information in the brain is kind of rendering it all at once together, I'm just confused. And the whole body is submerged the whole body is submerged in it. If I look in the mirror, the whole body is submerged in it, and it's all non local.
718130	745778	32	A	0.99998	11:58	82	By that, I mean it's all connected together and mutually defined and mutually necessary to even make sense of any piece of it, if there is even such a thing as a piece. And I'm wondering. So thaT's one way of looking at it. And then the other way is, like, the local to me, it seems like there's, like, the skin Markov blanket, and it's kind of local. And I'm kind of confused as to how those things kind of worked.
745884	747420	33	A	0.40986	12:25	4	Like, how those things.
750350	770820	34	A	1.0	12:30	65	It seems like all the information in a sphere, a sphere could be a Markov blanket. And then on the inside and the outside, they're statistically independent, is that the whole movement on the inside and the outside, because of the Markov blanket, separates those. But then if this whole body is submerged in this thing that's mutually related. I'm just confused as to how.
774630	777780	35	A	0.66	12:54	12	I don't know. I'm confused as to how those things work together.
783370	799290	36	F	0.77699	13:03	38	I'm not sure I understand your question, but I suspect the answer has to do with whose point of view we're talking about. So, if you are the system that's in. So let's fix a Markov blanket someplace.
801630	819600	37	F	0.99985	13:21	44	If you're the system on the inside, then all you can see is what's encoded on the blanket, and you have no independent access to what the dynamic says on the outside. So you don't actually know what the dynamics is on the outside.
821830	879860	38	F	0.72	13:41	107	And similarly, if you're on the outside now, if you're somehow able to view the whole system, you can see the whole system as having some joint dynamics. But if the whole system is isolated, then there isn't anybody on the outside, kind of by definition. So the idea of a whole dynamics is just a theoretical postulate that we make to make the mathematics make sense. Now, if you move to from the classical formulation to the quantum formulation, then it's possible to prove a very nice theorem, which is that if you're inside a holographic screen, you can't measure the entanglement entropy across the screen.
881910	936790	39	F	0.9992	14:41	105	What that means is that you can't know that your state is conditionally independent of what's going on outside. So if you're inside a holographic screen, you can't know that you're not entangled with whatever's outside. So you can't even know whether you have a well defined state in a sense. And sort of, I think the same thing would probably hold true from the point of view inside a Markov blanket, that you wouldn't be able to know whether your Markov blanket had holes in it or something like that. The problem is, in the classical formulation, you assume there's no analog of entanglement.
937530	951530	40	F	0.99738	15:37	40	So there's no analog of entanglement entropy. So I think the strongest thing you can say is you don't actually know your statistical relationship to what's going on outside, but you still can only see what's encoded on the blanket.
953870	979426	41	B	0.99962	15:53	67	Thank you, Chris. If I could add a few more pieces. So, David, you described everything connected to everything. For a system with that kind of a base graph, there aren't Markov blankets, because a Markov blanket is the set of nodes that make two other sets of nodes conditionally independent. So in a fully connected setting, again leading to the question, what is outside of that?
979448	1011690	42	B	0.99949	16:19	70	But in a fully connected setting, you don't have a blanket as such. In fact, the Bayesian Graph describes the factorization, or the articulation and the sparsity of the system. So it is a connectedness that is usually much, much sparser than everything connected to everything. But that's not to say that differences can't make a difference at a distance. It's just that they propagate through a local causal structure.
1011850	1058240	43	B	1.0	16:51	81	And then Spacetime is constructed by certain kinds of cognitive agents. That was one of the key aspects of this course. And so we can take as primary the topology of the active inference agent environment relation. And then Markov Blanket is just the sensorium on the inbound and the action capacity on the outbound. One question, though, I do have to that is, what about the non zero gravitational effect, for example, of something that's distant in space and time?
1060130	1074370	44	B	1.0	17:40	29	Of course, Markov Blanket don't have to be spatial temporal. They can be in arbitrary state spaces. But how do we deal with those kinds of long range influences?
1079010	1122650	45	A	0.9994	17:59	55	That's my question. Yeah. Well, here I think it's useful to contrast Newtonian gravity with Einsteinian gravity. Newtonian gravity is infinite range and instantaneously acting, whereas Einsteinian gravity is infinite range, but it's locally encoded. So the Einsteinian gravity that you feel is your local measurement of the curvature of your local bit of Spacetime.
1123570	1148500	46	F	0.99725	18:43	48	So that is very much happening on your Markov blanket, right? It's a local measurement, local in Spacetime. So let's assume there's a Spacetime that's objective and characterizes everything, then you're locally measuring it on your blanket, and that's what you feel as gravitational attraction or your mass.
1150630	1199010	47	F	0.97916	19:10	97	Whereas in Newtonian or Laplacian gravity, you don't have that sense of locality, right. As soon as something changes anywhere in the universe, it affects you. So Einstein was struggling, of course, to make gravity consistent with electromagnetism, where it was clear that forces are transmitted at finite speed, the speed of light. And he didn't have the idea of a graviton moving at the speed of light, but he did have this idea of local measurement. So non locality was anathema to Einstein, and that's basically why he spent so much trouble removing it from physics.
1199690	1208760	48	F	0.99	19:59	29	And that's why he hated the idea of entanglement so much, because it seemed to him that from a Spacetime point of view, it had to be non local.
1211470	1254646	49	E	0.62711	20:11	100	Daniel, can I bring up a point at this point? So I think this is somewhat relevant to a question I really wanted to ask Chris, which is in lecture six. I remember minute 23. I wish I had written it down, but I can roughly remember there was that phylogenetic graph, and you see life growing in a self similar way, just like the genealogical tree of species, same thing happens at the individual level with growth and so on. Anyways, I found that fascinated in the sense that the degrees of freedom, of life as a whole grow.
