start	end	speaker	confidence	text
2940	3490	A	0.64	You.
7700	78490	B	0.9762031654676261	Hello and welcome, everybody. This is physics as information processing. It's October 28, 2023, and we're in discussion six, so we'll see where and how and when we go. But to begin with, thank you for watching. If you're watching live, please feel free to write any questions or comments in the live chat. As this is our last discussion, we're going to be probably ranging broadly, so looking forward to people's comments there. Otherwise, perhaps we can all go around first and say hello or just give any thoughts or reflections to get things going. And then we'll jump into some of the questions and answers and look at some of these great thoughts that have been sent and responded to. So perhaps Dean and then Harrison. David, any just overall thoughts or comments to get us going?
80060	133800	C	0.9348429770992365	Thanks. Daniel. I guess my overall impression was that I think that the way that the entire series was organized and structured allowed for these kinds of conversations that we're having today, which I think are really valuable. As you can see on the slide here, I think a lot of question and answer tends to be focused around what is, whereas the conversations that we've had, we can sort of tease that apart a little bit and ask questions around what if? And get into the counterfactual piece of it and interact around that. And I've really, really appreciated that. So that's my overall sense that we haven't left it sort of on the page. We've actually been able to sort of breathe some life into it through these conversations.
138270	140090	B	0.5949450000000001	Cool. Haris?
141550	187340	D	0.9380828571428568	Yeah, I just wanted to say that it was a great series. We all learned a lot, and we got the opportunity to even ask questions to Chris and get back some very insightful answers that they are very helpful in order to, let's say, push the envelope forward. Overall, this has been a great series. I've enjoyed it a lot. And while conversing with some of my colleagues, they also enjoyed it. So the feedback is great. And thanks to active Inference Institute for facilitating this, and to you guys.
188670	189466	A	0.99436	Thank you.
189568	198190	B	0.9711933333333336	ThanK you and welcome. David, if you want to just begin with, any thoughts or what brought you into the game in the bottom of the 9th?
202050	247438	A	0.9313232142857139	Well, in school, I was actually trying to use free energy to develop some sort of a network of agents that were deciding what information to send and what states to be in based on each other's approximation of each other's states. So I registered at the beginning, but then I guess life happened and I didn't really cross the page. Now I'm just kind of opening up to things and participating more in the world that I exist in. And this is a natural. This is really tied to the work that I was doing in school. I don't know if this is a place to ask a question, so I'm.
247444	248254	D	0.9241083333333333	Not going to ask any questions.
248292	250202	A	0.759094	But that's like the urgent.
250346	251680	B	0.9837125	Let's begin with that.
252370	324710	A	0.9207912179487175	Okay. Yeah, so I was thinking about. I'm still confused about like Markov Blanket and non localism. How would those two. What about work together? Well, like, non localism, seems to me that an entity could be distributed arbitrarily in whatever is. I don't know if the universe is like Spacetime is what is, or if that's just a construction that we create through the information processing and putting relation, enunciating or rendering the information in a way where it's like all the related components can be mutually distinguished. But the Markov blanket seems to be highly local. I don't know, maybe this is what, like, I'm confused about this. It seems to be highly local, and it seems like everything is connected with everything. So I'm kind of confused about how an entity could be defined with a Markov blanket while at the same time what seems to be completely intertwined. Non local, mutually defined.
326090	327480	B	0.8414333333333333	Yes, Dean, please.
328090	340970	C	0.9422033333333333	So can I just. David, just clarification. Are you thinking that local and non local is somehow similar to maybe arbitrary?
346240	371670	A	0.9495395454545453	I'm thinking local is within a volume and non local is distributed like a sphere, like a small sphere, where all the information is within a sphere and everything within that sphere is causally relevant and Everything without is causally irrelevant. But then I'm thinking of a Markov blanket as a sphere and everything on the inside is like independent statistically from everything on the outside.
372200	421320	C	0.9628613043478257	I guess I'm asking around, where do you see that being placed? Do you see that being placed arbitrarily? When you set that up, whenever you decide where that boundary exists, are you asking because it's local or it's non local because it's wherever inside and outside is present? Is the. What's the word I'm looking for? Are you wondering about how that doesn't seem to be consistent, that 1 minute it can be here and then the next minute it can change and arbitrarily end up being in a different place?
431160	490630	A	0.9017092028985503	It doesn't seem to me that that's the confusion. It's more like, you know, David Bohm's implicate and explicated order and the idea that the explicated order is like one hologram. There's like the hollow movement where each layer affects each layer and the explicated is all at once explicate order, mutual relatedness. I don't know. I don't know if these words are incoherent completely, like, and then, but then the Markov blanket, like, I'm I'm taking the example of my skin. I don't know if that's even good example, but my skin is like a Markov blanket. But then if everything is mutually related and explicated order, this whole body is submerged in the same field that everything else is submerged in. And in that sense, everything is linked to everything. There's no. I don't know. Like.
495500	537332	B	0.9115032876712328	Let me try adding a few pieces. So welcome. Andrew and Chris will hopefully join, too. Here we go. Okay, opening act. Just to catch up, Chris and Ander David asked about the Markov blanket and about if how everything is connected to everything and how we associate Markov Blanket or the holographic screen with localism and non locality. Do you want to give any quick thoughts on this, or are you asking.
537386	538852	E	0.917414	Me if you want to?
538906	540250	B	0.9920499999999999	Either of you could.
540700	544570	E	0.9789075	I don't know. Let's wait a minute for Chris to show up.
545980	548088	F	0.8084275	Yeah, I'm here now.
548254	563696	E	0.9169743478260869	Yeah, I'm glad you found the way. Question. Did you guys go through the slides of last time, the lecture on. No, no.
563798	567330	B	0.8942069999999998	We just began and started with a Markov blanket question.
568100	614530	E	0.9274547619047623	Yeah, I think you wouldn't hurt to talk about that, because a big part of that last lecture was the copy and diversify notion as a universal feature in mean, naively, I think know the creation of new boundaries is implicit in there. So maybe Chris can comment, but I also thought it was very worthy of mentioning today. Know, the cycle of error correction, memory and so on. So those would be my only two comments in the agenda for today. Maybe Chris can say a few words, but I didn't mean to interrupt. So, Markov Blanket, we can pivot it to, I'm sure.
