start	end	sentNum	speaker	confidence	text
2570	3646	1	A	0.54182	Alright, hello everyone.
3748	16750	2	A	0.99963	It is week eleven and we're in chapter five, part two of the active textbook group first cohort.
17890	29160	3	A	0.70259	We'll be now turning to some of the more direct questions on chapter five after having more of an overview last week.
30250	40540	4	A	0.95399	We'll also be concluding our regular chapter discussions for the first part of this book.
41150	66180	5	A	0.5	And in the coming two weeks, we'll be having some review and synthesis and connecting some dots, asking overarching questions, returning to questions that were based in a specific chapter and hopefully people like on their own or wherever else they're seeing as relevant or requesting new pages if they see something that they want.
67030	73666	6	A	0.99154	Providing some synthesis on this first half of the textbook, which is the epistemic half.
73768	87970	7	A	1.0	And then for people who want to continue in the textbook group, go to the onboarding page and there's two columns there's.
88130	91530	8	A	0.93118	Yes, for part two of cohort one, chapter six through ten.
91680	106270	9	A	0.87813	So check that box if you want to be included in starting in September going through chapters six through ten, which has like the recipe for active models and that's when we're going to be getting more hands on with modeling.
107570	118050	10	A	0.99998	Also, everyone is welcome to join for part one, chapters one through five, cohort two also starting in September.
119190	147606	11	A	0.99232	So it could be a fun experience just to get another coat of paint on the material, play a more active role, ask another set of questions informed by what you've seen in the first cohort so feel free to check those boxes and then also keep incubating as we head into chapter six and beyond.
147718	176150	12	A	0.99997	In the second half of the textbook, like the project ideas, several of the project ideas like related to what Mike and Noah have added, we've started to address and explore in the active block, for instance, meetings on Wednesday, especially related to cyber, physical systems, simulations, taxonomies for governance, these kinds of ideas.
176970	185720	13	A	0.71285	Brock's added some great notes about what is the ramp that gets someone to the low road or the high road.
186410	194330	14	A	0.74	And then I've recorded the first chapter and the first segments as an audiobook.
195390	215158	15	A	1.0	The first chapter doesn't have any equations so it's straightforward to read, but the subsequent chapters do have equations, which is motivating having the natural language representations of the equations.
215354	222802	16	A	0.95686	So there's still a ton of discourse questions that can be asked why things are one way, why things are a different way.
222936	227366	17	A	0.99996	If it can be placed into the equation itself, that's great.
227468	238314	18	A	0.99999	If it needs to be somewhere else, hopefully the space exists and people can request, if not, but for example, when reading the textbook, the equations can be read this way.
238432	253994	19	A	0.99982	So those are just some of the projects that people can look forward to and the affordances to continue on, which is again going to the onboarding and participating in first five chapters.
254042	258366	20	A	0.99996	Again cohort two or going to continue?
258468	279490	21	A	0.99819	On with chapters six through ten starting in September for both of these so that we can complete one pass of the book by the end of the year and also probably make a lot of progress on different project ideas and project ideas arising as we start to see and build templates for the models.
279990	287880	22	A	1.0	And also Ali has some nice interactive notebooks, so there will be a lot of great things coming together.
289790	292780	23	A	0.9993	If anyone wants to raise their hand, of course, just go for it.
294350	301840	24	A	0.99527	Otherwise we will be continuing with the questions asked about Chapter Five.
303170	312334	25	A	0.51005	Before we go to the questions, is there any general comment that somebody wants to add about Chapter Five?
312532	317220	26	A	0.91073	Their reading of it, their rereading of it, listening to the video from last week?
318710	332440	27	A	0.99958	How is chapter Five hitting them today's?
341260	345790	28	A	0.89	To kind of maybe bring that one step closer to a specific question.
347120	360000	29	A	0.99927	I'm not going to read this whole quote, but this question says in the preface they wrote in Chapter Five, we will move from formal treatments to biological implications of active inference.
361860	372260	30	A	0.99998	This AIDS in mapping the abstract computational principles of active inference to specific neural computations that can be executed by physiological substrates.
373480	379940	31	A	0.99885	This is important in forming hypotheses under this framework and ensures that these are answerable to measure data.
380090	384680	32	A	0.744	In other words, Chapter Five sets out the process theory associated with active inference.
385820	389610	33	A	0.86805	Is this how people saw chapter five?
389980	393484	34	A	0.99479	Do they feel like it did something different?
393602	406400	35	A	0.9997	Did it succeed at making the abstract computational principles linked or mapped to specific neural computations executed by physiological substrates?
424480	424892	36	A	0.85098	Yes.
424946	427812	37	B	0.99384	Eric, first of all, I have to apologize.
427896	438530	38	B	0.99602	Only watched half of last week's discussion, so I may be talking about ground that's been covered before.
440840	459450	39	B	0.81007	It just seems to me that I've seen many, many papers trying to map theories onto brain circuitry and physiology, and I'm not well enough.
460940	466036	40	B	0.99882	I'm only loosely associated with neuroscience and don't follow it very closely.
466068	469484	41	B	0.99777	So it's hard for me to cite specific instances along the way.
469522	473852	42	B	0.99	I know you mentioned no Menta, which is one of the more recent ones.
473906	478030	43	B	0.83132	It's trying to say these are what the layers are doing.
478900	501908	44	B	0.98899	So this chapter to me didn't seem any very qualitatively different from anybody else's very hand wavy way to say here's what the computations are all about and here's how they map to what brain circuitry could map to what brain circuitry might be doing.
502074	514330	45	B	0.99955	It's all quite hand wavy, I find, and I guess plausible, but it's certainly not definitive, nothing close to that.
518220	531360	46	B	0.99987	Maybe one other comment I would say is, again, in this chapter, they use this word prediction in a way that conforms to the theory.
531860	549060	47	B	0.94538	But to say that what's happening in, say, motor control, where top down signals from the cortex go down to the ganglia in the spinal cord in order to invoke motor patterns.
550520	573950	48	B	1.0	To call that a prediction is, to me, a kind of well, that's taking extreme measures to map the concepts of the theory onto what neurons are doing and if the theory works out to be very useful in some way and that's what you have to do to make that happen.
574640	592550	49	B	0.99773	Okay, I guess I can use that language, but Operaria just does not seem like the right language to use to say, yeah, we're trying to set up some motor patterns, set up some context and situations for what we want the local reflexes to be doing.
593560	597588	50	B	0.99493	But to cast that as a prediction just seems a little unnatural to me.
597754	600980	51	B	0.99911	So those are my two reactions to this chapter.
601800	604090	52	A	0.99981	Thank you.
605740	607850	53	A	0.99856	Anyone else with a raised hand?
613580	630400	54	A	0.99323	This is a really good point about what the linkage or mapping is between without going into, like, you know, is anything physical or, et cetera, like physical brains in their niche and any type of equations.
631140	635504	55	A	0.72372	Would a well fitting linear model say that the brain is a linear model?
635702	640480	56	A	0.99996	Does a well fitting Bayes graph imply that the brain is a Bayes graph?
641060	652324	57	A	0.99997	Does a well fitting Bayes graph plus a philosophical belief that we're just making a map, we're not describing the territory equate to what beyond a linear model or a verbal model.
652442	653380	58	A	0.94861	Rohan.
655260	655672	59	C	0.99534	Yeah.
655726	658170	60	C	0.87043	Building on the previous point right.
659340	677404	61	C	0.99816	I'm still unsure about what Active inference is, considering a signal, there's no effective well, there's no noise model or it doesn't specify that here's, because if you say that I'm predicting something, right.
677442	687484	62	C	0.94188	So there must be something that is substantially different, statistically different from some noise distribution that you can differentiate.
687532	688080	63	C	0.82567	Right.
688230	697220	64	C	0.7625	So it's basically trying to estimate some hidden probabilities, which is not really a signal.
698360	699428	65	C	0.99242	Does that make sense?
699514	712760	66	C	0.99966	Because even the internal states, unless they're actually instantiated prior, like when we set up the model, we say, okay, these are the only states that you can actually traverse.
715600	720620	67	C	0.98289	You still have to infer the states from your measurements of reality.
724080	725070	68	A	0.99978	Thank you.
730660	731836	69	A	0.76038	Jacob?
732028	732384	70	D	0.99908	Yeah.
732422	764068	71	D	0.99	I just want to ask if the noise isn't kind of implied in the POMDP formalism, like, I think in Figure 5.4, where it shows the direct and indirect pathways of message passing, it describes Active and the basic ganglia as a POMDP generative model.
764234	766584	72	D	0.77993	So it's partially observable.
766632	769260	73	D	0.99972	Doesn't that imply some kind of noise?
772480	778944	74	C	0.99997	My counter to this would be that is missing information that needs to be filled out.
778982	780652	75	C	0.99846	That's not really noise.
780716	781232	76	C	0.55311	Right.
781366	791730	77	C	0.65345	So noise would be something let's not use this.
793080	813924	78	C	0.91299	So we have returns of a stock, and looking at the distribution of the prior returns, we know what the spread is, and in case we want to measure whether your portfolio is substantially different from this distribution, that's where we would have some sort of, like, sharp ratio or a signal noise ratio.
814052	821630	79	C	0.99996	Noise ratio being the complete set of distributions that are possible, the set of ranges that are possible.
823680	827788	80	C	0.99996	That is not really here, because that is missing information.
827874	839436	81	C	0.99661	So we can only observe the fact that we have only partial observations does not excuse the fact that we don't have even noise models of the sensors.
839468	842230	82	C	0.99152	So how good are the sensors, for example?
843480	845990	83	C	0.99988	Do we have some idea of that?
847400	847812	84	D	0.97404	Yes.
847866	851460	85	A	0.27396	Yaku, but then I'll add a point about the Espasian terminology.
852120	852870	86	D	0.99835	Yeah.
859500	882080	87	D	0.41348	What's the practical difference between partial observation where the noise implies some kind of information that is missing, versus a distribution that's added to full observation that adds noise to the sensory processing?
885140	885890	88	D	0.91565	Great.
889220	897364	89	C	0.95279	So if I use an actual physical sensor, right, it would be something like what are the ranges of values that it can go up to?
897402	905960	90	C	0.99998	Because we've designed the sensor, so we basically know what the bias is, what the variance of the sensor is under different conditions.
907900	911716	91	C	1.0	There are actual physical processes implied in that measurement.
