"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;08;18","00;00;46;27","Greetings. Hello, everyone. Thank you for joining live or in replay today. It is May 27th is that true? Not. Not even close. Not even close. It's June. If it's June 8th. 20, 21. We're here in Acton. Love Live Stream 23.1. And we are discussing the paper embodied skillful performance where the action is. So welcome, everyone to Active Love. We are a participatory online lab that is communicating, learning and practicing applied active inference."
"Speaker 1","00;00;47;13","00;01;25;14","You can find us at the links that are here on this slide. This is a recorded and an archived live stream with all of the advantages and constraints that that provides. Please provide us with feedback so that we can improve on our work All backgrounds and perspectives are welcome here and we'll be trying to follow good etiquette for live streams from this short link, you can access the calendar of events for live streams of multiple different kinds and highlighted there with the blue arrows are today's discussion on June 8th and next week's discussion."
"Speaker 1","00;01;25;14","00;01;45;19","That'll be on the 15th and they're both going to be on this paper embodied skillful performance so we had a good time making the Dart zero and learning about this and kind of opening up what this was adjacent to. And now we'll look forward to continuing the discussion and just seeing where it goes for those who are watching live."
"Speaker 1","00;01;45;19","00;02;22;12","It would be, I guess, especially appreciated to throw us some questions whether they're related to the paper or not. The goal for today is to discuss and learn. The paper is embodied skillful performance where the action is by Hipp, Alito, Walter Feresten and Ramstad from 2021 and today in 23.1 will be ambling skillfully we hope through the paper again and flagging areas where we want to be talking with the authors next week."
"Speaker 1","00;02;22;26","00;02;52;20","Greetings Dave welcome. And just seeing where we get to opening up threads and kind of enjoying the middle part of the .01 to sandwich so we can begin with the introductions and the warm ups today. There's a few of us so we can go round in the introduction and just give a short introduction or a check in and we can also then pass somebody who hasn't spoken taking a look at the warm up questions."
"Speaker 1","00;02;52;20","00;03;01;11","So I'm Daniel, I'm a post-doctoral researcher in California and I'll pass to Dean Yeah."
"Speaker 2","00;03;01;11","00;03;20;16","Hi, I'm Dean. I'm up here in Calgary and I'm getting more and more involved with this idea of sort of building up the active inference profile of the day that Dave is there. But if he isn't, then I'll pass it back to Daniel."
"Speaker 1","00;03;22;05","00;03;32;14","Dave, you're welcome to join in whenever you would like. I hear you tapping a little bit, but maybe whenever you want to speak otherwise, what is the active inference profile?"
"Speaker 2","00;03;34;10","00;03;56;08","That's what I think we're trying to build out here. I think we're trying to give that some anchors and some leverage, so we haven't figured it out completely yet. It's like everything in active inference. It's it's a generative model. It's growing and I don't know what its final form will be or if it takes on a final form, even."
"Speaker 1","00;03;58;04","00;04;03;00","Are there other areas that have profiles or are there other profiles of note."
"Speaker 2","00;04;05;04","00;04;30;10","Yeah. I think there's convention that that's already an established profile, and I don't know that this has got to that place yet. Where it where we can say it has a convention or something that's predictable about it. And I think that's what makes it makes it kind of well, in my mind, it makes it curious where's it going as opposed to where it's been in what it's established so far."
"Speaker 1","00;04;32;15","00;04;58;11","Nice points, agreed. Active inference, especially in these nascent times. It's like a strange attractor where people come in from so many perspectives and then they get slingshot out in a different direction or with a different memory or a different view. So Dave, no worries about the hardware mystery. Everyone is welcome to just type in the YouTube chat if they have questions."
"Speaker 1","00;04;58;26","00;05;24;05","So I think for the rest of this stream we're going to walk through again, maybe thinking again about walking as a skill for action and all the fun, similarities and differences between motor actions, which are what are discussed here and that sort of space where motor and knowledge come together like with skilled action. Yes, Dave your your different embodiments are muted indeed."
"Speaker 1","00;05;26;05","00;06;00;26","So in the paper I laid out their aims and claims, and the central aim of the paper, according to the authors, is to discuss critically the limitations of constructionist control, theoretic models of skillful performance. So the big dichotomy or dilemma that's going to come up again and again is this difference between interaction ism and constructionism. So maybe, Dean, where are you coming at that from or how would you describe the difference between constructionism and interaction as well?"
"Speaker 2","00;06;02;21","00;06;38;26","Well, first of all, even including interaction ism as a formality, I think it's a huge step. It's it's metaphorically speaking, it's it's opening both of your eyes. You have a second eye available that maybe you weren't aware of it. And now with with the idea of turning that into sort of a a structured or formalized approach, as opposed to just the instructional ism piece, which is traditionally what we've formalize it is it's not just a doubling of of what we might be aware of."
"Speaker 2","00;06;39;09","00;07;05;29","It's it's actually placing ourselves where we can see the depth of what we're observing or what we're analyzing or what we're addressing. And I think that that's that would be a huge step if we could get people comfortable with that. I'm not saying that people will necessarily get comfortable with it, though, because for a lot of people, let's be honest, just following along and being instructed is difficult enough."
