start	end	paragNum	speaker	confidence	startTime	wordCount	text
8010	59726	1	A	0.94406	00:08	105	Hello and welcome, everybody. It is September 19, 2023. We're here at the active inference Institute in guest stream 58.1, and today the session will be around the experiences of those who have worked with Gerald Edelman. Edelman lived from 1929 to 2014, and as hopefully this conversation can explore and unpack a little bit, worked in various areas related to the brain, body, and mind. So without further ado, I will have our guests introduce themselves, give a little bit of a background on how they came to be working with Professor Edelman, and then we have several prepared questions and several other questions.
59828	97100	2	A	0.97503	00:59	77	So thank you all for joining, and perhaps, Andrew, if you'd like to begin. All right, so I'll just start a little bit with my background. I did my PhD at University of Minnesota, and then I did my postdoc at Hopkins with Apostles Georgopoulos and Vernon Macassel. And then I got a job in Phoenix working in a small neuroscience institute or neuroscience department at a hospital. And I worked there for six or seven years.
97550	166100	3	B	0.99	01:37	147	And my interest was working with non human primates with monkeys and studying how they reached for different objects and drew objects and then looked at the activity in primary motor cortex neurons. And we carried out different kinds of analysis based on the directionality of the neurons in motor cortex built populations and were able to actually look at these neural signals and see how they corresponded in a pretty exact way to the way the animals are moved in time and space. In other words, trajectories. And after working there six or seven years, I was invited to come and look at this new institute that Gerald Edelman was establishing in San Diego in La Jolla and met a bunch of super interesting people like Guilio Tononi and Olof Sporns. And really, their deep intellect and curiosity and creativity has convinced me to move to.
170070	227378	4	B	0.73	02:50	112	I ended up moving there. And so Edelman was able to build this gorgeous research facility on the Tory Pines cliffs, basically, and it was a magnificent architecture. And he recruited a number of people besides sparns and Tononi, and so he divided the group into theorists and experimentalists. And I was an experimentalist, but we would have lunch every day together as a group and discuss different topics. And I was really exposed to a whole new way of thinking about neuroscience in terms of sort of the cognitive aspects of it, which I still have difficulty with, to tell you personally, because I don't even know how you define cognition.
227554	275060	5	B	0.99	03:47	108	And I'm not sure that anybody really can, or as Vernon Machasto would say, I don't know the answer to that, nor does anybody else. Maybe Karl would take issue with that. But anyway, the coolest thing about it was being really exposed to a lot of creative thinking and deep intellectual endeavors, and I've really never regretted the seven or eight years I spent there. I think it really helped change the way my career went from being sort of a motor control strict, sort of very careful scientist to using my imagination a lot more than I would have otherwise. So I'll leave it at that.
278040	297644	6	A	0.9922	04:38	31	Awesome. Cheng Ming okay, yeah, I can speak about my journey with Dr. Edelman. So I was originally from Taiwan. I graduated with a medical degree in Taiwan university in 78.
297762	325504	7	C	0.99997	04:57	55	But I was very interested in doing basic science. So I applied a PhD program and got into Rock Federal University and that started to search for a laboratory. And certainly Dr. Ederman is very powerful intellectual capacity building in the building it was on 9th floor of the Bronx laboratory. I was very impressed.
325552	361676	8	C	0.56214	05:25	66	So I joined the laboratory. So since 78 to 83 I was a PhD student and I was working on the topic called neural cell adhesion molecule. So at that time Edelman already got his Nobel prize for immunoglobulin. But he would be usually elegant way would say I solved molecular recognition. So he said I don't want to stay in immunology to collect more awards.
361788	406000	9	C	0.78636	06:01	91	He said I will work out cell recognition. So in his mind how cell recognition work is through a group of adhesion molecular interaction. So that's how he started to work on the cell adhesion molecule and duty's house actually work out the chicken cell adhesion molecular. So when I joined the laboratory, my PhD things was work out the first mammalian cell adhesion molecule. And in addition to NCAM, though, I supposed to work out on these adhesion molecule mediating the Neurolog cell recognition as he said he would say.
406150	452160	10	C	1.0	06:46	101	I asked him also after all what would be my PhD thesis and he would say ming, when I start to write a poem, I don't know how it's going to end. That's the way he would put his language there. So he just figured out retinal tectoprojection I'm hardworking student so I would work out on that. And as you know, these days our so called systems biology approach, right, is these transcriptome single cell RNA sequencing to identify a non biased way to identify molecules involved. At that time the so called systems biology approach was making monoclonal antibodies.
452820	510316	11	C	0.99983	07:32	115	So I would be there taking out the brain and the retina and the tectum and produce I produce 18 batch of the monochromatic antibody against these neuronal cell membranes. So I certainly have identified a lot of adhesion molecule but none of them really show a very distinct pattern these days. I think the field using the transcription factors was able to identify some patterns but at that later it's kind of all altogether. But I remember that actually anyway, I didn't really figure out retinol technical projection but that's enough for me to graduate. But at that time I also still remember how I actually had a great impact on my professional career.
510428	544056	12	C	0.99956	08:30	75	So I was cutting chicken spinal cord cross section to mapping these cell adhesion molecules. So I have some feather chicken feather hanging outside there, and they stand with this NCAM with the most beautiful, exquisite pattern. Later work on the feather as my major research model, kind of as a rosetta song to understand the language of morphogenesis. But there I remember how I started that. You have these feather, they form these branches.
544168	561260	13	C	0.99932	09:04	47	So these branches are actually originally formed cells. Then they die to become space. But before they die, they actually light up with NCM. Light up with NCM with the most exquisite pattern there. So you kind of say, okay, you're going to carve out this region.
561340	581400	14	C	0.99949	09:21	49	You light up with NCM, you light up with sonic, and then other signal coming to say you die. But before they die, they light up that pattern. So the feather pattern is very exquisite. Radio symmetry, bilateral symmetry, bilateral symmetry. So Adam was very impressed by those findings.
585260	613804	15	C	1.0	09:45	68	I appreciate he actually encouraged that when he sees something, he appreciates he encouraged it. He didn't say, oh, you're supposed to work on the brain or whatever. He actually like it. And subsequently he also developed this idea of topobiology, which he would acknowledge to say it's sort of based on the very exquisite pattern we found in the feather. But of course he developed it further.
613932	638324	16	C	0.99768	10:13	63	But some other time he would say, if this is not in feather, I am adamant I'm going to get another Nobel Prize. So I like it. Let him encourage that direction. So later when I became independent, I sort of say, okay, brain is wonderful, but it's all like being curved inside. I don't figure it out, but I'm not that smart.
638372	672548	17	C	0.99999	10:38	79	But I might be able to figure out feather pattern formation. So I have a reasonable, successful career. Figure out the able debo of the feather, but as I said, not just feather itself, but use feather as a rosetta stone to figure out morphogenesis. And that sort of I think I appreciate that he's encouraged on that. Also, as you know, the stem cell biology comes along and the feather in a bird baby chicken is one way.
672634	724996	18	C	0.87782	11:12	120	Adult chicken, male, female, all looks differently, but they are all from the same group of the stem cell that my lab have stemon straight. So it is the so called stem cell niche would be modulated by sex hormone, by age, by season, by temperature, and let them help you produce different feather forms to adapt to the environment. I think I enjoy my research career and it was obviously have his impact. And I think he's intellectually brilliant and always encouraged going after fundamental principles, saying that if you're going to work on a question, ask most profound questions and approach with the most available technology, current technology of the day. Don't waste your time on small questions.
725178	746300	19	C	0.99	12:05	50	And I think I have taken those in so I can stay up to here and we can discuss more later. Thank you. Awesome. Karl hi. So my name is Karl Friston, and like my two colleagues, I found my stay with Jerry Edelman both foundational and very, very formative.
747040	789608	20	D	0.96	12:27	93	I was quite early in my research career when I joined the neuroscience Institute. Having trained as a psychiatrist, I got into brain imaging. And at the inception of brain imaging, people were for the first time discovering principles of functional brain organization, such as the principle of functional segregation and subsequently principles of integration, how segregated specialized parts of the brain communicate or are coordinated or are integrated together. And one of the key theoreticians and neuroanatomists that authored this particular interpretation and deployment of neuroimaging was Semir Zeki. And semir zeki.
789704	865484	21	D	0.97454	13:09	137	For those of you who don't know, he's still very active, one of the architects of neuroaesthetics in his late retirement now, but he was friendly with Jerry Edelman, and Semi was famed for understanding the computational anatomy of early visual cortex and visual cortical hierarchies. And I repeat, the principles of functional specialization and integration. So after a couple of years at the inception of human brain mapping, using positron emission tomography and establishing, for example, the color center in a particular part of the visual cortex, I was effectively sent to New York. So my period of engagement was a fellowship between about 1990 and 1992 93. So this slightly predates Andy, and it covered the translocation of the Neurosciences Institute from the Rockefeller University to La Jolla and under the auspices of the script.
865532	930292	22	D	0.97557	14:25	150	So I spent half my fellowship at the Rockefeller and then subsequently watched the building of the magnificent neuroscientist Institute on North Tory Pines Road that Andy referred to with the auditorium, if I remember, designed by imported experts in audition and music and sound engineering from Sweden. It was really an amazing place. I do remember a couple of lunches before I returned to the UK to pursue my career in imaging neuroscience under the auspices of the welcome Trust, but only a couple because we were sort of in rented accommodation from the script on the other side of the road. But it was an awe inspiring bit of architecture, both intellectually and practically in terms of the early days of the Neuroscience Institute. So I was sent there basically because Sami Zecki thought it would be good for me to go and work with Jerry Adelman retrospectively.
930356	1022272	23	D	1.0	15:30	163	I now appreciate that. I was sent there to replace a gentleman called Reed Montague, who had been tasked with on the pure theory side, as opposed to the celadesian molecule and the wet lab side of Edelman's research. On the pure theory side, the point of my arrival, and to a certain extent at the point of Reed's brief exposure to the neuroscientist institute, the theory of neuronal group selection was becoming consolidated. And in particular, what drove the selection of neuronal groups, neuro ensembles, cell assemblies, however you want to describe them, and given Edelman's polchamp for incredibly incisive and straightforward but very creative biological thinking. He thought, well, it's obviously some kind of natural selection and therefore there must be the homologue of adaptive fitness that is underwriting the scaffolding and the dynamic structuring of connectivity or connections that were definitive of in the spirit of functional specialization, segregation, but also the mediator of functional integration of these neuronal groups.
1022416	1075664	24	D	0.97594	17:02	109	So this became known generically as value. So Reed was working on value dependent learning the plasticity and the principles that underwrite which synaptic connections have the right kind of adaptive fitness in their mileage. In that context that enabled them to persist and other connections went away and became or contributed to the sparse coupling of neural networks. And then Reed, and we can talk about the glorious stories about the departure of Reed. Reed actually ended up in a rather circuitous way with Terry Sejnowski at the Salk subsequently, then hooked up with people like Peter Diane and Wolfram Schultz, who at that time was in Zurich.
1075792	1140620	25	D	1.0	17:55	124	And of course the story that emerged from that was the reward prediction error story that actually, ironically, Reed did not. But a number of Wolfram eventually got the brain prize for some decade or so later. But the inception of that story was actually at the Rockefeller. And it was basically an attempt by, I think, Reed to formalize the principles that must be in play to make the theory of neural group selection under what was an important dynamic from Edelman's point of view, which is this notion of reentrant dynamics. So very, very early on he had identified the fundamental importance of recurrent connectivity and reentry as very formative in the emergence of these structured groups and the associated functional specialization.
1141840	1187800	26	D	0.87687	19:01	113	Just open brackets, just to point out that you could claim that certainly his early conversations with people at that time sort of preempted stuff in computational neuroscience that we now take as for granted, not really realizing where it came from, but certainly his work with Vernon Mancast. I'm sure Andy will be able to speak to this later on. On the importance of reentry and dynamics and oscillations in the formation of these groups and sort of cortical. Columns and the like. That was sort of, I think, the monographs that they not the monographs, but the papers and the articles they wrote at that time I think were quite visionary.
1188380	1246072	27	D	0.54889	19:48	140	Steven Grossberg was also hanging around a few years earlier, and I think you could probably claim that between the two of them, they invented computational neuroscience. Certainly know New York, Boston, sort of East Coast kind of style of computational neuroscience, closely involved with something called the Neuroscience Research Foundation, so that they, as I understand it and again, Andy may want to correct me here, but this was like the forerunner of the Society for Neuroscience. It was a group of people. People, and perhaps Max Cowan is the name that comes to mind, people who actually invented words like neuroscience, which wasn't a thing, certainly when I was applying to my undergraduate studies and trying to create institutions, academic institutions, that would endorse this notion of neuroscience. And the Neuroscience Research Foundation was like the old guard.
1246216	1301816	28	D	1.0	20:46	132	And then the Young Turks came along and reacted against the old Guard, the Neuroscience Research Foundation, to form the Society for Neuroscience. And then we all know the story since that time. It's one of the biggest societies in academia. So just making the point that Aidelman and his colleagues and vicarious colleagues, a lot of people, oliver Sacks being one, ernst Mer being another of his favorite sort of characters to talk to, all of whom would come and visit, and we were privileged just to listen in. And conversations in this very formative time where some of the sort of, I think, conceptual pillars of the way that we understand neuroscience in the 21st century were first articulated, probably not using quite the same words that we use nowadays.
