start	end	paragNum	speaker	confidence	startTime	wordCount	text
4980	28756	1	A	0.56	00:04	49	You. Hello everyone. Welcome to the Active inference Institute quarterly roundtable number two in 2023. It's June 30, 2023, and this is going to be our quarterly updates and ways that you can participate at the institute and in the active ecosystem. So welcome to the active inference institute.
28868	75836	2	B	0.90913	00:28	112	We're a participant battori online institute that is communicating, learning, and practicing applied active inference. You can find us at the links on this page and note that we'll be transitioning our emails over from activeinference@gmail.com towards Atactiveinference institute domains. This is recorded in an archive Livestream, so please provide us with feedback so that we can improve our work. All backgrounds and perspectives are welcome, and we'll be following video etiquette for live streams today in the quarterly meeting number two of the year. We'll start at the institute scale, give some updates at the institute level, and then we'll look a little bit deeper into primarily education, but also research.
76018	91650	3	B	1.0	01:16	42	And then I'll have some closing thoughts by way of a presidential address about where we're at with active inference. And if you're watching live, please write comments and questions in the live chat and we will look to address those during.
94120	102580	4	B	0.9782	01:34	13	Okay, so starting with the institute scale, some updates coming from the institute.
105000	123630	5	B	0.98142	01:45	40	Here's one way that we can visualize the active inference institute in June 2023. We are within the active inference ecosystem as well as within other ecosystems, and we have a nested structure. Alex, would you like to describe this?
127820	180248	6	A	0.81961	02:07	100	Yeah, I think for these moments, it's great to see this structure and understand what is actually in place and working and acting and adapting. And from very beginning we consider it from perspective of systems thinking and from perspective of active inference. We always think about some kind of nested and hierarchical structure which can be builded and structured accordingly. So having it right now embodied, it's great to see it totally agree. At the institute scale where these first updates are going to come from, we have the officers, the board of directors, and the scientific advisory board.
180414	208480	7	B	0.99998	03:00	65	We have two organizational units which steward the development and support participation in projects. And projects and learning groups are really where it happens on the ground. And so we're going to talk a lot more about these. But this is the nesting and our own relationship with the ecosystem. Another way to see this is in terms of people and positions at the institute.
208640	229028	8	B	0.99959	03:28	60	So starting from the left, we have casual engagement with our products and services into the niche. So this might be the very video that you're listening to or watching right now. It could be the transcript of this video that you're reading. It might be the active inference ontology. It might be the active block, for instance, software package.
229124	279364	9	B	0.92384	03:49	122	There's all these different open source products and services that we provide to the niche. And one moment you will decide to participate in a project or a learning group, and that can be more towards the learning, more towards the doing and leveraging your contributions at the institute. And some participants will choose to solidify their participation through volunteering or engaging with the internship program, both of which are new and really excitingly. Developing well and then we haven't listed any names of the many of you who are in all of these different stages. And you may want to play another role or another position in the Institute, such as the Scientific Advisory Board, board of Directors or the officers.
279412	298450	10	B	0.85063	04:39	37	So a lot of appreciation and thanks to everybody who's shown and not shown on this slide. We are really appreciative of how you all show up for the institute. Alex, want to add anything on that?
303940	337340	11	A	0.9877	05:03	65	Yeah, even from this slide, we can see that a lot of people already involved in activity and provide great insights and different perspective and backgrounds and experience. And yes, a lot of people not shown here, but we know them through our community platforms and so on. So you can see this progress in terms of participation in activities and that's also great progress.
339840	377960	12	B	0.96	05:39	92	All right, moving on. We are excited that for our third applied active inference symposium to be held in August, we will have the theme of enacting ecosystems of shared intelligence, active inference as a cognitive kernel. We have a really broad and global co organizer team, which is very exciting. So thanks to everybody who's in the co organizing team for this symposium, we're just getting started on the organization. So in the coming days and weeks, we'll be providing more information on participating in a more formal call for presenters.
379100	393950	13	B	0.99991	06:19	44	However, if you're listening to this message now and you are really excited to do a presentation or a workshop or mentorship and be a part of the active inference ecosystem, then please reach out to us. Alex, anything you want to add here?
398680	424940	14	A	0.93456	06:38	49	But actually, yes, I think I can remember that there will be a third symposium and it's cool that we have that yearly written for this type of activity and hopefully this event bring us and for people who will participate, new insights, connections, and ground for future developments.
427200	459320	15	A	0.67186	07:07	78	Cool. All right, just to summarize and update a few of the institute level programs. So volunteering at the institute, it's a way to engage. It is just making it that much easier to get involved with one or more projects and to start to get that recognition from the institute, understanding your contributions and also on your own resume or your own work history or your portfolio. Volunteering is really an incredible way to learn by doing.
459470	505530	16	B	0.99994	07:39	133	If you want to apply or learn about organizational active inference or if you want to think about communication as active inference education in the context of active inference gripper and the gripped if you want a perspective swap and see it multiple ways. Learning by doing on a project through volunteering, we hope, is a really unique opportunity. And what you do will and does really matter. So if you're taking notes on the margin of some paper or if you're developing lists that you felt like help your onboarding into active inference, you can make a leveraged contribution by sharing that kind of information. Or if you're not quite sure what type of contribution or the impact it would have, we can help find that kind of a niche for you.
